id,catalog_number
124798,033089
124797,033088
124796,033087
124795,034272
124794,034271
124793,034270
124792,034267
124791,033198
124790,033197
124789,033195
124788,033194
124787,033193
124786,033191
124785,033190
124784,033189
124783,033187
124782,033185
124768,033500
124767,033485
124766,033475
124765,033247
124764,033515
124763,033505
124762,033351
124761,034250
124760,034249
124759,034247
124758,034246
124757,034245
124756,032960
124755,032959
124754,032957
124753,032955
124752,032953
124751,032950
124750,032949
124749,032947
124748,032945
124747,033687
124746,033686
124745,033683
124744,033682
124743,033681
124742,033673
124741,033670
124740,033669
124739,033667
124738,034243
124737,034242
124736,033853
124735,033852
124734,033851
124733,033850
124732,033848
124731,033845
124730,033844
124729,033843
124728,033841
124727,033840
124726,033846
124725,033601
124724,033600
124723,033599
124722,033597
124721,033596
124720,033594
124719,033592
124718,033591
124717,033590
124716,033587
124715,033863
124714,033862
124712,033321
124711,033323
124710,033869
124709,033934
124708,033932
124707,033931
124706,033868
124705,034282
124704,034281
124703,034280
124702,034278
124701,034277
124700,034276
124699,033278
124698,034274
124697,033277
124696,033275
124695,033272
124694,033271
124693,033270
124692,033268
124691,033930
124690,033929
124689,033201
124688,033699
124687,033698
124686,033696
124685,034265
124684,034264
124683,034263
124682,034262
124681,034261
124680,033098
124679,033097
124678,033096
124677,033092
124131,044015
124122,043969
124098,041864
124059,043248
123885,004114
123884,004113
123883,004108
123882,004105
123881,004099
123875,036187
123874,036186
123873,036185
123872,036181
123871,036180
123870,012220
123869,012218
123868,012216
123867,012215
123866,006031
123865,006022
123864,006016
123863,006010
123862,006007
123861,006001
123860,006152
123859,006144
123858,006136
123857,006132
123856,006128
123855,006125
123854,006118
123853,006117
123852,006114
123851,006113
123850,006110
123849,006107
123848,006104
123847,006102
123846,006129
123845,036197
123844,036196
123843,036194
123842,036193
123841,037026
123840,037022
123839,037020
123838,037009
123837,037006
123836,037013
123835,037005
123834,037012
123833,037003
123832,037002
123831,037001
123830,004096
123829,004093
123828,004084
123827,004078
123826,004075
123825,004069
123824,004066
123823,004060
123818,006076
123817,006073
123816,006067
123815,006064
123814,006058
123813,006052
123812,006049
123811,006046
123810,006043
123809,035117
123808,035116
123807,035036
123806,035035
123805,035033
123804,035031
123803,034035
123802,034032
123801,034031
123800,035108
123799,035107
123798,035029
123797,035027
123796,035026
123795,034025
123794,034024
123793,034023
123792,034020
123726,050808
123723,057275
123721,052275
123720,068049
123718,058624
123715,062975
123704,064121
123702,064120
123699,049991
123698,054459
123690,052005
123689,054412
123688,126858
123686,054934
123685,054561
123683,052276
123682,126802
123680,058704
123679,058915
123676,126319
123675,056492
123671,052292
123669,056911
123667,064719
123666,054831
123665,126542
123662,126141
123660,058706
123659,124543
123658,057709
123650,050132
123649,053901
123648,058633
123645,057363
123643,057368
123642,126274
123641,065576
123640,054593
123639,050137
123638,062897
123637,064557
123635,054342
123633,056907
123630,064249
123627,064122
123625,126544
123622,135110
123619,062898
123618,126543
123616,126271
123614,059696
123611,051599
123609,126326
123607,052002
123606,054917
123603,067830
123601,052003
123600,064198
123596,050146
123595,050498
123594,058986
123589,056645
123588,052616
123587,068621
123585,052540
123584,057696
123582,068185
123581,056757
123580,051987
123577,052508
123575,059844
123574,064704
123570,067742
123569,054264
123568,123728
123567,057847
123565,050837
123560,062308
123546,049437
123544,067959
123542,062309
123541,124542
123540,068659
123536,064113
123531,056588
123530,064112
123529,050792
123526,057798
123525,064110
123522,058262
123521,123097
123519,053169
123517,125383
123512,053563
123507,125172
123501,064853
123497,064335
123494,057474
123490,052220
123489,054843
123487,057361
123486,053320
123479,058630
123477,057220
123470,058386
123463,124521
123458,058263
123456,067710
123455,067642
123451,124456
123448,065765
123446,064656
123445,051968
123443,052664
123439,065766
123438,062877
123436,068606
123435,068603
123431,068307
123430,058623
123428,050832
123425,050871
123424,052532
123422,058619
123420,058622
123418,052531
123407,057335
123405,053955
123404,056759
123400,064119
123398,058912
123395,064115
123393,054049
123392,064114
123385,052047
123384,052982
123383,123056
123380,051571
123377,054695
123375,049852
123373,124575
123370,051513
123369,123779
123367,124029
123364,052012
123362,064455
123359,068184
123356,065593
123355,052199
123352,065681
123350,058897
123348,052194
123343,050843
123342,124728
123341,052006
123340,054918
123338,058852
123337,124921
123334,051992
123333,052048
123327,064214
123326,057212
123325,057850
123323,052008
123322,058194
123320,051827
123319,068301
123317,052291
123316,052550
123315,065700
123313,050834
123312,125148
123310,068290
123307,052015
123306,123007
123304,054190
123301,052010
123300,056845
123299,064089
123298,064480
123297,049426
123296,056929
123295,064775
123294,057707
123287,049742
123286,124391
123284,056864
123281,052542
123279,052618
123274,124455
123273,067666
123272,057849
123269,054203
123268,124457
123251,062497
123244,052932
123214,063367
123213,063396
123212,063366
123211,063394
123210,063364
123209,063393
123208,063392
123207,063391
123206,063383
123205,063390
123204,063360
123203,063389
123202,063359
123201,066526
123200,066298
123199,066524
123198,066297
123197,066523
123196,066521
123195,066296
123194,066519
123193,066517
123192,066515
123191,066295
123190,066514
123189,066512
123188,066326
123187,066511
123186,066507
123185,066293
123184,066506
123183,066504
123182,066503
123181,066502
123180,066312
123179,066499
123178,066501
123177,067156
123172,066418
123171,066378
123170,066278
123169,066377
123168,066276
123167,066415
123166,066375
123165,066238
123164,066414
123163,066374
123162,066373
123161,066412
123160,066411
123159,066371
123158,066585
123157,066322
123156,066584
123155,066582
123154,066581
123153,066580
123152,066578
123151,066576
123150,066320
123149,066574
123148,066573
123147,066572
123146,066570
123145,066569
123144,066567
123143,066564
123142,066317
123141,066563
123140,066316
123139,066314
123138,066559
123137,066561
123136,066315
123132,104005
123126,104009
123125,104001
123124,104000
123123,104007
123112,104180
123107,104210
123106,104209
123105,104174
123101,104206
123096,104202
123095,104167
123093,104201
123092,104166
123090,104198
123087,066235
123086,066410
123085,066370
123084,066408
123083,066368
123082,066367
123081,066406
123080,066268
123079,066231
123078,066365
123077,066404
123076,066364
123075,066363
123074,066261
123073,066225
123072,066401
123071,066260
123070,066224
123069,066400
123068,066309
123067,066303
123066,066256
123065,066220
123064,066257
123063,066215
123062,066218
123061,066253
123060,066217
123059,066301
123058,066252
123057,066216
123056,066243
123055,066228
123054,066212
123053,066250
123052,066214
123051,066213
123050,066273
123049,066236
123048,066270
123047,066271
123046,066237
123045,066269
123044,066232
123043,066311
123042,066305
123041,066230
123040,066265
123039,066229
123038,066264
123037,066263
123036,066226
123035,066262
123034,066223
123033,066246
123032,066258
123031,066222
123030,066259
123029,067073
123028,067045
123027,067044
123026,067046
123025,067061
123024,067060
123023,067052
123022,067043
123021,067042
123020,067048
123019,067057
123018,067051
123017,067055
123016,067054
123015,104163
123011,104193
123010,104194
123009,104159
123004,066463
123003,066460
123002,066459
123001,066286
123000,066457
122999,066455
122998,066285
122997,066284
122996,066283
122995,066450
122994,066282
122993,066448
122992,066281
122991,066446
122990,066280
122989,066445
122988,066325
122987,066471
122986,066469
122985,066288
122984,066466
122983,066465
122982,066287
122981,066588
122980,087165
122979,065230
122978,087190
122977,065300
122972,104089
122971,104118
122970,104115
122969,104113
122967,104084
122966,104112
122965,104083
122964,104111
122963,104080
122962,104108
122958,104076
122957,104104
122955,104102
122954,104073
122953,104101
122952,087197
122951,087220
122950,087218
122949,087217
122948,087216
122947,087215
122946,087195
122945,087194
122944,087207
122943,087199
122942,087202
122941,087201
122940,065297
122939,087179
122938,087269
122937,065317
122936,087268
122935,087186
122934,087178
122933,087185
122932,087267
122931,065315
122930,087184
122929,087176
122928,065242
122927,087266
122926,087183
122925,087265
122924,087182
122923,065292
122922,087212
122921,087230
122920,087211
122919,087227
122918,087226
122917,087225
122916,087223
122915,087222
122914,087221
122913,061086
122912,061085
122911,061100
122910,061099
122909,061094
122908,061082
122907,104132
122906,104131
122905,104130
122904,104068
122903,104129
122902,104127
122901,104065
122900,104126
122899,104125
122898,104059
122897,104058
122896,104057
122894,104092
122893,104121
122892,104120
122889,065306
122888,065280
122887,065305
122886,065304
122885,065277
122884,065276
122883,065275
122882,065288
122881,065272
122880,065287
122879,065268
122878,065267
122877,065266
122876,065265
122875,065285
122874,065262
122873,065258
122872,065282
122871,065256
122870,065254
122869,087164
122868,087189
122867,065299
122866,087162
122865,065298
122864,087161
122863,065226
122862,087159
122861,065224
122860,065223
122859,087193
122858,087157
122857,087168
122856,065232
122855,087153
122854,065231
122853,087156
122852,065221
122851,087152
122850,087151
122849,065218
122848,087191
122847,087154
122846,065219
122845,087172
122844,065238
122843,065312
122842,087180
122841,087169
122840,065235
122839,087263
122838,065311
122837,069075
122836,069074
122835,069071
122834,069067
122833,069049
122832,069048
122831,069047
122830,069046
122829,069045
122828,069043
122827,069039
122826,069064
122825,069038
122824,069037
122823,069063
122822,069062
122821,069032
122820,069061
122819,069060
122818,069058
122817,069057
122816,023357
122815,023401
122814,023354
122813,023400
122812,023352
122811,023449
122810,023477
122809,023448
122808,023447
122807,023445
122806,023397
122805,023350
122804,060787
122803,023396
122802,023347
122801,023376
122800,023329
122799,023514
122798,023513
122797,023512
122796,023713
122795,023508
122794,023507
122793,023712
122792,023708
122791,023705
122790,023703
122789,023700
122785,023454
122784,023425
122783,023496
122782,023495
122781,023494
122780,023490
122779,023489
122778,023488
122777,023487
122776,023485
122775,023483
122774,023482
122773,023481
122772,023480
122771,060395
122770,023533
122769,060394
122768,023530
122767,060393
122766,060392
122765,023528
122764,023527
122763,023525
122762,023524
122761,023522
122760,023521
122759,023519
122758,023517
122757,023715
122756,023516
122755,023363
122754,023409
122753,060789
122752,060790
122751,023361
122750,023360
122749,023404
122748,023414
122747,023367
122746,060794
122745,023412
122744,023365
122743,060791
122742,023410
122741,023393
122740,023346
122739,060785
122738,023391
122737,023344
122736,023390
122735,023389
122734,023342
122733,023388
122732,023341
122731,023560
122730,023559
122729,023558
122728,023556
122727,023554
122726,023552
122725,023550
122724,023549
122723,023545
122722,023543
122721,023570
122720,023569
122719,023567
122718,023565
122717,023564
122716,023386
122715,023339
122714,023384
122713,023382
122712,023335
122711,023380
122710,023333
122709,023379
122708,023377
122707,023330
122704,023472
122703,023443
122702,023469
122701,023440
122700,023468
122699,023465
122698,023436
122697,023435
122696,023433
122695,023432
122694,023431
122693,023506
122692,023505
122691,023502
122690,023500
122689,023499
122688,023498
122687,023147
122686,023145
122685,023142
122684,023141
122683,023140
122682,023092
122681,023091
122680,023090
122679,023088
122678,023086
122677,023085
122676,023082
122675,023081
122674,023080
122673,023079
122672,023077
122671,023076
122670,023069
122669,023068
122668,023067
122667,023064
122666,023063
122665,023062
122664,023060
122663,023059
122662,023058
122661,023056
122660,023055
122659,023054
122658,023052
122657,023050
122656,023049
122655,023048
122654,023022
122653,023020
122652,023019
122651,023166
122650,023165
122649,023162
122648,023161
122647,023160
122646,023158
122645,023157
122644,023156
122643,023155
122642,023150
122641,023149
122640,023690
122639,023033
122638,023031
122637,023030
122636,023029
122635,023028
122634,023026
122633,023025
122632,023024
122631,023023
122630,023694
122629,023692
122628,023691
122627,023008
122626,023005
122625,023003
122624,023002
122623,023000
122622,023631
122621,023629
122620,023628
122619,023627
122618,023075
122617,023073
122616,023072
122615,023070
122614,023127
122613,023126
122612,023125
122611,023123
122610,023122
122609,023121
122608,023120
122607,023108
122606,023107
122605,023105
122604,023103
122603,023101
122602,023100
122601,023099
122600,023095
122599,023093
122598,023634
122597,023633
122596,023018
122595,023017
122594,023015
122593,023014
122592,023010
122591,023623
122590,023622
122588,023138
122587,023137
122586,023136
122585,023135
122584,023134
122583,023131
122582,023129
122581,023119
122580,023118
122579,023116
122578,023114
122577,023112
122576,023111
122572,038938
122571,038911
122570,038937
122569,038910
122568,038974
122567,038929
122566,038972
122565,039017
122564,039040
122563,039071
122562,039015
122561,038971
122560,038970
122559,038927
122558,038969
122557,038925
122556,038967
122555,039097
122554,039019
122553,039098
122552,039018
122551,038924
122550,038963
122549,038923
122548,038962
122547,038921
122546,038960
122545,039073
122544,039014
122543,039042
122542,039013
122541,038920
122540,038957
122539,038919
122538,038956
122537,038917
122536,038954
122535,039084
122534,039012
122533,039094
122532,039011
122531,038945
122530,038944
122529,039007
122528,038952
122527,038916
122526,038950
122525,039043
122524,039002
122523,038948
122522,039003
122521,039010
122520,038946
122519,039009
122518,038936
122517,038943
122516,038915
122515,038942
122514,038941
122513,038913
122512,038940
122511,038935
122510,039004
122509,038976
122508,038932
122507,038975
122450,010604
122449,010302
122448,003014
122447,003001
122446,008044
121611,206750
121092,006636
121085,027049
121084,031353
121083,029820
121082,031922
121081,031035
121080,029835
121079,029471
121078,029472
121077,027501
121076,028123
121075,028782
121074,029002
121073,029015
121072,027401
121071,026505
121026,031103
121025,031104
121024,031100
121023,031092
121022,031089
121021,031150
121020,031153
121019,030868
121018,031917
121017,030760
121016,027065
121015,027063
121014,027062
121013,027051
121012,027047
121011,027041
121010,027037
121007,027078
121006,027080
121000,031109
120999,031107
120993,031024
120991,032425
120989,032436
120988,031010
120987,031007
120986,029858
120984,030387
120983,030758
120982,030862
120981,030861
120980,030754
120979,030876
120978,031925
120977,030768
120976,030872
120975,030765
120974,030869
120973,031136
120972,031128
120971,031114
120970,031453
120969,031019
120968,030845
120967,030737
120966,030841
120965,030398
120964,030751
120963,030855
120962,030394
120961,030747
120960,030851
120959,030390
120958,031060
120957,031063
120956,031044
120955,031439
120954,031437
120953,030846
120952,031146
120951,031132
120950,031495
120949,031119
120948,031027
120939,031083
120938,031080
120937,031070
120936,029849
120935,031067
120934,029853
120933,031054
120932,029845
120931,029456
120930,029490
120929,029453
120928,029505
120927,029450
120926,029501
120924,029497
120920,029413
120919,029430
120918,029409
120917,029426
120916,029495
120915,029440
120910,027602
120909,027603
120908,027609
120907,027502
120906,027750
120905,027753
120904,027551
120903,027556
120902,027806
120901,027803
120900,027813
120899,027700
120898,027705
120897,027713
120896,028326
120895,028120
120894,028320
120893,028221
120892,028121
120891,028340
120890,028130
120889,028331
120887,028764
120886,028781
120885,028784
120884,028778
120883,028774
120882,028773
120881,028769
120880,028128
120879,028230
120878,028851
120877,028874
120876,028869
120875,028863
120874,028858
120872,029001
120871,024800
120870,024701
120869,024502
120868,024402
120866,024103
120865,029035
120864,029041
120863,029028
120862,029031
120861,029021
120860,029017
120859,029018
120858,029014
120857,029005
120856,027400
120854,027101
120853,027000
120852,027004
120851,026005
120850,025900
120849,025101
120848,024900
120847,025803
120846,025600
120845,025401
120844,025303
120843,025200
120842,026902
120841,026800
120840,026802
120839,026600
120838,026501
120837,026502
120836,026402
120835,026300
120834,026302
120833,026201
120832,026204
120831,026100
120783,006650
120780,011403
120778,006823
120777,006638
120776,010591
120775,010588
120774,010584
120773,010992
120772,010987
120771,010989
120770,010980
120769,010976
120768,010554
120767,010555
120766,010577
120765,010575
120764,010573
120763,010570
120762,010594
120759,009450
120758,009448
120757,009445
120756,009440
120755,010994
120754,011928
120753,011924
120752,011925
120751,011915
120750,011918
120749,011913
120748,011905
120747,011906
120746,011705
120745,011895
120744,011893
120743,011624
120742,011837
120741,011832
120740,011829
120739,011828
120738,011823
120737,011818
120736,011812
120735,011810
120734,011564
120733,011000
120732,009432
120731,009429
120730,009431
120729,009427
120727,011807
120726,011803
120725,011804
120724,011794
120723,011797
120722,011788
120721,011784
120720,011782
120719,011778
120718,011967
120717,011966
120716,011965
120715,011962
120714,011958
120713,011952
120712,011949
120711,011950
120710,011710
120709,011939
120708,011937
120707,011625
120706,011002
120705,011879
120704,011703
120703,011871
120702,011702
120701,011863
120700,011860
120699,011858
120698,011859
120697,011850
120696,000865
120695,011725
120694,011132
120693,011121
120692,011767
120691,011765
120690,011763
120689,011755
120688,011753
120687,011750
120686,011744
120685,011743
120684,010998
120683,011733
120682,011583
120681,011567
120680,000859
120679,010589
120678,010981
120677,011115
120676,010567
120675,009442
120674,010993
120673,011911
120672,011899
120671,011838
120670,011815
120669,011001
120668,011776
120667,009423
120666,011787
120665,011959
120664,011711
120663,011943
120662,011875
120661,011701
120660,011852
120659,011723
120658,011761
120657,011746
120656,011726
120646,031102
120645,031093
120644,030759
120643,027057
120642,027035
120641,027084
120640,027069
120639,031078
120638,031106
120637,031158
120636,032437
120635,031012
120633,031346
120632,031342
120631,030744
120630,031045
120629,031142
120628,031463
120627,029842
120626,029831
120625,029422
120624,031087
120623,029854
120622,031055
120621,029467
120620,029498
120619,029486
120618,029482
120615,027751
120614,027801
120613,027702
120612,028240
120610,028979
120609,028862
120607,024600
120606,024302
120605,029042
120604,029026
120603,027100
120602,025902
120601,025202
120600,026804
120599,026306
120598,026105
120597,011305
120596,011304
120595,008036
120594,010194
120593,010193
120592,009230
120591,009215
120588,010473
120587,010472
120586,010300
120585,000849
120584,000848
120583,010190
120582,010511
120581,010301
120580,011211
120579,011210
120578,010657
120577,010471
120576,010196
120575,010195
120574,011248
120573,011247
120572,011308
120571,011307
120570,011636
120569,011715
120568,008985
120567,008984
120566,010530
120565,011635
120564,011215
120563,008982
120562,008981
120561,008980
120560,010592
120559,010590
120558,010587
120557,010585
120556,010583
120555,010586
120553,011627
120552,011113
120551,010990
120550,010991
120549,010986
120548,010985
120547,010984
120546,010982
120545,010983
120544,010978
120543,010979
120542,010977
120541,010556
120540,010975
120539,010552
120538,010553
120537,012290
120536,010551
120535,010581
120534,010579
120533,010580
120532,010576
120531,010578
120530,010574
120529,010571
120528,010569
120527,010572
120526,010568
120525,010595
120524,010593
120523,010550
120522,010539
120521,010547
120520,010549
120519,009457
120518,009454
120517,009455
120516,009451
120515,009453
120514,009449
120513,009446
120512,009444
120511,009447
120510,009443
120509,009441
120508,009438
120507,010996
120506,009436
120505,009439
120504,010995
120503,009437
120502,011626
120501,011926
120500,011927
120499,011922
120498,011923
120497,011708
120496,011921
120495,011919
120494,011920
120493,011916
120492,011707
120491,011914
120490,011912
120489,011910
120488,011908
120487,011909
120486,011907
120484,011901
120483,011902
120482,011904
120481,011900
120480,011898
120479,011896
120478,011894
120477,011897
120476,011892
120475,011891
120474,011890
120473,011580
120472,011607
120471,011839
120470,011836
120469,011834
120468,011833
120467,011835
120466,011831
120465,011606
120464,011827
120463,011830
120462,011826
120461,011824
120460,011821
120459,011819
120458,011822
120457,011817
120456,011820
120455,011816
120454,011813
120453,011814
120452,011811
120451,011586
120450,011555
120449,011589
120448,011623
120447,011842
120446,011840
120445,011841
120444,009434
120443,009430
120442,009433
120441,009428
120440,011777
120439,011775
120438,011571
120437,009435
120436,009426
120435,009424
120434,009422
120433,009419
120432,009420
120431,009421
120430,011605
120429,011805
120428,011806
120427,011801
120426,011802
120425,012289
120424,011800
120423,011604
120422,011796
120421,011799
120420,011795
120419,011793
120418,011792
120417,011790
120416,011791
120415,011786
120414,011789
120413,011785
120412,011781
120411,011783
120410,011779
120409,011780
120408,011006
120402,011713
120401,011963
120400,011961
120399,011964
120398,011960
120397,011712
120396,011956
120394,011957
120393,011953
120392,012291
120391,011955
120390,011951
120389,011947
120388,011945
120387,011946
120386,011948
120385,011944
120384,011942
120383,011940
120382,011938
120381,011941
120380,011936
120371,011878
120370,011880
120369,011876
120368,011874
120367,011872
120366,011870
120365,011873
120364,011869
120363,011867
120362,011865
120361,011868
120360,011864
120359,011866
120358,011862
120357,011847
120356,011861
120355,011856
120354,011857
120353,011700
120352,011855
120351,011853
120350,011854
120349,011851
120348,011587
120347,000863
120346,012767
120345,011582
120344,011724
120343,011722
120342,011720
120340,011721
120339,011145
120338,011565
120337,011125
120336,011620
120335,000858
120334,011768
120333,011766
120330,011762
120329,011760
120328,011602
120327,011759
120326,011758
120325,011757
120324,011756
120323,011751
120322,011752
120321,011754
120320,011749
120319,011747
120318,011748
120317,011745
120316,011584
120315,011742
120314,011740
120313,011741
120312,011622
120311,012766
120310,000861
120309,012765
120308,011732
120307,011734
120306,011730
120305,011731
120304,011729
120303,011728
120302,010723
120301,011727
120300,011621
120299,010997
120298,000860
120297,000850
120296,000864
120295,010606
120294,010608
120293,010603
120292,010601
120291,010602
120290,010475
120289,010512
120288,011225
120287,010513
120286,011212
120285,009223
120284,010516
120283,010306
120282,010479
120281,010515
120280,011224
120279,010478
120278,010304
120277,011223
120276,011311
120275,011310
120274,011251
120273,003013
120272,003011
120271,003009
120270,003010
120269,003008
120268,003005
120267,003006
120266,003003
120265,003002
120264,008032
120263,008030
120262,008034
120261,008049
120260,008048
120259,008047
120258,008046
120257,008043
120256,008057
120255,008058
120254,008041
120253,008059
120252,008060
120224,027749
120136,031415
120135,031413
120134,031101
120133,031105
120132,031411
120131,031091
120129,031090
120128,031371
120127,031369
120126,031088
120125,031151
120124,031350
120123,031152
120122,031349
120121,031149
120120,031348
120119,031148
120118,031139
120117,030763
120116,031918
120115,030762
120114,030867
120113,030761
120112,030866
120111,031916
120110,030865
120109,031915
120108,027071
120105,027066
120104,027060
120103,027067
120100,027052
120099,027055
120098,027054
120096,027050
120095,027053
120094,027043
120093,027048
120092,027042
120091,027046
120090,027045
120089,027044
120088,027038
120087,027034
120086,027039
120085,027033
120084,027036
120083,027040
120082,027032
120081,027025
120080,027028
120079,027030
120078,027024
120077,027031
120076,027023
120075,027026
120074,027083
120072,027082
120071,027081
120070,027085
120069,027077
120068,027074
120066,027073
120065,027075
120064,027072
120062,031016
120061,031020
120059,031355
120058,031002
120057,031004
120056,031001
120055,031005
120054,031000
120053,031076
120052,031541
120051,031075
120050,031539
120049,031074
120048,031073
120047,031061
120046,031511
120045,031421
120041,031111
120040,031097
120039,031379
120038,031096
120037,031377
120035,031099
120034,031375
120033,031157
120032,031156
120031,031557
120030,031155
120029,031159
120028,031154
120027,031028
120024,031023
120023,029824
120022,031029
120021,029826
120020,031021
120019,029823
120018,032431
120016,032430
120015,032424
120014,032427
120013,032429
120011,032440
120010,032434
120007,032438
120006,032432
120005,032435
120002,031009
119999,031006
119998,031085
119996,031084
119993,031389
119992,031386
119990,030848
119989,030388
119988,030742
119987,030847
119986,030741
119985,030864
119983,030863
119981,030757
119980,031913
119979,030756
119978,031911
119977,030755
119976,030860
119974,030859
119973,031910
119972,030753
119971,031926
119970,030770
119969,030875
119968,030769
119967,030874
119966,031924
119965,030873
119964,031923
119963,030767
119962,030766
119961,030871
119960,031921
119959,030870
119958,031920
119957,030764
119956,031919
119955,031347
119954,031138
119953,031140
119952,031137
119951,031141
119950,031345
119949,031127
119948,031344
119947,031126
119946,031343
119945,031125
119944,031129
119943,031124
119942,031115
119941,031457
119940,031116
119939,031455
119938,031113
119937,031117
119936,031112
119935,031018
119934,031397
119933,031017
119932,031395
119931,030386
119930,030740
119929,030385
119928,030739
119927,030844
119926,030738
119925,030843
119924,030383
119923,030842
119922,030382
119921,030736
119920,030381
119919,030735
119918,030858
119917,030752
119916,030857
119915,030397
119914,030856
119913,030396
119912,030750
119911,030395
119910,030749
119909,030854
119908,030748
119907,030853
119906,030393
119905,030852
119904,030392
119903,030746
119902,030391
119901,030745
119900,030850
119899,030849
119898,030389
119897,030743
119896,031062
119895,031509
119894,031059
119893,031507
119892,031058
119891,031046
119890,031481
119889,031047
119888,031479
119887,031048
119886,031477
119885,031043
119884,031033
119883,031032
119882,031034
119881,031031
119880,031435
119879,031030
119878,031145
119877,031529
119876,031144
119875,031527
119874,031143
119873,031147
119872,031525
119871,031133
119870,031499
119869,031134
119868,031497
119867,031131
119866,031135
119865,031130
119864,031121
119863,031120
119862,031122
119861,031461
119860,031123
119859,031459
119858,031118
119857,029828
119856,031026
119855,031025
119854,029825
119853,029839
119852,031051
119851,031057
119850,029844
119849,031050
119848,031049
119847,029841
119846,031042
119845,029837
119844,031040
119843,029834
119842,031160
119841,029836
119840,029830
119839,031038
119838,029833
119837,031161
119836,031037
119835,031036
119834,029832
119833,029477
119832,029405
119831,029476
119830,029404
119829,029475
119828,029403
119827,029421
119826,029402
119825,029420
119824,029473
119823,029861
119822,031086
119821,029863
119820,031082
119819,029857
119818,031081
119817,029860
119816,029856
119815,031079
119814,029859
119813,029855
119812,031069
119811,031068
119810,029852
119809,031071
119808,029848
119807,031066
119806,029851
119805,031072
119804,031065
119803,029847
119802,031064
119801,029850
119800,029846
119799,029840
119798,031053
119797,031056
119796,031052
119795,029439
119794,029457
119793,029492
119792,029438
119791,029491
119790,029437
119789,029455
119788,029436
119787,029454
119786,029507
119785,029506
119784,029452
119783,029470
119782,029451
119781,029469
119780,029504
119779,029468
119778,029503
119777,029449
119776,029502
119775,029448
119774,029466
119773,029447
119772,029465
119771,029500
119770,029464
119769,029499
119768,029445
119767,029463
119766,029444
119765,029462
119764,029443
119763,029461
119762,029496
119761,029460
119760,029401
119759,029419
119758,029400
119757,029418
119756,029489
119755,029435
119754,029488
119753,029416
119752,029487
119751,029415
119750,029433
119749,029414
119748,029432
119747,029485
119746,029431
119745,029484
119744,029412
119743,029483
119742,029411
119741,029429
119740,029410
119739,029428
119738,029481
119737,029427
119736,029480
119735,029408
119734,029479
119733,029407
119732,029425
119731,029478
119730,029406
119729,029424
119728,029441
119727,029459
119726,029494
119725,029458
119724,029493
119709,027600
119708,027601
119707,027605
119706,027604
119705,027611
119703,027500
119702,027503
119701,027507
119700,027506
119699,027850
119698,027851
119697,027650
119696,027651
119694,027550
119693,027553
119692,027552
119691,027557
119690,027652
119689,027802
119688,027800
119687,027807
119686,027805
119685,027804
119684,027812
119683,027815
119682,027814
119681,027703
119680,027701
119679,027704
119678,027707
119677,027706
119676,027712
119675,027715
119674,027714
119673,028826
119672,028828
119671,028325
119670,028328
119669,028225
119668,028226
119667,028228
119666,028821
119665,028823
119664,028321
119663,028323
119662,028220
119661,028223
119660,028920
119659,028921
119658,028140
119657,028141
119656,028143
119655,028341
119654,028343
119653,028241
119652,028243
119651,028131
119650,028133
119649,028330
119647,028857
119646,028765
119645,028761
119644,028763
119643,028762
119642,028977
119641,028785
119640,028783
119639,028780
119638,028776
119637,028779
119636,028777
119635,028981
119634,028775
119633,028771
119632,028772
119631,028770
119630,028766
119629,028768
119628,028767
119627,028125
119626,028126
119625,028333
119624,028231
119623,028233
119622,028855
119621,028854
119620,028853
119619,028852
119618,028871
119617,028873
119616,028872
119615,028870
119614,028866
119613,028868
119612,028867
119611,028861
119610,028864
119609,028860
119608,028856
119607,028859
119602,024002
119601,024003
119600,029000
119599,029003
119598,024801
119597,024804
119596,024805
119595,024803
119594,024700
119593,024703
119592,024702
119591,024602
119590,024501
119589,024503
119588,024400
119587,024401
119586,024403
119584,024301
119583,024200
119582,024202
119581,024203
119580,024101
119579,024100
119578,024102
119577,024000
119576,024001
119575,029037
119574,029036
119573,029034
119572,029038
119571,029040
119570,029039
119569,029043
119568,029029
119567,029032
119566,029025
119565,029024
119564,029027
119563,029020
119562,029022
119561,029023
119560,029016
119559,029019
119558,029012
119557,029013
119556,029008
119555,029009
119554,029010
119553,029011
119552,029004
119551,029007
119550,029006
119549,027402
119548,027404
119547,027405
119546,027204
119545,027200
119544,027203
119543,027205
119542,027102
119541,027103
119540,027105
119539,027104
119538,027001
119537,027002
119536,027003
119535,027005
119534,026004
119533,026000
119532,026001
119531,026006
119530,026002
119529,026003
119528,026007
119527,025100
119526,025102
119525,025103
119523,024901
119522,024903
119521,024902
119520,025903
119519,025801
119518,025802
119517,025700
119516,025702
119515,025703
119514,025601
119513,025602
119512,025603
119511,025501
119510,025502
119509,025503
119508,025400
119507,025402
119506,025301
119505,025300
119504,025304
119503,025302
119502,025201
119501,025203
119500,026900
119499,026901
119498,026903
119497,026904
119496,026905
119495,026801
119494,026803
119493,026805
119492,026601
119491,026603
119490,026602
119489,026605
119488,026604
119487,026500
119486,026503
119485,026504
119484,026400
119483,026406
119482,026401
119481,026403
119480,026404
119479,026405
119478,026301
119477,026303
119476,026304
119475,026305
119474,026200
119473,026203
119472,026202
119471,026205
119470,026101
119469,026102
119468,026103
119467,026104
119465,119104
119464,120478
119463,119226
119462,119918
119461,119902
