id;catalog_number;add_descr
817830;B402300;"<h5>Description</h5><p>The B-LOC B400 Series 3” Keyless Bushing provides a high capacity, zero-backlash shaft to hub connection for shafts measuring 3” in diameter by means of a mechanical interference fit and transmits up to a maximum of 4730 ft lbs of torque.</p><div>\n			\n                <p><strong>Best Suited For:</strong> Applications that require a recessed installation of the bushing with no axial movement of the mounted component relative to the shaft during tightening.<br><br>B-LOC B400 Series 3” Keyless Bushings provide a zero-backlash frictional connection that will never wear or pound out and can accommodate high-torque, thrust, bending, and/or radial loads. Their self-releasing double taper design permits simple adjustment and removal and there is no axial movement during installation. Since the B-LOC B400 Series Keyless Bushings do not have a flange, the external diameter along the unit’s entire length is the same, therefore allowing the unit to be completely inserted into the component bore for flushed or recessed mounting. <br><br>• Self-releasing double taper design permits simple adjustment and removal<br>• No axial movement during installation<br>• Recessed installation without the need for a counterbore<br><br>Note: This product is not self-centering but Fenner Drives offers pilot bushings that provide pre-centering when required. The pilot bushings are supplied in sets of three (3) bushings and three (3) longer screws (replace plated locking screws).<br><br><strong>Features of Fenner Drives Keyless Bushings:</strong><br><br>• Ability to transmit higher torques<br>• True zero-backlash<br>• Less equipment downtime<br>• Ability to mount over existing keyways<br>• Complete axial and radial adjustability<br>• Simple installation, adjustment and removal<br><br>All Fenner Drives keyless locking devices operate using the simple wedge principle. An axial force is applied- by either a hex nut (Trantorque) or a series of annular screws (B-LOC)- to engage circular steel rings with mating tapers. The resulting wedge action creates a radial force on the tapered rings, one of which contracts to squeeze the shaft while the other expands and presses into the component bore.</p>\n            \n		</div><h5>Specifications</h5><div>\n	\n			\n				\n				<table class=""description-table"">\n					\n							<tr>\n								<th>Series:</th><td>\n								 B400\n							</td></tr>\n						\n							<tr>\n								<th>Torque Transmission:</th><td>\n								 4730\n							</td></tr>\n						\n							<tr>\n								<th>Axial Movement:</th><td>\n								 No\n							</td></tr>\n						\n							<tr>\n								<th>Bore Tolerance:</th><td>\n								 4.728\n							</td></tr>\n						\n							<tr>\n								<th>Component Bore Diameter:</th><td>\n								 4.724""\n							</td></tr>\n						\n							<tr>\n								<th>Hub Pressure:</th><td>\n								 22487\n							</td></tr>\n						\n							<tr>\n								<th>Installation Torque:</th><td>\n								 51 ft lb\n							</td></tr>\n						\n							<tr>\n								<th>Internal/ External:</th><td>\n								 Internal\n							</td></tr>\n						\n							<tr>\n								<th>Material:</th><td>\n								 Steel\n							</td></tr>\n						\n							<tr>\n								<th>Metric/Inch:</th><td>\n								 Inch\n							</td></tr>\n						\n							<tr>\n								<th>Releasing/ Locking:</th><td>\n								 Releasing\n							</td></tr>\n						\n							<tr>\n								<th>Screw Size:</th><td>\n								 M10 x 25\n							</td></tr>\n						\n							<tr>\n								<th>Self-Centering:</th><td>\n								 No\n							</td></tr>\n						\n							<tr>\n								<th>Shaft Diameter:</th><td>\n								 3""\n							</td></tr>\n						\n							<tr>\n								<th>Shaft Tolerance:</th><td>\n								 2.996\n							</td></tr>\n						\n							<tr>\n								<th>Taper:</th><td>\n								 Double\n							</td></tr>\n						\n							<tr>\n								<th>Thrust:</th><td>\n								 37844\n							</td></tr>\n						\n				</table>\n			\n		\n</div>"
817838;B402415;nan
817862;B601170;"<h5>Description</h5><p>The B-LOC B106 Series 170mm Keyless Bushing provides a high capacity, zero-backlash shaft to hub connection for shafts measuring 170mm in diameter by means of a mechanical interference fit and transmits up to a maximum of 34437 Nm of torque.</p><div>\n			\n                <p><strong>Best Suited For:</strong> Applications where having no axial movement of the mounted component relative to the shaft during tightening is critical and recessed mounting is not important (component mounts against the flange of the bushing).<br><br>B-LOC B106 Series 170mm Keyless Bushing provides a zero-backlash frictional connection that will never wear or pound out and can accommodate high-torque, thrust, bending, and/or radial loads. Their shallow, single taper design with integrated push-off threads maintains exceptional concentricity and the ability to transmit bending loads. The B-LOC B106 Series Keyless Bushing design eliminates any axial movement during installation making the installation process more precise. This series is also RoHS compliant.<br><br>• Shallow, single taper design with integrated push-off threads<br>• Exceptional concentricity<br>• Optional integrated spacer sleeve to mount narrow hub components<br>• No axial movement during installation<br>• RoHS compliant<br><br><br>** B-LOC Series B106 Keyless Bushings are also available with optional integrated spacer sleeve (ideal for very narrow drive elements). Spacers are 0.275” wide for B106 sizes with D = 2.559” and smaller, and 0.315” wide for all others.<br><br><strong>Features of Fenner Drives Keyless Bushings:</strong><br><br>• Ability to transmit higher torques<br>• True zero-backlash<br>• Less equipment downtime<br>• Ability to mount over existing keyways<br>• Complete axial and radial adjustability<br>• Simple installation, adjustment and removal<br><br>All Fenner Drives keyless locking devices operate using the simple wedge principle. An axial force is applied- by either a hex nut (Trantorque) or a series of annular screws (B-LOC)- to engage circular steel rings with mating tapers. The resulting wedge action creates a radial force on the tapered rings, one of which contracts to squeeze the shaft while the other expands and presses into the component bore.</p>\n            \n		</div><h5>Specifications</h5><div>\n	\n			\n				\n				<table class=""description-table"">\n					\n							<tr>\n								<th>Series:</th><td>\n								 B106\n							</td></tr>\n						\n							<tr>\n								<th>Torque Transmission:</th><td>\n								 34437\n							</td></tr>\n						\n							<tr>\n								<th>Axial Movement:</th><td>\n								 No\n							</td></tr>\n						\n							<tr>\n								<th>Bore Tolerance:</th><td>\n								 225.08\n							</td></tr>\n						\n							<tr>\n								<th>Compliancy:</th><td>\n								 RoHS\n							</td></tr>\n						\n							<tr>\n								<th>Component Bore Diameter:</th><td>\n								 225mm\n							</td></tr>\n						\n							<tr>\n								<th>Hub Pressure:</th><td>\n								 109\n							</td></tr>\n						\n							<tr>\n								<th>Installation Torque:</th><td>\n								 225 Nm\n							</td></tr>\n						\n							<tr>\n								<th>Internal/ External:</th><td>\n								 Internal\n							</td></tr>\n						\n							<tr>\n								<th>Material:</th><td>\n								 Steel\n							</td></tr>\n						\n							<tr>\n								<th>Metric/Inch:</th><td>\n								 Metric\n							</td></tr>\n						\n							<tr>\n								<th>Releasing/ Locking:</th><td>\n								 Locking\n							</td></tr>\n						\n							<tr>\n								<th>Screw Size:</th><td>\n								 M14 x 40\n							</td></tr>\n						\n							<tr>\n								<th>Self-Centering:</th><td>\n								 Yes\n							</td></tr>\n						\n							<tr>\n								<th>Shaft Diameter:</th><td>\n								 170mm\n							</td></tr>\n						\n							<tr>\n								<th>Shaft Tolerance:</th><td>\n								 169.92\n							</td></tr>\n						\n							<tr>\n								<th>Taper:</th><td>\n								 Single\n							</td></tr>\n						\n							<tr>\n								<th>Thrust:</th><td>\n								 405140\n							</td></tr>\n						\n				</table>\n			\n		\n</div>"
817866;B602014;"<h5>Description</h5><p>The B-LOC B106 Series 7/8” Keyless Bushing provides a high capacity, zero-backlash shaft to hub connection for shafts measuring 7/8” in diameter by means of a mechanical interference fit and transmits up to a maximum of 219 ft lbs of torque.</p><div>\n			\n                <p><strong>Best Suited For:</strong> Applications where having no axial movement of the mounted component relative to the shaft during tightening is critical and recessed mounting is not important (component mounts against the flange of the bushing).<br><br>B-LOC B106 Series 7/8” Keyless Bushing provides a zero-backlash frictional connection that will never wear or pound out and can accommodate high-torque, thrust, bending, and/or radial loads. Their shallow, single taper design with integrated push-off threads maintains exceptional concentricity and the ability to transmit bending loads. The B-LOC B106 Series Keyless Bushing design eliminates any axial movement during installation making the installation process more precise. This series is also RoHS compliant.<br><br>• Shallow, single taper design with integrated push-off threads<br>• Exceptional concentricity<br>• Optional integrated spacer sleeve to mount narrow hub components<br>• No axial movement during installation<br>• RoHS compliant<br><br><br>** B-LOC Series B106 Keyless Bushings are also available with optional integrated spacer sleeve (ideal for very narrow drive elements). Spacers are 0.275” wide for B106 sizes with D = 2.559” and smaller, and 0.315” wide for all others.<br><br><strong>Features of Fenner Drives Keyless Bushings:</strong><br><br>• Ability to transmit higher torques<br>• True zero-backlash<br>• Less equipment downtime<br>• Ability to mount over existing keyways<br>• Complete axial and radial adjustability<br>• Simple installation, adjustment and removal<br><br>All Fenner Drives keyless locking devices operate using the simple wedge principle. An axial force is applied- by either a hex nut (Trantorque) or a series of annular screws (B-LOC)- to engage circular steel rings with mating tapers. The resulting wedge action creates a radial force on the tapered rings, one of which contracts to squeeze the shaft while the other expands and presses into the component bore.</p>\n            \n		</div><h5>Specifications</h5><div>\n	\n			\n				\n				<table class=""description-table"">\n					\n							<tr>\n								<th>Series:</th><td>\n								 B106\n							</td></tr>\n						\n							<tr>\n								<th>Torque Transmission:</th><td>\n								 219\n							</td></tr>\n						\n							<tr>\n								<th>Axial Movement:</th><td>\n								 No\n							</td></tr>\n						\n							<tr>\n								<th>Bore Tolerance:</th><td>\n								 1.852\n							</td></tr>\n						\n							<tr>\n								<th>Compliancy:</th><td>\n								 RoHS\n							</td></tr>\n						\n							<tr>\n								<th>Component Bore Diameter:</th><td>\n								 1.85""\n							</td></tr>\n						\n							<tr>\n								<th>Hub Pressure:</th><td>\n								 12845\n							</td></tr>\n						\n							<tr>\n								<th>Installation Torque:</th><td>\n								 12 ft lb\n							</td></tr>\n						\n							<tr>\n								<th>Internal/ External:</th><td>\n								 Internal\n							</td></tr>\n						\n							<tr>\n								<th>Material:</th><td>\n								 Steel\n							</td></tr>\n						\n							<tr>\n								<th>Metric/Inch:</th><td>\n								 Inch\n							</td></tr>\n						\n							<tr>\n								<th>Releasing/ Locking:</th><td>\n								 Locking\n							</td></tr>\n						\n							<tr>\n								<th>Screw Size:</th><td>\n								 M6 x 20\n							</td></tr>\n						\n							<tr>\n								<th>Self-Centering:</th><td>\n								 Yes\n							</td></tr>\n						\n							<tr>\n								<th>Shaft Diameter:</th><td>\n								 7/8""\n							</td></tr>\n						\n							<tr>\n								<th>Shaft Tolerance:</th><td>\n								 0.873\n							</td></tr>\n						\n							<tr>\n								<th>Taper:</th><td>\n								 Single\n							</td></tr>\n						\n							<tr>\n								<th>Thrust:</th><td>\n								 5997\n							</td></tr>\n						\n				</table>\n			\n		\n</div>"
817882;B602206;"<h5>Description</h5><p>The B-LOC B106 Series 2-3/8” Keyless Bushing provides a high capacity, zero-backlash shaft to hub connection for shafts measuring 2-3/8” in diameter by means of a mechanical interference fit and transmits up to a maximum of 1820 ft lbs of torque.</p><div>\n			\n                <p><strong>Best Suited For:</strong> Applications where having no axial movement of the mounted component relative to the shaft during tightening is critical and recessed mounting is not important (component mounts against the flange of the bushing).<br><br>B-LOC B106 Series 2-3/8” Keyless Bushing provides a zero-backlash frictional connection that will never wear or pound out and can accommodate high-torque, thrust, bending, and/or radial loads. Their shallow, single taper design with integrated push-off threads maintains exceptional concentricity and the ability to transmit bending loads. The B-LOC B106 Series Keyless Bushing design eliminates any axial movement during installation making the installation process more precise. This series is also RoHS compliant.<br><br>• Shallow, single taper design with integrated push-off threads<br>• Exceptional concentricity<br>• Optional integrated spacer sleeve to mount narrow hub components<br>• No axial movement during installation<br>• RoHS compliant<br><br><br>** B-LOC Series B106 Keyless Bushings are also available with optional integrated spacer sleeve (ideal for very narrow drive elements). Spacers are 0.275” wide for B106 sizes with D = 2.559” and smaller, and 0.315” wide for all others.<br><br><strong>Features of Fenner Drives Keyless Bushings:</strong><br><br>• Ability to transmit higher torques<br>• True zero-backlash<br>• Less equipment downtime<br>• Ability to mount over existing keyways<br>• Complete axial and radial adjustability<br>• Simple installation, adjustment and removal<br><br>All Fenner Drives keyless locking devices operate using the simple wedge principle. An axial force is applied- by either a hex nut (Trantorque) or a series of annular screws (B-LOC)- to engage circular steel rings with mating tapers. The resulting wedge action creates a radial force on the tapered rings, one of which contracts to squeeze the shaft while the other expands and presses into the component bore.</p>\n            \n		</div><h5>Specifications</h5><div>\n	\n			\n				\n				<table class=""description-table"">\n					\n							<tr>\n								<th>Series:</th><td>\n								 B106\n							</td></tr>\n						\n							<tr>\n								<th>Torque Transmission:</th><td>\n								 1820\n							</td></tr>\n						\n							<tr>\n								<th>Axial Movement:</th><td>\n								 No\n							</td></tr>\n						\n							<tr>\n								<th>Bore Tolerance:</th><td>\n								 3.545\n							</td></tr>\n						\n							<tr>\n								<th>Compliancy:</th><td>\n								 RoHS\n							</td></tr>\n						\n							<tr>\n								<th>Component Bore Diameter:</th><td>\n								 3.543""\n							</td></tr>\n						\n							<tr>\n								<th>Hub Pressure:</th><td>\n								 17487\n							</td></tr>\n						\n							<tr>\n								<th>Installation Torque:</th><td>\n								 30 ft lb\n							</td></tr>\n						\n							<tr>\n								<th>Internal/ External:</th><td>\n								 Internal\n							</td></tr>\n						\n							<tr>\n								<th>Material:</th><td>\n								 Steel\n							</td></tr>\n						\n							<tr>\n								<th>Metric/Inch:</th><td>\n								 Inch\n							</td></tr>\n						\n							<tr>\n								<th>Releasing/ Locking:</th><td>\n								 Locking\n							</td></tr>\n						\n							<tr>\n								<th>Screw Size:</th><td>\n								 M8 x 25\n							</td></tr>\n						\n							<tr>\n								<th>Self-Centering:</th><td>\n								 Yes\n							</td></tr>\n						\n							<tr>\n								<th>Shaft Diameter:</th><td>\n								 2  3/8""\n							</td></tr>\n						\n							<tr>\n								<th>Shaft Tolerance:</th><td>\n								 2.373\n							</td></tr>\n						\n							<tr>\n								<th>Taper:</th><td>\n								 Single\n							</td></tr>\n						\n							<tr>\n								<th>Thrust:</th><td>\n								 18393\n							</td></tr>\n						\n				</table>\n			\n		\n</div>"
817886;B602214;"<h5>Description</h5><p>The B-LOC B106 Series 2-7/8” Keyless Bushing provides a high capacity, zero-backlash shaft to hub connection for shafts measuring 2-7/8” in diameter by means of a mechanical interference fit and transmits up to a maximum of 3573 ft lbs of torque.</p><div>\n			\n                <p><strong>Best Suited For:</strong> Applications where having no axial movement of the mounted component relative to the shaft during tightening is critical and recessed mounting is not important (component mounts against the flange of the bushing).<br><br>B-LOC B106 Series 2-7/8” Keyless Bushing provides a zero-backlash frictional connection that will never wear or pound out and can accommodate high-torque, thrust, bending, and/or radial loads. Their shallow, single taper design with integrated push-off threads maintains exceptional concentricity and the ability to transmit bending loads. The B-LOC B106 Series Keyless Bushing design eliminates any axial movement during installation making the installation process more precise. This series is also RoHS compliant.<br><br>• Shallow, single taper design with integrated push-off threads<br>• Exceptional concentricity<br>• Optional integrated spacer sleeve to mount narrow hub components<br>• No axial movement during installation<br>• RoHS compliant<br><br><br>** B-LOC Series B106 Keyless Bushings are also available with optional integrated spacer sleeve (ideal for very narrow drive elements). Spacers are 0.275” wide for B106 sizes with D = 2.559” and smaller, and 0.315” wide for all others.<br><br><strong>Features of Fenner Drives Keyless Bushings:</strong><br><br>• Ability to transmit higher torques<br>• True zero-backlash<br>• Less equipment downtime<br>• Ability to mount over existing keyways<br>• Complete axial and radial adjustability<br>• Simple installation, adjustment and removal<br><br>All Fenner Drives keyless locking devices operate using the simple wedge principle. An axial force is applied- by either a hex nut (Trantorque) or a series of annular screws (B-LOC)- to engage circular steel rings with mating tapers. The resulting wedge action creates a radial force on the tapered rings, one of which contracts to squeeze the shaft while the other expands and presses into the component bore.</p>\n            \n		</div><h5>Specifications</h5><div>\n	\n			\n				\n				<table class=""description-table"">\n					\n							<tr>\n								<th>Series:</th><td>\n								 B106\n							</td></tr>\n						\n							<tr>\n								<th>Torque Transmission:</th><td>\n								 3573\n							</td></tr>\n						\n							<tr>\n								<th>Axial Movement:</th><td>\n								 No\n							</td></tr>\n						\n							<tr>\n								<th>Bore Tolerance:</th><td>\n								 4.53\n							</td></tr>\n						\n							<tr>\n								<th>Compliancy:</th><td>\n								 RoHS\n							</td></tr>\n						\n							<tr>\n								<th>Component Bore Diameter:</th><td>\n								 4.528""\n							</td></tr>\n						\n							<tr>\n								<th>Hub Pressure:</th><td>\n								 18496\n							</td></tr>\n						\n							<tr>\n								<th>Installation Torque:</th><td>\n								 60 ft lb\n							</td></tr>\n						\n							<tr>\n								<th>Internal/ External:</th><td>\n								 Internal\n							</td></tr>\n						\n							<tr>\n								<th>Material:</th><td>\n								 Steel\n							</td></tr>\n						\n							<tr>\n								<th>Metric/Inch:</th><td>\n								 Inch\n							</td></tr>\n						\n							<tr>\n								<th>Releasing/ Locking:</th><td>\n								 Locking\n							</td></tr>\n						\n							<tr>\n								<th>Screw Size:</th><td>\n								 M10 x 30\n							</td></tr>\n						\n							<tr>\n								<th>Self-Centering:</th><td>\n								 Yes\n							</td></tr>\n						\n							<tr>\n								<th>Shaft Diameter:</th><td>\n								 2  7/8""\n							</td></tr>\n						\n							<tr>\n								<th>Shaft Tolerance:</th><td>\n								 2.873\n							</td></tr>\n						\n							<tr>\n								<th>Taper:</th><td>\n								 Single\n							</td></tr>\n						\n							<tr>\n								<th>Thrust:</th><td>\n								 29831\n							</td></tr>\n						\n				</table>\n			\n		\n</div>"
817890;B602307;"<h5>Description</h5><p>The B-LOC B106 Series 3-7/16” Keyless Bushing provides a high capacity, zero-backlash shaft to hub connection for shafts measuring 3-7/16” in diameter by means of a mechanical interference fit and transmits up to a maximum of 4807 ft lbs of torque.</p><div>\n			\n                <p><strong>Best Suited For:</strong> Applications where having no axial movement of the mounted component relative to the shaft during tightening is critical and recessed mounting is not important (component mounts against the flange of the bushing).<br><br>B-LOC B106 Series 3-7/16” Keyless Bushing provides a zero-backlash frictional connection that will never wear or pound out and can accommodate high-torque, thrust, bending, and/or radial loads. Their shallow, single taper design with integrated push-off threads maintains exceptional concentricity and the ability to transmit bending loads. The B-LOC B106 Series Keyless Bushing design eliminates any axial movement during installation making the installation process more precise. This series is also RoHS compliant.<br><br>• Shallow, single taper design with integrated push-off threads<br>• Exceptional concentricity<br>• Optional integrated spacer sleeve to mount narrow hub components<br>• No axial movement during installation<br>• RoHS compliant<br><br><br>** B-LOC Series B106 Keyless Bushings are also available with optional integrated spacer sleeve (ideal for very narrow drive elements). Spacers are 0.275” wide for B106 sizes with D = 2.559” and smaller, and 0.315” wide for all others.<br><br><strong>Features of Fenner Drives Keyless Bushings:</strong><br><br>• Ability to transmit higher torques<br>• True zero-backlash<br>• Less equipment downtime<br>• Ability to mount over existing keyways<br>• Complete axial and radial adjustability<br>• Simple installation, adjustment and removal<br><br>All Fenner Drives keyless locking devices operate using the simple wedge principle. An axial force is applied- by either a hex nut (Trantorque) or a series of annular screws (B-LOC)- to engage circular steel rings with mating tapers. The resulting wedge action creates a radial force on the tapered rings, one of which contracts to squeeze the shaft while the other expands and presses into the component bore.</p>\n            \n		</div><h5>Specifications</h5><div>\n	\n			\n				\n				<table class=""description-table"">\n					\n							<tr>\n								<th>Series:</th><td>\n								 B106\n							</td></tr>\n						\n							<tr>\n								<th>Torque Transmission:</th><td>\n								 4807\n							</td></tr>\n						\n							<tr>\n								<th>Axial Movement:</th><td>\n								 No\n							</td></tr>\n						\n							<tr>\n								<th>Bore Tolerance:</th><td>\n								 4.924\n							</td></tr>\n						\n							<tr>\n								<th>Compliancy:</th><td>\n								 RoHS\n							</td></tr>\n						\n							<tr>\n								<th>Component Bore Diameter:</th><td>\n								 5.118""\n							</td></tr>\n						\n							<tr>\n								<th>Hub Pressure:</th><td>\n								 18408\n							</td></tr>\n						\n							<tr>\n								<th>Installation Torque:</th><td>\n								 60 ft lb\n							</td></tr>\n						\n							<tr>\n								<th>Internal/ External:</th><td>\n								 Internal\n							</td></tr>\n						\n							<tr>\n								<th>Material:</th><td>\n								 Steel\n							</td></tr>\n						\n							<tr>\n								<th>Metric/Inch:</th><td>\n								 Inch\n							</td></tr>\n						\n							<tr>\n								<th>Releasing/ Locking:</th><td>\n								 Locking\n							</td></tr>\n						\n							<tr>\n								<th>Screw Size:</th><td>\n								 M10 x 30\n							</td></tr>\n						\n							<tr>\n								<th>Self-Centering:</th><td>\n								 Yes\n							</td></tr>\n						\n							<tr>\n								<th>Shaft Diameter:</th><td>\n								 3  7/16""\n							</td></tr>\n						\n							<tr>\n								<th>Shaft Tolerance:</th><td>\n								 3.4345\n							</td></tr>\n						\n							<tr>\n								<th>Taper:</th><td>\n								 Single\n							</td></tr>\n						\n							<tr>\n								<th>Thrust:</th><td>\n								 33559\n							</td></tr>\n						\n				</table>\n			\n		\n</div>"
817906;B801022;nan
817910;B801032;nan
817918;B802010;nan
817938;B902106;nan
817950;DPC2080L120.00;nan
817966;H0503;nan
817970;H1252;nan
817974;H1553;nan
817978;H1752;nan
817982;H1951;nan
817986;H2003;nan
817994;H2803;nan
817998;H3201;nan
818002;L04CON6S;nan
154735;NC1003L120.00;nan
154743;NC1050L120.00;nan
154755;NC2003L120.00;nan
154763;NC3525L120.00;nan
154771;NC3640L120.00;nan
818054;T121280;nan
818062;T122404;nan
818066;T122512;nan
818070;T122707;nan
818082;T151280;nan
818086;T152415;nan
818094;T301022;"<h5>Description</h5><p>The B-LOC B103 Series 22mm Keyless Bushing provides a high capacity, zero-backlash shaft to hub connection for shafts measuring 22mm in diameter by means of a mechanical interference fit and transmits up to a maximum of 400 Nm of torque.</p><div>\n			\n                <p><strong>Best Suited For:</strong> Applications that require a recessed installation of the bushing, but can accommodate some axial movement of the mounted component relative to the shaft during tightening.<br><br>B-LOC B103 Series 22mm Keyless Bushing provides a zero-backlash frictional connection that will never wear or pound out and can accommodate high-torque, thrust, bending, and/or radial loads. Their shallow, single taper design with integrated push-off threads maintains exceptional concentricity and the ability to transmit bending loads. Since the B-LOC B103 Series Keyless Bushings do not have a flange, the external diameter along the unit’s entire length is the same, therefore allowing the unit to be completely inserted into the component bore for flushed or recessed mounting. The B103 Series also has limited axial movement during installation and is RoHS compliant.<br><br>• Shallow, single taper design with integrated push-off threads<br>• Exceptional concentricity and ability to transmit bending loads<br>• Limited axial movement during installation<br>• Recessed installation without the need for a counterbore<br>• RoHS compliant<br><br>Note: Flange of B103 Series Keyless Bushing should be located inside of hub bore. <br><br><strong>Features of Fenner Drives Keyless Bushings:</strong><br><br>• Ability to transmit higher torques<br>• True zero-backlash<br>• Less equipment downtime<br>• Ability to mount over existing keyways<br>• Complete axial and radial adjustability<br>• Simple installation, adjustment and removal<br><br>All Fenner Drives keyless locking devices operate using the simple wedge principle. An axial force is applied- by either a hex nut (Trantorque) or a series of annular screws (B-LOC)- to engage circular steel rings with mating tapers. The resulting wedge action creates a radial force on the tapered rings, one of which contracts to squeeze the shaft while the other expands and presses into the component bore.</p>\n            \n		</div><h5>Specifications</h5><div>\n	\n			\n				\n				<table class=""description-table"">\n					\n							<tr>\n								<th>Series:</th><td>\n								 B103\n							</td></tr>\n						\n							<tr>\n								<th>Torque Transmission:</th><td>\n								 400 Nm\n							</td></tr>\n						\n							<tr>\n								<th>Axial Movement:</th><td>\n								 Approximately 0.8 mm\n							</td></tr>\n						\n							<tr>\n								<th>Bore Tolerance:</th><td>\n								 47.05\n							</td></tr>\n						\n							<tr>\n								<th>Compliancy:</th><td>\n								 RoHS\n							</td></tr>\n						\n							<tr>\n								<th>Component Bore Diameter:</th><td>\n								 47mm\n							</td></tr>\n						\n							<tr>\n								<th>Hub Pressure:</th><td>\n								 121\n							</td></tr>\n						\n							<tr>\n								<th>Installation Torque:</th><td>\n								 14 Nm\n							</td></tr>\n						\n							<tr>\n								<th>Internal/ External:</th><td>\n								 Internal\n							</td></tr>\n						\n							<tr>\n								<th>Material:</th><td>\n								 Steel\n							</td></tr>\n						\n							<tr>\n								<th>Metric/Inch:</th><td>\n								 Metric\n							</td></tr>\n						\n							<tr>\n								<th>Releasing/ Locking:</th><td>\n								 Locking\n							</td></tr>\n						\n							<tr>\n								<th>Screw Size:</th><td>\n								 M6 x 20\n							</td></tr>\n						\n							<tr>\n								<th>Self-Centering:</th><td>\n								 Yes\n							</td></tr>\n						\n							<tr>\n								<th>Shaft Diameter:</th><td>\n								 22mm\n							</td></tr>\n						\n							<tr>\n								<th>Shaft Tolerance:</th><td>\n								 21.95\n							</td></tr>\n						\n							<tr>\n								<th>Taper:</th><td>\n								 Single\n							</td></tr>\n						\n							<tr>\n								<th>Thrust:</th><td>\n								 36371\n							</td></tr>\n						\n				</table>\n			\n		\n</div>"
818118;T301300;nan
818126;T302206;"<h5>Description</h5><p>The B-LOC B103 Series 2-3/8” Keyless Bushing provides a high capacity, zero-backlash shaft to hub connection for shafts measuring 2-3/8” in diameter by means of a mechanical interference fit and transmits up to a maximum of 2403 ft lbs of torque.</p><div>\n			\n                <p><strong>Best Suited For:</strong> Applications that require a recessed installation of the bushing, but can accommodate some axial movement of the mounted component relative to the shaft during tightening.<br><br>B-LOC B103 Series 2-3/8” Keyless Bushing provides a zero-backlash frictional connection that will never wear or pound out and can accommodate high-torque, thrust, bending, and/or radial loads. Their shallow, single taper design with integrated push-off threads maintains exceptional concentricity and the ability to transmit bending loads. Since the B-LOC B103 Series Keyless Bushings do not have a flange, the external diameter along the unit’s entire length is the same, therefore allowing the unit to be completely inserted into the component bore for flushed or recessed mounting. The B103 Series also has limited axial movement during installation and is RoHS compliant.<br><br>• Shallow, single taper design with integrated push-off threads<br>• Exceptional concentricity and ability to transmit bending loads<br>• Limited axial movement during installation<br>• Recessed installation without the need for a counterbore<br>• RoHS compliant<br><br>Note: Flange of B103 Series Keyless Bushing should be located inside of hub bore. <br><br><strong>Features of Fenner Drives Keyless Bushings:</strong><br><br>• Ability to transmit higher torques<br>• True zero-backlash<br>• Less equipment downtime<br>• Ability to mount over existing keyways<br>• Complete axial and radial adjustability<br>• Simple installation, adjustment and removal<br><br>All Fenner Drives keyless locking devices operate using the simple wedge principle. An axial force is applied- by either a hex nut (Trantorque) or a series of annular screws (B-LOC)- to engage circular steel rings with mating tapers. The resulting wedge action creates a radial force on the tapered rings, one of which contracts to squeeze the shaft while the other expands and presses into the component bore.</p>\n            \n		</div><h5>Specifications</h5><div>\n	\n			\n				\n				<table class=""description-table"">\n					\n							<tr>\n								<th>Series:</th><td>\n								 B103\n							</td></tr>\n						\n							<tr>\n								<th>Torque Transmission:</th><td>\n								 2403 ft lb\n							</td></tr>\n						\n							<tr>\n								<th>Axial Movement:</th><td>\n								 Approximately 0.032""\n							</td></tr>\n						\n							<tr>\n								<th>Bore Tolerance:</th><td>\n								 3.545\n							</td></tr>\n						\n							<tr>\n								<th>Compliancy:</th><td>\n								 RoHS\n							</td></tr>\n						\n							<tr>\n								<th>Component Bore Diameter:</th><td>\n								 3.543""\n							</td></tr>\n						\n							<tr>\n								<th>Hub Pressure:</th><td>\n								 23090\n							</td></tr>\n						\n							<tr>\n								<th>Installation Torque:</th><td>\n								 25 ft lb\n							</td></tr>\n						\n							<tr>\n								<th>Internal/ External:</th><td>\n								 Internal\n							</td></tr>\n						\n							<tr>\n								<th>Material:</th><td>\n								 Steel\n							</td></tr>\n						\n							<tr>\n								<th>Metric/Inch:</th><td>\n								 Inch\n							</td></tr>\n						\n							<tr>\n								<th>Releasing/ Locking:</th><td>\n								 Locking\n							</td></tr>\n						\n							<tr>\n								<th>Screw Size:</th><td>\n								 M8 x 25\n							</td></tr>\n						\n							<tr>\n								<th>Self-Centering:</th><td>\n								 Yes\n							</td></tr>\n						\n							<tr>\n								<th>Shaft Diameter:</th><td>\n								 2  3/8""\n							</td></tr>\n						\n							<tr>\n								<th>Shaft Tolerance:</th><td>\n								 2.373\n							</td></tr>\n						\n							<tr>\n								<th>Taper:</th><td>\n								 Single\n							</td></tr>\n						\n							<tr>\n								<th>Thrust:</th><td>\n								 24286\n							</td></tr>\n						\n				</table>\n			\n		\n</div>"
