id,catalog_number,attributes
2785592,ETP-40,"Product Name:ETP Classic Keyless Shaft Bushings|Transmittable T  (Nm):940|Transmittable FA  (Nm):14,326|Transmittable FR (Nm):6,949|Polar Moment of Inertia (*10⁻³) (lb-in²):9.68|Weight (kg):0.57|Hub Bore Tolerance Upper Limit  (mm):53.04|Hub Bore Tolerance Lower Limit (mm):53.01|Hub Bore Tolerance Grade:H7|Shaft Tolerance Upper Limit  (mm):40.03|Shaft Tolerance Lower Limit  (mm):39.95|Shaft Tolerance Grade:k6-h8|Dimension (d)  (mm):39.9|Dimension (D) (mm):53.1|Dimension (D1) (mm):70.1|Dimension (D2) (mm):60.5|Dimension (L) (mm):42.9|Dimension (L1) (mm):63.0|Dimension (L2) (mm):68.1|Screws No.:6|Screws Dim:M5|Screws Tt (Nm):8.00"
2785596,ETP-45,"Product Name:ETP Classic Keyless Shaft Bushings|Transmittable T  (Nm):1,289|Transmittable FA  (Nm):17,464|Transmittable FR (Nm):8,199|Polar Moment of Inertia (*10⁻³) (lb-in²):15.09|Weight (kg):0.76|Hub Bore Tolerance Upper Limit  (mm):59.03|Hub Bore Tolerance Lower Limit (mm):59.00|Hub Bore Tolerance Grade:H7|Shaft Tolerance Upper Limit  (mm):45.01|Shaft Tolerance Lower Limit  (mm):44.96|Shaft Tolerance Grade:k6-h8|Dimension (d)  (mm):45.0|Dimension (D) (mm):58.9|Dimension (D1) (mm):77.0|Dimension (D2) (mm):66.5|Dimension (L) (mm):49.0|Dimension (L1) (mm):69.1|Dimension (L2) (mm):74.9|Screws No.:6|Screws Dim:M6|Screws Tt (Nm):13.02"
2785604,ETP-70,"Product Name:ETP Classic Keyless Shaft Bushings|Transmittable T  (Nm):5,200|Transmittable FA  (Nm):45,413|Transmittable FR (Nm):14,387|Polar Moment of Inertia (*10⁻³) (lb-in²):95.75|Weight (kg):2.09|Hub Bore Tolerance Upper Limit  (mm):90.04|Hub Bore Tolerance Lower Limit (mm):89.99|Hub Bore Tolerance Grade:H7|Shaft Tolerance Upper Limit  (mm):70.03|Shaft Tolerance Lower Limit  (mm):69.95|Shaft Tolerance Grade:k6-h8|Dimension (d)  (mm):70.1|Dimension (D) (mm):89.9|Dimension (D1) (mm):113.0|Dimension (D2) (mm):99.1|Dimension (L) (mm):71.9|Dimension (L1) (mm):99.1|Dimension (L2) (mm):106.9|Screws No.:6|Screws Dim:M8|Screws Tt (Nm):32.00"
2785620,ETP-E15,"Product Name:ETP Express Keyless Shaft Bushings|Transmittable T  (Nm):46|Transmittable FA  (Nm):1,554|Transmittable FR (Nm):152|Polar Moment of Inertia (*10⁻³) (lb-in²):0.95|Weight (kg):0.16|Bore Tolerance Upper Limit  (mm):18.01|Bore Tolerance Lower Limit (mm):18.01|Bore Tolerance Grade:H7|Shaft Tolerance Upper Limit  (mm):15.01|Shaft Tolerance Lower Limit  (mm):14.99|Shaft Tolerance Grade:h7|Dimension (d)  (mm):15.0|Dimension (D) (mm):18.0|Dimension (D1) (mm):46.0|Dimension (D2) (mm):49.0|Dimension (L) (mm):24.9|Dimension (L1) (mm):39.1|Screws Dim:M10|Screws R  (mm):15.0|Screws N (mm):5.1|Screws Tt (Nm):5.00"
2785624,ETP-E20,"Product Name:ETP Express Keyless Shaft Bushings|Transmittable T  (Nm):110|Transmittable FA  (Nm):2,774|Transmittable FR (Nm):305|Polar Moment of Inertia (*10⁻³) (lb-in²):1.66|Weight (kg):0.21|Bore Tolerance Upper Limit  (mm):24.03|Bore Tolerance Lower Limit (mm):24.00|Bore Tolerance Grade:H7|Shaft Tolerance Upper Limit  (mm):19.99|Shaft Tolerance Lower Limit  (mm):19.96|Shaft Tolerance Grade:h8|Dimension (d)  (mm):20.1|Dimension (D) (mm):23.9|Dimension (D1) (mm):51.6|Dimension (D2) (mm):54.1|Dimension (L) (mm):30.0|Dimension (L1) (mm):43.9|Screws Dim:M10|Screws R  (mm):18.0|Screws N (mm):5.1|Screws Tt (Nm):5.00"
2785628,ETP-E25,"Product Name:ETP Express Keyless Shaft Bushings|Transmittable T  (Nm):230|Transmittable FA  (Nm):4,572|Transmittable FR (Nm):457|Polar Moment of Inertia (*10⁻³) (lb-in²):2.85|Weight (kg):0.27|Bore Tolerance Upper Limit  (mm):30.02|Bore Tolerance Lower Limit (mm):30.00|Bore Tolerance Grade:H7|Shaft Tolerance Upper Limit  (mm):24.99|Shaft Tolerance Lower Limit  (mm):24.97|Shaft Tolerance Grade:h8|Dimension (d)  (mm):24.9|Dimension (D) (mm):30.0|Dimension (D1) (mm):57.9|Dimension (D2) (mm):63.0|Dimension (L) (mm):35.1|Dimension (L1) (mm):49.0|Screws Dim:M10|Screws R  (mm):20.8|Screws N (mm):5.1|Screws Tt (Nm):5.00"
2785632,ETP-E30,"Product Name:ETP Express Keyless Shaft Bushings|Transmittable T  (Nm):380|Transmittable FA  (Nm):6,401|Transmittable FR (Nm):610|Polar Moment of Inertia (*10⁻³) (lb-in²):4.51|Weight (kg):0.35|Bore Tolerance Upper Limit  (mm):36.02|Bore Tolerance Lower Limit (mm):35.99|Bore Tolerance Grade:H7|Shaft Tolerance Upper Limit  (mm):30.00|Shaft Tolerance Lower Limit  (mm):29.97|Shaft Tolerance Grade:h8|Dimension (d)  (mm):30.0|Dimension (D) (mm):36.1|Dimension (D1) (mm):64.5|Dimension (D2) (mm):71.1|Dimension (L) (mm):39.9|Dimension (L1) (mm):54.1|Screws Dim:M10|Screws R  (mm):23.6|Screws N (mm):5.1|Screws Tt (Nm):5.00"
2785640,ETP-E5/8,"Product Name:ETP Express Keyless Shaft Bushings|Transmittable T  (Nm):53|Transmittable FA  (Nm):1,676|Transmittable FR (Nm):152|Polar Moment of Inertia (*10⁻³) (lb-in²):1.19|Weight (kg):0.17|Bore Tolerance Upper Limit  (mm):19.00|Bore Tolerance Lower Limit (mm):19.02|Bore Tolerance Grade:H7|Shaft Tolerance Upper Limit  (mm):15.88|Shaft Tolerance Lower Limit  (mm):15.85|Shaft Tolerance Grade:h8|Dimension (d)  (mm):16.0|Dimension (D) (mm):19.0|Dimension (D1) (mm):47.0|Dimension (D2) (mm):49.8|Dimension (L) (mm):25.9|Dimension (L1) (mm):39.9|Screws Dim:M10|Screws R  (mm):15.5|Screws N (mm):5.1|Screws Tt (Nm):5.00"
2785656,ETP-ER15,"Product Name:ETP Express Stainless Steel Keyless Shaft Bushings|Transmittable T  (Nm):46|Transmittable FA  (Nm):1,554|Transmittable FR (Nm):152|Polar Moment of Inertia (*10⁻³) (lb-in²):0.95|Weight (kg):0.16|Bore Tolerance Upper Limit  (mm):18.01|Bore Tolerance Lower Limit (mm):18.01|Bore Tolerance Grade:H7|Shaft Tolerance Upper Limit  (mm):15.01|Shaft Tolerance Lower Limit  (mm):14.99|Shaft Tolerance Grade:h7|Dimension (d)  (mm):15.0|Dimension (D) (mm):18.0|Dimension (D1) (mm):46.0|Dimension (D2) (mm):49.0|Dimension (L) (mm):24.9|Dimension (L1) (mm):39.1|Dimension (r) (mm):19.8|Dimension (V) (deg):53.00|Screws Dim:M10|Screws R  (mm):15.0|Screws N (mm):5.1|Screws Tt (Nm):5.00"
2785676,ETP-P19,"Product Name:ETP Power Keyless Shaft Bushings|Transmittable T  (Nm):100|Transmittable FA  (Nm):2,438|Transmittable FR (Nm):1,219|Polar Moment of Inertia (*10⁻³) (lb-in²):1.9|Weight (kg):0.23|Bore Tolerance Upper Limit  (mm):19.02|Bore Tolerance Lower Limit (mm):19.00|Bore Tolerance Grade:H7|Shaft Tolerance Upper Limit  (mm):26.01|Shaft Tolerance Lower Limit  (mm):25.96|Shaft Tolerance Grade:k6-h7|Dimension (d)  (mm):19.0|Dimension (D) (mm):25.9|Dimension (D1) (mm):54.1|Dimension (D2) (mm):57.9|Dimension (L) (mm):26.9|Dimension (L1) (mm):40.9|Screws Dim:M10|Screws R  (mm):18.3|Screws N (mm):5.1|Screws Tt (Nm):0.42|Bores 2xH suitable for MC6S screws (D3)  (mm):41|Bores 2xH suitable for MC6S screws Screw Dim:M5"
2785692,ETP-R25,"Product Name:ETP Classic Stainless Steel Keyless Shaft Bushings|Transmittable T  (Nm):210|Transmittable FA  (Nm):5,121|Transmittable FR (Nm):3,231|Polar Moment of Inertia (*10⁻³) (lb-in²):1.66|Weight (kg):0.21|Hub Bore Tolerance Upper Limit  (mm):34.04|Hub Bore Tolerance Lower Limit (mm):34.01|Hub Bore Tolerance Grade:H7|Shaft Tolerance Upper Limit  (mm):24.99|Shaft Tolerance Lower Limit  (mm):24.97|Shaft Tolerance Grade:h8|Dimension (d)  (mm):24.9|Dimension (D) (mm):34.0|Dimension (D1) (mm):49.0|Dimension (D2) (mm):39.9|Dimension (L) (mm):26.9|Dimension (L1) (mm):42.9|Dimension (L2) (mm):47.0|Screws No.:7|Screws Dim:M5|Screws Tt (Nm):4.47"
2785716,ETP-T30,"Product Name:ETP Techno Keyless Shaft Bushings|Transmittable T  (Nm):500|Transmittable FA  (Nm):7,925|Transmittable FR (Nm):1,219|Polar Moment of Inertia (*10⁻³) (lb-in²):12.81|Weight (kg):0.69|Bore Tolerance Upper Limit  (mm):38.02|Bore Tolerance Lower Limit (mm):38.00|Bore Tolerance Grade:H7|Shaft Tolerance Upper Limit  (mm):30.00|Shaft Tolerance Lower Limit  (mm):29.97|Shaft Tolerance Grade:h8|Dimension (d)  (mm):30.0|Dimension (D) (mm):38.1|Dimension (D1) (mm):74.9|Dimension (D2) (mm):79.0|Dimension (L) (mm):39.9|Dimension (L1) (mm):59.9|Screws Dim:M14|Screws R  (mm):25.9|Screws N (mm):6.1|Screws Tt (Nm):16.27"
2785720,ETP-T45,"Product Name:ETP Techno Keyless Shaft Bushings|Transmittable T  (Nm):1,700|Transmittable FA  (Nm):18,897|Transmittable FR (Nm):2,134|Polar Moment of Inertia (*10⁻³) (lb-in²):35.6|Weight (kg):1.24|Bore Tolerance Upper Limit  (mm):56.03|Bore Tolerance Lower Limit (mm):56.01|Bore Tolerance Grade:H7|Shaft Tolerance Upper Limit  (mm):45.01|Shaft Tolerance Lower Limit  (mm):44.96|Shaft Tolerance Grade:h8|Dimension (d)  (mm):45.0|Dimension (D) (mm):55.9|Dimension (D1) (mm):96.0|Dimension (D2) (mm):101.1|Dimension (L) (mm):57.9|Dimension (L1) (mm):78.0|Screws Dim:M16|Screws R  (mm):35.1|Screws N (mm):7.9|Screws Tt (Nm):24.40"
2785732,F019A,Product Name:Schmidt Flexible Couplings|Maximum Torque   (Nm):13.0|Torsional Stiffness (in-lb/deg):91|Torsional Stiffness (Nm/Rad):589|HP/100 (RPM):0.180|Maximum Misalignments Angular (deg):1.0|Maximum Misalignments Parallel (mm):0.25|Maximum Misalignments Axial (mm):0.48|Coupling Length B (mm):57.15|Net weight  (kg):0.467|Inertia (Wk2) (lb-in²):0.460|Hub Diameter D (mm):48.26|Hub Length K (mm):19.05|Max Bore A (mm):22.22|Flex Disc Diameter F (mm):51.82|Coupling Size for Drawing References:19|Material Map:always
2785728,F008B,Product Name:Schmidt Flexible Couplings|Maximum Torque   (Nm):1.4|Torsional Stiffness (in-lb/deg):9|Torsional Stiffness (Nm/Rad):58|HP/100 (RPM):0.018|Maximum Misalignments Angular (deg):1.0|Maximum Misalignments Parallel (mm):0.13|Maximum Misalignments Axial (mm):0.20|Coupling Length B (mm):21.26|Net weight  (kg):0.032|Inertia (Wk2) (lb-in²):0.005|Hub Diameter D (mm):19.05|Hub Length K (mm):7.14|Max Bore A (mm):9.52|Flex Disc Diameter F (mm):19.05|Coupling Size for Drawing References:8|Material Map:always
2785736,F028B,"Product Name:Schmidt Flexible Couplings|Maximum Torque   (Nm):71.2|Torsional Stiffness (in-lb/deg):532|Torsional Stiffness (Nm/Rad):3,441|HP/100 (RPM):1.000|Maximum Misalignments Angular (deg):1.0|Maximum Misalignments Parallel (mm):0.25|Maximum Misalignments Axial (mm):0.64|Coupling Length B (mm):85.73|Net weight  (kg):1.270|Inertia (Wk2) (lb-in²):2.270|Hub Diameter D (mm):71.42|Hub Length K (mm):25.40|Max Bore A (mm):25.40|Flex Disc Diameter F (mm):71.42|Coupling Size for Drawing References:28|Material Map:always"
2785866,SC055R,"Product Name:ServoClass Double Flex Couplings|Operating Torque (Nm):40.0|Torsional Stiffness (in-lb/deg):3,863|Torsional Stiffness (Nm/Rad):25,000|Axial Stiffness (N/mm):21.5|Maximum Speed (RPM):10,000|Misalignments Angular (deg):1|Misalignments Parallel (mm):0.30|Misalignments Axial (mm):0.84|Moment of Inertia (lb-in²):0.89100|Weight (g):456.43|Outside Diameter D (mm):62.99|Overall Length L (mm):68.71|Hub Length LB (mm):24.00|Distance Between Shaft Ends (DBSE) (mm):20.70|Inside Diameter of the Flex Disc K (mm):30.99|Clamp Screw A2 (mm):23.01|Clamp Screw to End of Hub C  (mm):7.75|Clamp Screw Size M:M6|Tightening Torque (Nm):14.010|Coupling Size for Drawing References:55|Material Map:servo|Style:C"
2785878,SD050R,"Product Name:ServoClass Single Flex Couplings|Operating Torque (Nm):25.0|Torsional Stiffness (in-lb/deg):4,943|Torsional Stiffness (Nm/Rad):32,000|Axial Stiffness (N/mm):48.0|Maximum Speed (RPM):10,000|Misalignments Angular (deg):1|Misalignments Parallel (mm):0.03|Misalignments Axial (mm):0.41|Moment of Inertia (lb-in²):0.18800|Weight (g):155.92|Outside Diameter D (mm):56.01|Overall Length L (mm):43.41|Hub Length LB (mm):20.50|Reduced Hub Diameter N (mm):38.00|Distance Between Shaft Ends (DBSE) (mm):2.39|Inside Diameter of the Flex Disc K (mm):26.01|Clamp Screw to Bore A1 (mm):14.50|Clamp Screw A2 (mm):22.00|Clamp Screw to End of Hub C  (mm):5.99|Clamp Screw Size M:M5|Tightening Torque (Nm):7.005|Coupling Size for Drawing References:50|Material Map:servo|Style:A"
2785882,SD090R,"Product Name:ServoClass Single Flex Couplings|Operating Torque (Nm):180.0|Torsional Stiffness (in-lb/deg):15,447|Torsional Stiffness (Nm/Rad):100,000|Axial Stiffness (N/mm):107.9|Maximum Speed (RPM):10,000|Misalignments Angular (deg):1|Misalignments Parallel (mm):0.03|Misalignments Axial (mm):0.76|Moment of Inertia (lb-in²):4.20000|Weight (g):958.21|Outside Diameter D (mm):92.00|Overall Length L (mm):68.30|Hub Length LB (mm):30.00|Distance Between Shaft Ends (DBSE) (mm):8.31|Inside Diameter of the Flex Disc K (mm):42.01|Clamp Screw A2 (mm):34.01|Clamp Screw to End of Hub C  (mm):8.99|Clamp Screw Size M:M8|Tightening Torque (Nm):30.054|Coupling Size for Drawing References:90|Material Map:servo|Style:C"
2785930,TT3-JD,Product Name:End-of-Shaft Mount Torq-Tenders with Actuating Disc|A (mm):76.20|G (mm):57.10|J (mm):77.72|K (mm):83.67|L (mm):30.10|N (mm):26.42|O (mm):9.52|X (mm):113.79|Y (mm):24.64|Z (mm):52.32|Z1 (mm):3.05|Coupling Size for Drawing References:3|Material Map:always
2785954,TT4X-BD,Product Name:Through-Shaft Torq-Tenders with Actuating Disc |A (mm):117.48|B (mm):76.20|D (mm):94.36|G (mm):76.20|H (mm):10.16|K (mm):137.16|L (mm):33.81|N (mm):28.58|O (mm):19.05|X (mm):156.46|Y (mm):30.15|Z (mm):63.50|Z1 (mm):3.05|Coupling Size for Drawing References:4|Material Map:always
2785958,TT4X-CP,Product Name:Shaft-to-Shaft Torq-Tenders with Actuating Pin|A (mm):117.48|B (mm):76.20|D (mm):94.36|E (mm):41.66|G (mm):76.20|H (mm):10.16|I (mm):14.48|J (mm):88.90|K (mm):137.16|L (mm):33.81|M (mm):12.70|S (mm):50.93|T (mm):3.18|U (mm):3.18|W (mm):2.29|Coupling Size for Drawing References:4|Material Map:always
2785825,PSL-K-11-C,"Product Name:Posi-Lok Keyless Shaft Bushings|Transmittable T  (Nm):33|Transmittable FA  (Nm):1,798|Shaft Side Force  (bar):2,099.9|Hub Side Force  (bar):1,299.9|Polar Moment of Inertia (*10⁻³) (lb-in²):0.18|Weight (kg):0.06|Hub Bore Tolerance Upper Limit  (mm):18.01|Hub Bore Tolerance Lower Limit (mm):18.01|Hub Bore Tolerance Grade:H7|Shaft Tolerance Upper Limit  (mm):11.00|Shaft Tolerance Lower Limit  (mm):10.97|Shaft Tolerance Grade:h8|Dimension (d)  (mm):10.9|Dimension (D) (mm):18.0|Dimension (D1) (mm):31.0|Dimension (D2) (mm):29.0|Dimension (P) (mm):23.1|Dimension (L) (mm):11.9|Dimension (L1) (mm):23.9|Dimension (L2) (mm):27.9|Dimension (L3) (mm):5.1|Dimension (L4) (mm):5.1|Screws No.:3|Screws Dim (M1):M4 x 10|Screws Dim (M2):3-M4|Screws Tt (Nm):3.954"
2785849,PSL-K-9-C,"Product Name:Posi-Lok Keyless Shaft Bushings|Transmittable T  (Nm):26|Transmittable FA  (Nm):1,798|Shaft Side Force  (bar):2,599.9|Hub Side Force  (bar):1,599.9|Polar Moment of Inertia (*10⁻³) (lb-in²):0.11900000000000001|Weight (kg):0.05|Hub Bore Tolerance Upper Limit  (mm):15.01|Hub Bore Tolerance Lower Limit (mm):15.01|Hub Bore Tolerance Grade:H7|Shaft Tolerance Upper Limit  (mm):8.99|Shaft Tolerance Lower Limit  (mm):8.97|Shaft Tolerance Grade:h8|Dimension (d)  (mm):8.9|Dimension (D) (mm):15.0|Dimension (D1) (mm):27.9|Dimension (D2) (mm):25.9|Dimension (P) (mm):20.1|Dimension (L) (mm):11.9|Dimension (L1) (mm):23.9|Dimension (L2) (mm):27.9|Dimension (L3) (mm):5.1|Dimension (L4) (mm):5.1|Screws No.:3|Screws Dim (M1):M4 x 10|Screws Dim (M2):3-M4|Screws Tt (Nm):3.954"
2785916,TT2X-CP,Product Name:Shaft-to-Shaft Torq-Tenders with Actuating Pin|A (mm):63.50|B (mm):38.10|D (mm):45.85|E (mm):28.19|G (mm):41.30|H (mm):7.92|I (mm):11.56|J (mm):38.10|K (mm):74.93|L (mm):25.40|M (mm):7.92|S (mm):35.43|T (mm):3.18|U (mm):3.18|W (mm):6.10|Coupling Size for Drawing References:2|Material Map:always
2785248,3914,Product Name:Metric Model Linear Actuators|Shaft Diameter (mm):16|Lead (mm):15.00|Thrust Rating (N):266|A (mm):51.30|B (mm):68.30|C (mm):50.80|D (mm):25.60|E (mm):63.50|F (mm):86.90|G (mm):31.10|H Tapped Mounting Holes (mm):M6 x 1.0 x 12.7 DP
2785268,4111,Product Name:Inch Model Linear Actuators|Shaft Diameter (in):1|Lead (mm):25.4|Thrust Rating (N):445|A (mm):76.2|B (mm):88.9|C (mm):76.2|D (mm):38.1|E (mm):63.5|F (mm):90.4|G (mm):63.5|H Tapped Mounting Holes (in):1/4-20 UNC x 1/2 DP
2785368,6A18-A1C,"Product Name:Single Clamp Aluminum A1C Hubs|Continuous Torque (Nm):20|Peak Torque (Nm):40|Torsional Stiffness (in-lb/deg):1,800|Torsional Stiffness (Nm/Rad):11,650|Maximum Speed (RPM):15,000|Weight at Max Bore (kg):0.20|Weight at Min Bore (kg):0.26|Inertia Max Bore (10⁻³kg-m²):0.09|Inertia Min Bore (10⁻³kg-m²):0.10|Maximum Misalignments Angular (deg):2.0|Maximum Misalignment Parallel (mm):0.10|Maximum Misalignment Axial (mm):0.80|D (Bolt):M6|D Torque (Nm):13.00|F (mm):20.10|G (mm):7.25|H (mm):18.00|Length L (mm):50.50|A (mm):53.00|B (mm):22.50|C (mm):5.49|Coupling Size for Drawing References:18|Material Map:a1c"
2785376,6A26-A1C,"Product Name:Single Clamp Aluminum A1C Hubs|Continuous Torque (Nm):53|Peak Torque (Nm):106|Torsional Stiffness (in-lb/deg):3,100|Torsional Stiffness (Nm/Rad):20,100|Maximum Speed (RPM):11,500|Weight at Max Bore (kg):0.46|Weight at Min Bore (kg):0.60|Inertia Max Bore (10⁻³kg-m²):0.35|Inertia Min Bore (10⁻³kg-m²):0.37|Maximum Misalignments Angular (deg):2.0|Maximum Misalignment Parallel (mm):0.20|Maximum Misalignment Axial (mm):1.10|D (Bolt):M8|D Torque (Nm):32.00|F (mm):25.40|G (mm):9.14|H (mm):24.00|Length L (mm):65.20|A (mm):69.50|B (mm):29.50|C (mm):6.25|Coupling Size for Drawing References:26|Material Map:a1c"
2785384,6A30-SS,"Product Name:Single Set Screw Stainless Steel Hubs|Continuous Rated Torque (Nm):90.4|Peak Rated Torque (Nm):180.8|Torsional Stiffness (in-lb/deg):6,638|Torsional Stiffness (Nm/Rad):42,976|Maximum Speed A & B Hub (RPM):9,000|Misalignments Angular (deg):3|Misalignments Parallel (mm):0.25|Misalignments Axial (mm):1.27|A Hub Unit Weight At Max Bore (kg):0.91|A Hub Unit inertia At Max Bore (lb-in²):1.90|Diameter A (mm):76.20|B (mm):31.75|C (mm):11.68|Ga A Hub (mm):43.43|H (mm):30.73|Length L (mm):75.18|X (mm):9.14|Coupling Size for Drawing References:30|Material Map:always"
2785400,6A52-AC,"Product Name:Single Clamp Aluminum Hubs|Continuous Rated Torque (Nm):402.2|Peak Rated Torque (Nm):804.5|Torsional Stiffness (in-lb/deg):26,049|Torsional Stiffness (Nm/Rad):168,656|Maximum Speed Clamp Style Hub (RPM):5,800|Misalignments Angular (deg):3|Misalignments Parallel (mm):0.46|Misalignments Axial (mm):2.79|Clamped Hub Unit Weight At Max Bore (kg):2.75|Clamped Hub Unit inertia At Max Bore (lb-in²):18.90|Clamped Hub Unit Weight At  1/2 Max Bore (kg):2.27|Clamped Hub Unit inertia At 1/2 Max Bore (lb-in²):14.80|Diameter A (mm):133.35|B (mm):49.28|C (mm):16.51|D (mm):24.99|F (mm):124.97|Length L (mm):114.81|Coupling Size for Drawing References:52|Material Map:aluminum"
2785408,6A60QD,"Product Name:Single QD Bushing Hubs|Continuous Rated Torque (Nm):717.5|Peak Rated Torque (Nm):1,434.9|Torsional Stiffness (in-lb/deg):41,485|Torsional Stiffness (Nm/Rad):268,595|Maximum Speed (RPM):4,600|Misalignments Angular (deg):3|Misalignments Parallel (mm):0.51|Misalignments Axial (mm):3.30|QD Hubs Unit Weight W/ Bushing (kg):7.17|Diameter A (mm):152.40|B (mm):61.98|C (mm):19.56|Length L (mm):143.26|X (mm):17.53|LB (mm):89.66|T (mm):35.05|QD Bushing Type:SD"
2785424,6P26-AC,"Product Name:Double Clamp Aluminum Hubs|Continuous Rated Torque (Nm):53.7|Peak Rated Torque (Nm):107.3|Torsional Stiffness (in-lb/deg):1,500|Torsional Stiffness (Nm/Rad):9,712|Maximum Speed Clamp Style Hub (RPM):9,500|Misalignments Angular (deg):3|Misalignments Parallel (mm):0.76|Misalignments Axial (mm):2.18|Clamped Hub Unit Weight At Max Bore (kg):0.48|Clamped Hub Unit inertia At Max Bore (lb-in²):0.93|Clamped Hub Unit Weight At  1/2 Max Bore (kg):0.43|Clamped Hub Unit inertia At 1/2 Max Bore (lb-in²):0.70|Diameter A (mm):66.04|B (mm):26.92|C (mm):26.42|D (mm):14.00|F (mm):59.94|Length L (mm):80.26|Coupling Size for Drawing References:26|Material Map:aluminum"
2785428,6P30-AC,"Product Name:Double Clamp Aluminum Hubs|Continuous Rated Torque (Nm):90.4|Peak Rated Torque (Nm):180.8|Torsional Stiffness (in-lb/deg):3,231|Torsional Stiffness (Nm/Rad):20,923|Maximum Speed Clamp Style Hub (RPM):8,000|Misalignments Angular (deg):3|Misalignments Parallel (mm):0.99|Misalignments Axial (mm):2.54|Clamped Hub Unit Weight At Max Bore (kg):0.89|Clamped Hub Unit inertia At Max Bore (lb-in²):2.41|Clamped Hub Unit Weight At  1/2 Max Bore (kg):0.69|Clamped Hub Unit inertia At 1/2 Max Bore (lb-in²):1.67|Diameter A (mm):76.20|B (mm):31.75|C (mm):36.07|D (mm):18.01|F (mm):74.17|Length L (mm):99.57|Coupling Size for Drawing References:30|Material Map:aluminum"
2785444,6P60-AC,"Product Name:Double Clamp Aluminum Hubs|Continuous Rated Torque (Nm):717.5|Peak Rated Torque (Nm):1,434.9|Torsional Stiffness (in-lb/deg):20,196|Torsional Stiffness (Nm/Rad):130,763|Maximum Speed Clamp Style Hub (RPM):4,400|Misalignments Angular (deg):3|Misalignments Parallel (mm):1.75|Misalignments Axial (mm):6.60|Clamped Hub Unit Weight At Max Bore (kg):5.81|Clamped Hub Unit inertia At Max Bore (lb-in²):58.20|Clamped Hub Unit Weight At  1/2 Max Bore (kg):4.85|Clamped Hub Unit inertia At 1/2 Max Bore (lb-in²):46.20|Diameter A (mm):152.40|B (mm):61.98|C (mm):61.21|D (mm):34.01|F (mm):145.03|Length L (mm):185.17|Coupling Size for Drawing References:60|Material Map:aluminum"
2785448,6P67C,"Product Name:Double QD Bushing Hubs|Continuous Rated Torque (Nm):1,163.7|Peak Rated Torque (Nm):2,327.5|Maximum Speed Clamp Style Hub (RPM):4,100|Misalignments Angular (deg):3|Misalignments Parallel (mm):1.93|Misalignments Axial (mm):7.62|Clamped Hub Unit Weight At Max Bore (kg):17.78|Diameter A (mm):171.45|B (mm):69.85|C (mm):68.58|D (mm):34.01|F (mm):165.10|Length L (mm):208.28|Coupling Size for Drawing References:67|Material Map:steel"
2785452,815-16,Product Name:Model 800 SAE C Mount Overhung Load Adaptors|Output Shaft - Keyway:1.500 - 3/8 x 3/16|Input Bore - Keyway:1.000 - 1/4 x 1/8
2785456,915-24,Product Name:Model 900 SAE C Mount Overhung Load Adaptors|Output Shaft - Keyway:1.500 - 3/8 x 3/16|Input Bore - Keyway:1.500 - 3/8 x 3/16
2785492,C105806,Product Name:Three-Way Right Angle Gearbox |Overhung Load Capacity (Shaft 1) (N):222|Overhung Load Capacity (Shaft 2&3) (N):222|Thrust Load Capacity (All Shaft) (N):445|Net weight  (kg):0.794|Ratio:2:1|Shaft Size (Dimension A) (mm):16.0|B (mm):38.1|C (mm):177.8|D (mm):157.2|E (mm):50.8|F (mm):82.6|G (mm):28.7|G1 (mm):28.7|H (Diameter) (mm):7.1|I (mm):54.1|J (Diameter) (in):0.265|K (mm):17.5|L (mm):28.7
2785488,C045P,"Product Name:Bolted Style Control Flex Couplings|Max. Peak Torque  (Nm):137.6|Max. Cont. Peak Torque (Nm):96.0|Torsional Stiffness (in-lb/deg):261|Torsional Stiffness (Nm/Rad):14,950|Maximum Speed (RPM):4,200|Maximum Shaft Misalignments Parallel (mm):2.11|Maximum Shaft Misalignments Angular (deg):1.500|Maximum Shaft Misalignments Axial (mm):1.60|Net weight  (kg):1.193|Inertia (Wk2) (lb-in²):2.620|CPL Diameter D2 (mm):114.30|Coupling Length L (mm):104.77|Hub Length L1 (mm):38.10|Max Bore (mm):38.10|Disc Inside Diameter D4 (mm):42.85|Disc Length L2 (mm):28.58|Coupling Size for Drawing References:45|Material Map:always"
2785500,C135801,Product Name:Three-Way Right Angle Gearbox |Overhung Load Capacity (Shaft 1) (N):111|Overhung Load Capacity (Shaft 2&3) (N):111|Thrust Load Capacity (All Shaft) (N):222|Net weight  (kg):0.386|Ratio:2:1|Shaft Size (Dimension A) (mm):9.7|B (mm):16.0|C (mm):103.1|D (mm):93.0|E (mm):35.8|F (mm):55.6|G (mm):16.8|G1 (mm):16.8|H (Diameter) (mm):5.6|I (mm):38.1|J (Diameter) (in):0.166|K (mm):12.7|L (mm):16.8
2785516,C205806,Product Name:Three-Way Right Angle Gearbox |Overhung Load Capacity (Shaft 1) (N):445|Overhung Load Capacity (Shaft 2&3) (N):445|Thrust Load Capacity (All Shaft) (N):890|Net weight  (kg):3.175|Ratio:2:1|Shaft Size (Dimension A) (mm):19.0|B (mm):44.4|C (mm):235.0|D (mm):201.7|E (mm):73.2|F (mm):111.3|G (mm):35.1|G1 (mm):35.1|H (Diameter) (mm):8.6|I (mm):66.8|J (Diameter) (in):0.328|K (mm):20.6|L (mm):35.1
