id,catalog_number,add_descr
864404,CCM12890,"<section class=""field field-name-field-specifications field-type-text-with-summary field-label-above view-mode-full""><h2 class=""field-label"">Specifications: </h2><div class=""field-items""><div class=""field-item even""><p>This connector is used with ZBG and ZBH</p>
</div></div></section>"
1358065,EB-MIX24882-D,"<section class=""field field-name-field-specifications field-type-text-with-summary field-label-above view-mode-full""><h2 class=""field-label"">Specifications: </h2><div class=""field-items""><div class=""field-item even""><p><strong>​Discrete Input Channels</strong> </p>
<ul><li>Voltage range : 10 – 30 VDC </li>
<li>Input Polarity: Sourcing (apply power to active) or sinking (ground closure) on 8 inputs </li>
<li>Guaranteed ON voltage: 9 VDC </li>
<li>Guaranteed OFF voltage: 5.0 VDC </li>
<li>Guaranteed OFF current: 2 mA DC </li>
<li>Input resistance: 10 Kohms </li>
<li>Input current (@ 24 VDC) 3 mA </li>
<li>Input Protection: High Impedance with overvoltage protection </li>
<li>Filtered ON/OFF delay: 25 ms (20 Hz. max. counting rate) </li>
<li>Fastest response: 1 ms (400 Hz. max. counting rate) </li>
<li>Special fast counting rate: Up to 50 KHz on channels 1 and 2 </li>
<li>Pulse Counting Options: Count up, pulse timing and pulse rate 16 or 32 bit reporting </li>
<li>Scan rate (all channels) 1 ms</li>
</ul><p><strong>Discrete Output Channels </strong></p>
<ul><li>Output voltage range 10-30 VDC </li>
<li>Max. output power: 1A per channels, 8A per module, .8A at 60°C 1 channel, .4A at 60°C 8 channels at 24 VDC </li>
<li>Max. off state leakage: 0.01 mA (less than 10 uA) </li>
<li>Short circuit protection, self-reset fuses (trip above 1.5 Amp) </li>
<li>Min. load: 1 mA </li>
<li>Inrush current: 5 Amps (100 ms surge) </li>
<li>Typical on resistance: 0.3 Ohms (Drop 0.3 VDC @ 1 Amp) </li>
<li>Input isolation: 150 Volts (16 channel modules only) </li>
<li>All channels Scan rate: 1 ms </li>
</ul><p><strong>Analog Input Channels </strong></p>
<ul><li>Analog Input Range: 4-20 mA </li>
<li>A/D resolution 16 bits (0.003%) 10 bits (fast option) </li>
<li>Full scale accuracy: +/- 0.02% (at 20 °C, 16 bit mode) </li>
<li>Temperature coefficient +/- 50 ppm per °C (span and offset) </li>
<li>Input impedance (resistance): 100 ohms </li>
<li>Protection: Self-resetting short circuit protection fuses </li>
<li>DMRR (differential mode) 66 db at 50/60 Hz </li>
<li>Fastest update time [# of chan.]: 880 ms [all] -16-bit; 145 ms [all] -14-bit; 1 ms [2] -10-bit</li>
</ul><p><strong>Analog Output Channels</strong></p>
<ul><li>Analog output range: 4-20 mA </li>
<li>D/A resolution 16 bits (less than 1 uA) </li>
<li>Full scale accuracy +/-0.02% (at 20°C) </li>
<li>Span and offset temp. +/- 50 ppm per °C typ. </li>
<li>Max. output settling time 5 ms (to .05%) </li>
<li>Load resistance (@ 24 V) 0-750 Ohms </li>
<li>Load resistance (@ 10V) 300 Ohms </li>
<li>Current limiting short circuit protection</li>
<li>PoE power internally supplies power to module intelligence, communications, and inputs.</li>
</ul><p style=""line-height: 20.8px;""><span style=""font-family: arial; font-size: 10pt;"">​</span><span style=""font-family: arial; font-size: 10pt; line-height: 20.8px;"">​</span><strong style=""font-family: arial; font-size: 10pt; line-height: 20.8px;"">Configuration</strong></p>
<ul style=""line-height: 20.8px;""><li>Configured using Sixnet I/O Tool Kit</li>
<li>Graphical User Interface (GUI)</li>
</ul></div></div></section>"
1357599,E2-32DI24-D,"<section class=""field field-name-field-specifications field-type-text-with-summary field-label-above view-mode-full""><h2 class=""field-label"">Specifications: </h2><div class=""field-items""><div class=""field-item even""><p><strong>Discrete Input Channels</strong></p>
<ul><li>Voltage range: 10 – 30 VDC</li>
<li>Input Polarity: Sourcing</li>
<li>Guaranteed ON voltage: 9 VDC</li>
<li>Guaranteed OFF voltage: 5.0 VDC</li>
<li>Guaranteed OFF current: 2 mA DC</li>
<li>Input resistance: 10 Kohms</li>
<li>Input current (@ 24 VDC) 3 mA</li>
<li>Input Protection: High Impedance with overvoltage protection</li>
<li>Channel 1 in high-speed mode has 150V isolation (terminals 43 and 44)</li>
<li>Filtered ON/OFF delay: 25 ms (20 Hz. max. counting rate)</li>
<li>Fastest response: 1 ms (400 Hz. max. counting rate)</li>
<li>Special fast counting rate: Up to 50 KHz on channels 1 and 2 (Chan 1 isolated, terms 43 and 44)</li>
<li>Pulse Counting Options: Count up, pulse timing and pulse rate 16 or 32 bit reporting</li>
<li>Scan rate (all channels) 1 ms</li>
</ul><p><strong>Environmental</strong></p>
<ul><li>Operating temperature: -40 to 75°C </li>
<li><span style=""font-family:arial; font-size:10pt"">MTBF: 1,320,375 Hours GB @ 40°C per MIL-HNDBK-217F2</span></li>
</ul><p style=""line-height: 20.8px;""><span style=""font-family: arial; font-size: 10pt;"">​</span><span style=""font-family: arial; font-size: 10pt; line-height: 20.8px;"">​</span><strong style=""font-family: arial; font-size: 10pt; line-height: 20.8px;"">Configuration</strong></p>
<ul style=""line-height: 20.8px;""><li>Configured using Sixnet I/O Tool Kit</li>
<li>Graphical User Interface (GUI)</li>
</ul></div></div></section>"
864402,CCM12894,"<section class=""field field-name-field-specifications field-type-text-with-summary field-label-above view-mode-full""><h2 class=""field-label"">Specifications: </h2><div class=""field-items""><div class=""field-item even""><p>This connector is used with ZBG and ZBH.</p>
</div></div></section>"
1357439,108TX-HV-MDR,"<section class=""field field-name-field-specifications field-type-text-with-summary field-label-above view-mode-full""><h2 class=""field-label"">Specifications: </h2><div class=""field-items""><div class=""field-item even""><ul><li>Unmanaged Plug and Play Operation</li>
<li>8 Port 10/100BaseTX Industrial Ethernet Switch
<ul><li>Eight 10/100BaseTX RJ-45 Ports</li>
</ul></li>
<li>Compact, Space Saving Package</li>
<li>IEEE 802.3 Compliance</li>
<li>Extended Environmental Specifications
<ul><li>-40° to 70°C Operating Temperature</li>
<li>&gt;2M Hours MTBF</li>
</ul></li>
<li>Supports Full/Half Duplex Operation</li>
<li>Up to 1.6 Gb/s Maximum Throughput</li>
<li>MDIX Auto Sensing Cable</li>
<li>Auto Sensing Speed and Flow Control</li>
<li>Full Wire Speed Communications</li>
<li>ESD and Surge Protection on all Built-in Ports</li>
<li>Surge Protection Diodes on Power Inputs</li>
<li>Store-and-forward Technology</li>
<li>Redundant 10-60 VDC Power Inputs </li>
<li>LED Link/Activity Status Indication</li>
<li>Hardened Metal DIN-Rail Enclosure</li>
<li>Metal DIN-Rail Clip Included</li>
</ul></div></div></section>"
1357641,BT-6601-BM,"<section class=""field field-name-field-specifications field-type-text-with-summary field-label-above view-mode-full""><h2 class=""field-label"">Specifications: </h2><div class=""field-items""><div class=""field-item even""><p><strong>Ethernet Interface</strong></p>
<ul><li>1x RJ45 Ethernet 10/100 auto-sensing (BT-6x00, BT6x01, BT-6x01EB)</li>
<li>5x RJ45 Ethernet 10/100 auto-sensing (BT-6x21)</li>
</ul><p><strong>Serial Interface</strong></p>
<ul><li>1x RS-232 Serial DB9 with rates up to 115200bps</li>
<li>USB Interface</li>
<li>1x USB2.0 mini device port</li>
<li>LED Status Indicators</li>
<li>Power, WAN, Signal, RS-232, Ethernet Link and Activity</li>
</ul><p><strong>Inputs &amp; Outputs</strong></p>
<ul><li>1x reset button</li>
<li>1x digital output</li>
<li>1x digital input</li>
</ul><p><strong>Dimensions</strong></p>
<ul><li>BT-6x0x: Steel 120 x 96 x 32 mm (4.7” x 3.77” x 1.25”), 453g (1 lb)</li>
<li>BT-6x21: Steel 120 x 96 x 51 mm (4.7” x 3.77” x 2.0”), 500g (1.1 lbs)</li>
</ul><p><strong>Power Input</strong></p>
<ul><li>8 - 30 Vdc (12Vdc nominal), PoE on “EB” models</li>
</ul><p><strong>Environmental</strong></p>
<ul><li>Operating Temperature: -40 to 75°C</li>
<li>Shock: IEC68-2-27</li>
<li>Vibration: IEC68-2-6</li>
<li>Humidity: 5 to 95% non-condensing</li>
</ul><p><strong>Certifications</strong></p>
<ul><li>EMC-FCC, part 15 and Industry Canada, ICES-003</li>
<li>Hazardous Locations: Class I, Div. 2, Groups A,B,C,D, UL1604</li>
<li>Electrical Safety: UL508/CSA22.2/14 (CUL)</li>
</ul></div></div></section>"
1358191,517FXE-A-SC-15,"<section class=""field field-name-field-specifications field-type-text-with-summary field-label-above view-mode-full""><h2 class=""field-label"">Specifications: </h2><div class=""field-items""><div class=""field-item even""><ul><li><span style=""line-height:1.6em"">17 Port Industrial Ethernet Switch</span>
<ul><li>Sixteen 10/100 BaseTX RJ-45 Ports</li>
<li>One 100BaseFX Singlemode 15km Fiber Port with SC Connectors</li>
</ul></li>
<li>IEEE 802.3 Compliance</li>
<li>-40° to 85° C Operating Temperature</li>
<li>Autosensing 10/100BaseTX, Duplex, and MDIX</li>
<li>ESD and Surge Protection on all Built-in Ports</li>
<li>Up to 2.6 Gb/s Throughput</li>
<li>Redundant Power Inputs (10-30 VDC)</li>
<li>Rugged Industrial DIN-Rail Enclosure</li>
<li>Advanced Management Features:
<ul><li>IGMP Auto Configuration</li>
<li>VLAN</li>
<li>QoS</li>
<li>Trunking or Link aggregation</li>
<li>Port Mirroring</li>
<li>N-View™ Remote Monitoring Technology</li>
</ul></li>
</ul></div></div></section>"
1357906,308FXE2-N-ST-15,"<section class=""field field-name-field-specifications field-type-text-with-summary field-label-above view-mode-full""><h2 class=""field-label"">Specifications: </h2><div class=""field-items""><div class=""field-item even""><ul><li>N-View™ Monitoring Technology</li>
<li>8 Port Industrial Ethernet Switch
<ul><li>Six 10/100BaseTX RJ-45 Ports</li>
<li>Two 100BaseFX Singlemode 15km Fiber Ports with ST Connectors</li>
</ul></li>
<li>IEEE 802.3 Compliance</li>
<li>​-40°C to 85°C Operating Temperature</li>
<li>Autosensing 10/100BaseTX, Duplex, and MDIX</li>
<li>Redundant Power Inputs (10-30VDC)</li>
<li>Rugged Industrial DIN-Rail Enclosure</li>
</ul></div></div></section>"
1357301,9000-UTA107,"<section class=""field field-name-field-specifications field-type-text-with-summary field-label-above view-mode-full""><h2 class=""field-label"">Specifications: </h2><div class=""field-items""><div class=""field-item even""><p>Optional 9000 Series Metal DIN-Rail Clip<br>
One clip is included with the 7900 Series chassis (9000BP)<br>
Up to three clips may be installed for a more secure mounting</p>
</div></div></section>"
2572391,RAM-6901-VZ,"<section class=""field field-name-field-specifications field-type-text-with-summary field-label-above view-mode-full""><h2 class=""field-label"">Specifications: </h2><div class=""field-items""><div class=""field-item even""><div style=""float:right""><a href=""http://www.verizonenterprise.com/products/mobility/"" target=""_blank""><img alt="""" src=""/sites/default/files/VZLogo.png"" style=""height: 100px; width: 134px; margin-left: 58px; margin-right: 58px;""></a></div>
<p><strong>WIRELESS INTERFACE</strong></p>
<ul><li> Verizon default carrier with multi-carrier selection (AT&amp;T or Generic)</li>
<li> 4G LTE cellular with 3G fallback</li>
<li>Active GPS for device location</li>
</ul><p><strong>Programmable Platform</strong></p>
<div class=""field-items"" style=""color: rgb(0, 0, 0); font-family: Calibri, Arial, Helvetica, sans-serif; font-size: 14px; line-height: 21px;"">
<div class=""field-item even"">
<ul><li>Event Engine with up to 99 configurable events </li>
<li>Software Development Kit (SDK)</li>
<li>C/C++/Perl</li>
</ul><p><strong>Protocol Gateway</strong></p>
<ul><li>I/O controller</li>
<li>Modbus RTU/TCP/ASCII/RTU</li>
<li>DNP3 - slave</li>
</ul><p><strong>Tunneling</strong></p>
<ul><li>IPsec and SSL</li>
</ul><p><strong>IP</strong></p>
<ul><li>NAT, port forwarding, dynamic DNS, DHCP</li>
<li>Stateful inspection firewall, IP transparency</li>
</ul><p><strong>Ethernet Interface (10/100 Auto-Sensing)</strong></p>
<ul><li>1x RJ45</li>
</ul><p><strong>Serial Interface</strong></p>
<ul><li>1x RS-232 Serial DB9 115200bps</li>
</ul><p><strong>USB Interface</strong></p>
<ul><li>1x USB 2.0 mini</li>
</ul><p><strong>Mechanical</strong></p>
<ul><li>RAM®-6x0X dimensions: steel 120 x 96 x 32 mm (4.7” x 3.77” x 1.25”)</li>
<li>RAM-6x0X weight: 453g (1 lb)</li>
</ul><p><strong>Power Input</strong></p>
<ul><li>8-30 Vdc (12 Vdc nominal)</li>
</ul><p><strong>Environmental</strong></p>
<ul><li>Operating temperature: -40° to +75°C</li>
<li>Shock: IEC60068-2-27</li>
<li>Vibration: IEC60068-2-6</li>
<li>Humidity: 5 to 95% non-condensing</li>
</ul><p><strong>Certification</strong></p>
<ul><li>CE, EMC: FCC, part 15 and Industry Canada, ICES-003</li>
<li>Hazardous locations: Class I, Div. 2, Groups A, B, C, D, ISA 12.12.01</li>
<li>Electrical safety: UL508/CSA22.2/14 (CUL)</li>
<li>Carrier specific approvals</li>
</ul><p><strong>Inputs &amp; Outputs</strong></p>
<ul><li>1x digital output</li>
<li>1x digital/analog input</li>
</ul></div>
</div>
</div></div></section>"
1358300,709FXE-ST-80-HV,"<section class=""field field-name-field-specifications field-type-text-with-summary field-label-above view-mode-full""><h2 class=""field-label"">Specifications: </h2><div class=""field-items""><div class=""field-item even""><ul><li>9 Port Managed Industrial Ethernet Switch
<ul><li>Eight 10/100BaseTX RJ-45 Ports</li>
<li>One 100BaseFX Singlemode 80km Fiber Port with ST Connectors</li>
</ul></li>
<li>-40°C to 70°C Operating Temperature</li>
<li>ESD and Surge Protection on all Built-in Ports</li>
<li>Auto Sensing 10/100BaseTX, Duplex, and MDIX</li>
<li>Store-and-forward Technology</li>
<li>Redundant Power Inputs (43-300 VDC)</li>
<li>8000 MAC Addresses</li>
<li>Configurable Alarm Contact</li>
<li>Configurable Bi-Color Fault Status LED</li>
<li>Rugged Industrial DIN-Rail Enclosure</li>
<li>Fully Managed Features:
<ul><li>SNMP v1, v2, v3 and Web Browser Management</li>
<li>N-Ring™ Technology with ~30ms Healing</li>
<li>N-Link™ Redundant Ring Technology</li>
<li>N-View™ Monitoring Technology</li>
<li>EtherNet/IP™ CIP Messaging</li>
<li>Web configuration</li>
<li>IGMP Auto Configuration</li>
<li>802.1Q tag VLAN and Port VLAN</li>
<li>802.1p QoS and Port QoS</li>
<li>Port Trunking</li>
<li>Port Mirroring</li>
<li>802.1d, 802.1w, 802.1D RSTP</li>
<li>DHCP Server with Option 82 Relay, Option 61, and IP Fallback</li>
<li>Local Port IP Addressing</li>
<li>802.1AB-2005 LLDP (Link Layer Discovery Protocol)</li>
<li>Port Security - MAC Address Based Filtering</li>
</ul></li>
</ul></div></div></section>"
1357610,309FX-N-SC,"<section class=""field field-name-field-specifications field-type-text-with-summary field-label-above view-mode-full""><h2 class=""field-label"">Specifications: </h2><div class=""field-items""><div class=""field-item even""><ul><li>N-View™ Monitoring Technology</li>
<li>9 Port Industrial Ethernet Switch
<ul><li>Eight 10/100BaseTX RJ-45 Ports</li>
<li>One 100BaseFX MultimodeFiber Port with SC Connectors</li>
</ul></li>
<li>IEEE 802.3 Compliance</li>
<li>​-40°C to 85°C Operating Temperature</li>
<li>Autosensing 10/100BaseTX, Duplex, and MDIX</li>
<li>Redundant Power Inputs (10-30VDC)</li>
<li>Rugged Industrial DIN-Rail Enclosure</li>
</ul></div></div></section>"
1357529,SLX-6RS-1-D1,"<section class=""field field-name-field-specifications field-type-text-with-summary field-label-above view-mode-full""><h2 class=""field-label"">Specifications: </h2><div class=""field-items""><div class=""field-item even""><ul><li>Real-Time Ring™ Protocol with Zero-Configuration</li>
<li>Real-Time Modbus over Ethernet monitoring</li>
<li>6 Port Industrial Ethernet Switch
<ul><li>Six 10/100BaseTX RJ-45 Ports</li>
</ul></li>
<li>Compact, Space Saving Package</li>
<li>IEEE 802.3 Compliance</li>
<li>Extended Environmental Specifications
<ul><li>-40° to 85°C Operating Temperature</li>
<li>&gt;1M+ Hours MTBF</li>
</ul></li>
<li>Supports Full/Half Duplex Operation</li>
<li>MDIX Auto Sensing Cable</li>
<li>Auto Sensing Speed and Flow Control</li>
<li>Surge Protection on Power Inputs</li>
<li>Redundant Power Inputs (10-30 VDC)</li>
<li>LED Link/Activity Status Indication</li>
<li>Hardened Metal DIN-Rail Enclosure</li>
</ul></div></div></section>"
1357476,SL-2ES-3SC,"<section class=""field field-name-field-specifications field-type-text-with-summary field-label-above view-mode-full""><h2 class=""field-label"">Specifications: </h2><div class=""field-items""><div class=""field-item even""><ul><li>Unmanaged Plug and Play Operation</li>
<li>2 Port Lite-Industrial Media Converter
<ul><li>One 10/100BaseTX RJ-45 Port</li>
<li>One 100BaseFX Singlemode 20km Fiber Port with SC Connectors</li>
</ul></li>
<li>Compact, Space Saving Package</li>
<li>IEEE 802.3 Compliance</li>
<li>Extended Environmental Specifications
<ul><li>-10° to 60°C Operating Temperature</li>
<li>&gt;1M+ Hours MTBF</li>
</ul></li>
<li>Supports Full/Half Duplex Operation</li>
<li>MDIX Auto Sensing Cable</li>
<li>Auto Sensing Speed and Flow Control</li>
<li>Surge Protection on Power Inputs</li>
<li>Redundant Power Inputs (10-30 VDC)</li>
<li>LED Link/Activity Status Indication</li>
<li>Lexan DIN-Rail Enclosure</li>
</ul></div></div></section>"
286719,PSAFP100,"<section class=""field field-name-field-specifications field-type-text-with-summary field-label-above view-mode-full""><h2 class=""field-label"">Specifications: </h2><div class=""field-items""><div class=""field-item even""><ul><li>Ideal for Limited Space Applications</li>
<li>Senses Ferrous and Non-ferrous Metal Objects to ""Zero Speed""</li>
<li>Maximum Sensing Distance 0.079"" (2 mm)</li>
<li>Maximum Switching Frequency 2 KHz</li>
<li>NPN Open Collector Output</li>
<li>Epoxy Encapsulated, Impervious to Dirt, Oil, &amp; Moisture</li>
<li>5 to 30 VDC Powered</li>
<li>Wide Operating Temperature<br>
	 </li>
</ul></div></div></section>"
286413,TORF1000,"<section class=""field field-name-field-specifications field-type-text-with-summary field-label-above view-mode-full""><h2 class=""field-label"">Specifications: </h2><div class=""field-items""><div class=""field-item even""><p>Replacement Tire for WF1000OR Wheel</p>
</div></div></section>"
1357611,309FX-N-ST,"<section class=""field field-name-field-specifications field-type-text-with-summary field-label-above view-mode-full""><h2 class=""field-label"">Specifications: </h2><div class=""field-items""><div class=""field-item even""><ul><li>N-View™ Monitoring Technology</li>
<li>9 Port Industrial Ethernet Switch
<ul><li>Eight 10/100BaseTX RJ-45 Ports</li>
<li>One 100BaseFX MultimodeFiber Port with ST Connectors</li>
</ul></li>
<li>IEEE 802.3 Compliance</li>
<li>​-40°C to 85°C Operating Temperature</li>
<li>Autosensing 10/100BaseTX, Duplex, and MDIX</li>
<li>Redundant Power Inputs (10-30VDC)</li>
<li>Rugged Industrial DIN-Rail Enclosure</li>
</ul></div></div></section>"
1859020,NTCD-CFG,"<section class=""field field-name-field-specifications field-type-text-with-summary field-label-above view-mode-full""><h2 class=""field-label"">Specifications: </h2><div class=""field-items""><div class=""field-item even""><p>Configuration Recovery Device<br>
Industrial Rated Temperature<br>
For use with NT24k® Series Products</p>
</div></div></section>"
1357477,SL-2ES-3ST,"<section class=""field field-name-field-specifications field-type-text-with-summary field-label-above view-mode-full""><h2 class=""field-label"">Specifications: </h2><div class=""field-items""><div class=""field-item even""><ul><li>Unmanaged Plug and Play Operation</li>
<li>2 Port Lite-Industrial Media Converter
<ul><li>One 10/100BaseTX RJ-45 Port</li>
<li>One 100BaseFX Singlemode 20km Fiber Port with ST Connectors</li>
</ul></li>
<li>Compact, Space Saving Package</li>
<li>IEEE 802.3 Compliance</li>
<li>Extended Environmental Specifications
<ul><li>-10° to 60°C Operating Temperature</li>
<li>&gt;1M+ Hours MTBF</li>
</ul></li>
<li>Supports Full/Half Duplex Operation</li>
<li>MDIX Auto Sensing Cable</li>
<li>Auto Sensing Speed and Flow Control</li>
<li>Surge Protection on Power Inputs</li>
<li>Redundant Power Inputs (10-30 VDC)</li>
<li>LED Link/Activity Status Indication</li>
<li>Lexan DIN-Rail Enclosure</li>
</ul></div></div></section>"
1357530,102MCE-SC-40-MDR,"<section class=""field field-name-field-specifications field-type-text-with-summary field-label-above view-mode-full""><h2 class=""field-label"">Specifications: </h2><div class=""field-items""><div class=""field-item even""><ul><li>Unmanaged Plug and Play Operation</li>
<li>Converts 10/100BaseTX to 100BaseFX
<ul><li>One 10/100BaseTX RJ-45 Port</li>
<li>One 100BaseFX Singlemode 40km Fiber Port with SC Connectors</li>
</ul></li>
<li>Compact Size, Small Footprint</li>
<li>Full IEEE 802.3 Compliance</li>
<li>Extended Environmental Specifications
<ul><li>-40° to 80°C Operating Temperature</li>
<li>&gt;2M Hours Measured MTBF</li>
</ul></li>
<li>RJ-45 Port Supports Full/Half Duplex Operation</li>
<li>LED Link/Activity Status Indication</li>
<li>Store-and-forward Technology</li>
<li>RJ-45 Port Auto Senses Speed and Flow Control</li>
<li>MDIX Auto Cable Sensing (RJ-45)</li>
<li>Hardened Metal DIN-Rail Enclosure</li>
<li>Redundant Power Inputs (10-30 VDC)</li>
<li>Metal DIN-Rail Clip Included</li>
</ul></div></div></section>"
1357684,BT-6600-ST-AC,"<section class=""field field-name-field-specifications field-type-text-with-summary field-label-above view-mode-full""><h2 class=""field-label"">Specifications: </h2><div class=""field-items""><div class=""field-item even""><p><strong>Ethernet Interface</strong></p>
<ul><li>1x RJ45 Ethernet 10/100 auto-sensing (BT-6x00, BT6x01, BT-6x01EB)</li>
<li>5x RJ45 Ethernet 10/100 auto-sensing (BT-6x21)</li>
</ul><p><strong>Serial Interface</strong></p>
<ul><li>1x RS-232 Serial DB9 with rates up to 115200bps</li>
<li>USB Interface</li>
<li>1x USB2.0 mini device port</li>
<li>LED Status Indicators</li>
<li>Power, WAN, Signal, RS-232, Ethernet Link and Activity</li>
</ul><p><strong>Inputs &amp; Outputs</strong></p>
<ul><li>1x reset button</li>
<li>1x digital output</li>
<li>1x digital input</li>
</ul><p><strong>Dimensions</strong></p>
<ul><li>BT-6x0x: Steel 120 x 96 x 32 mm (4.7” x 3.77” x 1.25”), 453g (1 lb)</li>
<li>BT-6x21: Steel 120 x 96 x 51 mm (4.7” x 3.77” x 2.0”), 500g (1.1 lbs)</li>
</ul><p><strong>Power Input</strong></p>
<ul><li>8 - 30 Vdc (12Vdc nominal), PoE on “EB” models</li>
</ul><p><strong>Environmental</strong></p>
<ul><li>Operating Temperature: -40 to 75°C</li>
<li>Shock: IEC68-2-27</li>
<li>Vibration: IEC68-2-6</li>
<li>Humidity: 5 to 95% non-condensing</li>
</ul><p><strong>Certifications</strong></p>
<ul><li>EMC-FCC, part 15 and Industry Canada, ICES-003</li>
<li>Hazardous Locations: Class I, Div. 2, Groups A,B,C,D, UL1604</li>
<li>Electrical Safety: UL508/CSA22.2/14 (CUL)</li>
</ul></div></div></section>"
1358445,114FXE6-ST-80,"<section class=""field field-name-field-specifications field-type-text-with-summary field-label-above view-mode-full""><h2 class=""field-label"">Specifications: </h2><div class=""field-items""><div class=""field-item even""><ul><li>Unmanaged Plug and Play Operation</li>
<li>14 Port Industrial Ethernet Switch
<ul><li>Eight 10/100BaseTX RJ-45 Ports</li>
<li>Six 100BaseFX Port, ST Style Connector</li>
</ul></li>
<li><span style=""font-size:13px"">RJ-45 Ports Support Full/Half Duplex Operation</span></li>
<li>Auto Sensing Duplex, Speed, and MDIX (RJ-45 Ports)</li>
<li>Full Wire Speed Communication</li>
<li>Store-and-forward Technology</li>
<li>Compact, Space Saving Package</li>
<li>Full IEEE 802.3 Compliance</li>
<li>Extended Environmental Specifications
<ul><li>-40°C to 80°C Operating Temperature</li>
<li>&gt;2M Hours MTBF</li>
</ul></li>
<li>ESD and Surge Protection on all Built-in Ports</li>
<li>Surge Protection Diodes on Power Inputs</li>
<li>Redundant Power Inputs (10-49 VDC)</li>
<li>LED Link/Activity Status Indication</li>
<li>Hardened Metal DIN-Rail Enclosure</li>
</ul></div></div></section>"
1357589,VT-MODEM-2WW,"<section class=""field field-name-field-specifications field-type-text-with-summary field-label-above view-mode-full""><h2 class=""field-label"">Specifications: </h2><div class=""field-items""><div class=""field-item even""><p>Telephone Lines<br>
Max. data rate 33.6 kbps for  -2<br>
Compatibility V.90, V.92 (-5 only); V.34, V.32 bis, V.32, V.22, V.22A/B, V.23, V.21, Bell 212A and 103<br>
Data compression V.44; V.42 bis, MNP 5<br>
Error correction V.42 MNP 2-4<br>
Max. fax rate 14.4 kbps for -2<br>
Fax capabilities V.17,V.29/V.27/V.21, FClass 1,1.0 (-1,-2,-3)<br>
Ringer and jacks 0.3 and RJ11 (line and auxiliary)<br>
RS-232 Port<br>
Max. RS-232 Rate 57.6kbps for -2<br>
RS-232 (DCE) TD, RD, CTS, RTS, CD, DTR, DSR, RI, GND<br>
Command Set standard AT and S register (see help)<br>
Status LEDs CD, DTR, RD, TD, Power<br>
PLC Discrete I/O Interface<br>
“Trigger” Input: Starts auto-dialing when TRUE<br>
Voltage range: 9 to 30 VDC (6.5 mA at 24 VDC)<br>
Max OFF voltage: 5 VDC<br>
“On-line” Output: is ON when connection exists<br>
Output type: Sourcing — switches supply power<br>
Output current:100 mA maximum​<br>
​General Characteristics<br>
Input voltage 10-30 VDC for  -2<br>
Input current @ 24 VDC (typical)<br>
50 mA (Sleep mode 30 mA)<br>
Operating Temp. -30° to 70°C (Storage: -40° to 85°C)<br>
Humidity 5% to 95% RH (non-condensing)<br>
Flammability UL 94V-0 materials<br>
Telecom Ratings FCC part 68, Industry Canada CS03-8, CTR21 (98/482/EC); ACA TS 001; ACA TS 002<br>
Electrical Safety UL 508, CSA C22.2/14; EN61010-1 (IEC1010), IEC 950, AS/NZS3260<br>
EMI emissions FCC part15, ICES-003, Class A; EN55022; AS/NZS3548<br>
EMC immunity EN50082-1 (IEC801-2, 3, 4)<br>
Vibration IEC68-2-6<br>
Hazardous locations (Zone 2) UL1604, CSA C22.2/213 (Class I, Div 2, Groups A, B, C, D); Cenelec, EN50021 (EEx nA II T4)<br>
DIN-rail or panel mounting</p>
</div></div></section>"
2572380,NTPS-24-WA-300,"<section class=""field field-name-field-specifications field-type-text-with-summary field-label-above view-mode-full""><h2 class=""field-label"">Specifications: </h2><div class=""field-items""><div class=""field-item even""><p>Wall Adaptor Power Supply 0.6 Amp @ 24VDC<br>
For use with N-TRON® 100, 300 or 500 Series Switches (When ordering, please specify series in drop down menu)<br>
Pre-terminated. 6ft<br>
0° to 40°C<br>
UL, Canadian, and CE approvals</p>
</div></div></section>"
864647,LXLB/H00,"<section class=""field field-name-field-specifications field-type-text-with-summary field-label-above view-mode-full""><h2 class=""field-label"">Specifications: </h2><div class=""field-items""><div class=""field-item even""><p>This label is to be used with 5 digit LPAX displays.</p>
</div></div></section>"
1358272,114FXE6-SC-40,"<section class=""field field-name-field-specifications field-type-text-with-summary field-label-above view-mode-full""><h2 class=""field-label"">Specifications: </h2><div class=""field-items""><div class=""field-item even""><ul><li>Unmanaged Plug and Play Operation</li>
<li>14 Port Industrial Ethernet Switch
<ul><li>Eight 10/100BaseTX RJ-45 Ports</li>
<li>Six 100BaseFX Port, SC Style Connector</li>
</ul></li>
<li><span style=""font-size:13px"">RJ-45 Ports Support Full/Half Duplex Operation</span></li>
<li>Auto Sensing Duplex, Speed, and MDIX (RJ-45 Ports)</li>
<li>Full Wire Speed Communication</li>
<li>Store-and-forward Technology</li>
<li>Compact, Space Saving Package</li>
<li>Full IEEE 802.3 Compliance</li>
<li>Extended Environmental Specifications
<ul><li>-40°C to 80°C Operating Temperature</li>
<li>&gt;2M Hours MTBF</li>
</ul></li>
<li>ESD and Surge Protection on all Built-in Ports</li>
<li>Surge Protection Diodes on Power Inputs</li>
<li>Redundant Power Inputs (10-49 VDC)</li>
<li>LED Link/Activity Status Indication</li>
<li>Hardened Metal DIN-Rail Enclosure</li>
</ul></div></div></section>"
