main_image,description,brand,ids,additional_description,attributes,catalog_number
https://dpk3n3gg92jwt.cloudfront.net/domains/altra.warnerelectric/images/WE 5370-169-204 Brake.jpg,Warner Electric 5370-169-204 BRAKE EM-50-20 90V,Warner Electric,401970,"Electro Modules are individual clutch or brake units which are assembled together to comprise a clutch, brake, or clutch/brake combination. Electro Modules can be bolted directly to a NEMA C-face motor or reducer or they can be base mounted for stand alone operation. Electro Modules offer the ultimate in clutch/brake convenience. They are easy and quick to install and require no lubrication or maintenance for life.","UPC:786582960870|Family Name:Packaged NEMA C-faced|Unit Of Measure:English|Torque:16|Model:EM-50-20 Gen2|Old Gen1 Part Number:5370-169-042|Friction Faces:Standard|Series:EM|Series Name:Electro Module|Module Size:50|NEMA Frame:56C/48Y|Function:Brake|Voltage (DC):90|Housing:Open|Input/Output:Hollow Bore/Shaft|Optional Cover Kit (accessories):Use 5370-101-082 to enclose an EM-20, or use 5370-101-076 to enclose an EM-20/30 or EM-10/20 combination.",5370-169-204
product_images/55/6875/203578020Sintered20Bronze20Thrust20Washer.jpg,BOSTON 13557 TB-3364 THRUST BEARING,Boston Gear,556875,"<p>Bost-Bronz is Boston Gear all-purpose, oil-impregnated, porous bronze bearing material. It is manufactured using the powdered metal process with the purest metal powders. This process ensures the uniform distribution of pores between the bronze particles which absorb the oil by capillary action. In addition, Bost-Bronz has a self-contained oil supply (approximately 20% by volume) which provides a uniform protective film over the entire bearing surface. As a result, Bost-Bronz bearings are one of the most effective bearings available for precision performance.  Bost-Bronz bearings are also highly versatile and can be used for production and replacement requirements throughout general industry. They have proven to be efficient under heavy loads at moderate speeds, as well as under light loads at high speeds. In addition, they are ideally suited for applications where normal lubrication is difficult or impossible to provide.</p><br><table><tr><th>Product Family</th><th>Bost-Bronz</th></tr><tr><th>Weight</th><th>0.002</th></tr><tr><th>Product Description</th><th>Bearing, Thrust Type, Oil Impregnated, Sintered Bronze</th></tr><tr><th>Altra Master No.</th><th>30217632</th></tr><tr><th>Inside Diameter</th><th>0.0811811</th></tr><tr><th>UPC</th><th>781711135570</th></tr><tr><th>Max PV Value</th><th>10,000</th></tr><tr><th>Family Id</th><th>30,070</th></tr><tr><th>Length</th><th>0.125000</th></tr><tr><th>Outside Diameter</th><th>4.000</th></tr><tr><th>Max P Value</th><th>2,000</th></tr><tr><th>Type</th><th>Thrust</th></tr><tr><th>Max V Value (fpm)</th><th>1,200</th></tr><tr><th>Unit Of Measure</th><th>English</th></tr></table>","Altra Master No.:30217632|UPC:781711135570|Type:Thrust|Inside Diameter:2.062500|Inside Diameter:0.0811811|Outside Diameter:4.0000|Outside Diameter:4.000|Product Family:Bost-Bronz|Length:0.125000|Max PV Value:10,000|Max P Value:2,000|Max V Value (fpm):1,200|Product Description:Bearing, Thrust Type, Oil Impregnated, Sintered Bronze|Weight:0.002",TB3364
product_images/39/9976/RINZ_G5G5_IMjjSmX.jpg,RIZ80 STIEBER,Formsprag,399976,"<table class=""description-table""><tbody><tr><th>Model Number</th><td>RIZ80</td></tr><tr><th>Bore (in.)</th><td>3.15</td></tr><tr><th>Keyway in Bore(in.)</th><td>per DIN6885.1</td></tr><tr><th>Lubrication Type</th><td>GREASE</td></tr><tr><th>Torque Capacity(lb.ft.)</th><td>3321</td></tr><tr><th>Maximum Inner Race Overrunning Speed(rpm)</th><td>4000</td></tr><tr><th>Maximum Drive Speed (rpm)</th><td>190</td></tr><tr><th>Sprag Lift-off Speed(rpm)</th><td>450</td></tr><tr><th>Shipping Weight (lbs.)</th><td>41.89</td></tr></tbody></table>","Product Series:RIZ|Family Name:RIZ|Max. Inner Race RPM:4,000|Bore:3.150|Max Driving Speed:190|Sprag Lift-off Speed:450|Keyway in Bore:per DIN6885.1|Lubrication Type:Grease|Shipping Weight:41.890|Torque Capacity:3321|Product Mounting:Contact Formsprag Clutch Application Engineering for Vertical Mounting.|Product Mounting Addtl:See our Accessories section for convenient mounting options.|Ordering Part Number(s):RIZ80",RIZ80
product_images/40/2172/RINZ_G5G5_0dbZdbz.jpg,RIZ40 STIEBER,Formsprag,402172,"<table class=""description-table""><tbody><tr><th>Model Number</th><td>RIZ40</td></tr><tr><th>Bore (in.)</th><td>1.57</td></tr><tr><th>Keyway in Bore(in.)</th><td>per DIN6885.1</td></tr><tr><th>Lubrication Type</th><td>GREASE</td></tr><tr><th>Torque Capacity(lb.ft.)</th><td>576</td></tr><tr><th>Maximum Inner Race Overrunning Speed(rpm)</th><td>7500</td></tr><tr><th>Maximum Drive Speed (rpm)</th><td>315</td></tr><tr><th>Sprag Lift-off Speed(rpm)</th><td>720</td></tr><tr><th>Shipping Weight (lbs.)</th><td>10.58</td></tr></tbody></table>","Product Series:RIZ|Family Name:RIZ|Max. Inner Race RPM:7,500|Bore:1.570|Max Driving Speed:315|Sprag Lift-off Speed:720|Keyway in Bore:per DIN6885.1|Lubrication Type:Grease|Shipping Weight:10.580|Torque Capacity:590|Product Mounting:Contact Formsprag Clutch Application Engineering for Vertical Mounting.|Product Mounting Addtl:See our Accessories section for convenient mounting options.|Ordering Part Number(s):RIZ40",RIZ40
product_images/40/2304/AL_F4D2_IJdtvAw.jpg,AL80 STIEBER CLUTCH ASSEMBLY,Formsprag,402304,"<table class=""description-table""><tbody><tr><th>Model Number</th><td>AL80</td></tr><tr><th>Bore (in.)</th><td>3.150</td></tr><tr><th>Keyway in Bore(in.)</th><td>per DIN 6885.1</td></tr><tr><th>Lubrication Type</th><td> OIL </td></tr><tr><th>Torque Capacity(lb.ft.)</th><td>6273</td></tr><tr><th>Maximum Inner Race Overrunning Speed (rpm)</th><td>500</td></tr><tr><th>Maximum Outer Race Overrunning Speed(rpm)</th><td>1900</td></tr><tr><th>Resistance After Run-in(lb.in.)</th><td>292.05</td></tr><tr><th>Shipping Weight (lbs.)</th><td>40.12</td></tr></tbody></table>","Product Series:AL|Max. Inner Race RPM:500|Max. Outer Race RPM:1,900|Bore:3.150|Keyway in Bore:per DIN 6885.1|Resistance After Run In:292.05|Lubrication Type:Oil|Shipping Weight:40.120|Torque Capacity:6273|Indexing Application Caution:Formsprag Clutch recommends the use of our HPI series for indexing rates in excess of 150 strokes per minute or indexing angles in excess of 90 degrees.|Product Mounting:Contact Formsprag Clutch Application Engineering for Vertical Mounting.|Product Mounting Addtl:See our Accessories section for convenient mounting options.|Ordering Part Number(s):AL80",AL80
product_images/40/2432/RINZ_G5G5_mhttipW.jpg,RIZ100 STIEBER,Formsprag,402432,"<table class=""description-table""><tbody><tr><th>Model Number</th><td>RIZ100</td></tr><tr><th>Bore (in.)</th><td>3.94</td></tr><tr><th>Keyway in Bore(in.)</th><td>per DIN6885.1</td></tr><tr><th>Lubrication Type</th><td>GREASE</td></tr><tr><th>Torque Capacity(lb.ft.)</th><td>7011</td></tr><tr><th>Maximum Inner Race Overrunning Speed(rpm)</th><td>2700</td></tr><tr><th>Maximum Drive Speed (rpm)</th><td>200</td></tr><tr><th>Sprag Lift-off Speed(rpm)</th><td>455</td></tr><tr><th>Shipping Weight (lbs.)</th><td>93.70</td></tr></tbody></table>","Product Series:RIZ|Family Name:RIZ|Max. Inner Race RPM:2,700|Bore:3.940|Max Driving Speed:200|Sprag Lift-off Speed:455|Keyway in Bore:per DIN6885.1|Lubrication Type:Grease|Shipping Weight:93.700|Torque Capacity:7748|Product Mounting:Contact Formsprag Clutch Application Engineering for Vertical Mounting.|Product Mounting Addtl:See our Accessories section for convenient mounting options.|Ordering Part Number(s):RIZ100",RIZ100
product_images/40/2875/CSK01_AEUyotg.jpg,CSK15 CLUTCH ASSY STIEBER,Formsprag,402875,"<table class=""description-table""><tbody><tr><th>Model Number</th><td>CSK15</td></tr><tr><th>Bearing Series</th><td>6202</td></tr><tr><th>Bore(in.)</th><td>0.470</td></tr><tr><th>Keyway in Bore(in.)</th><td>None</td></tr><tr><th>Keyway on Outer Race</th><td>None</td></tr><tr><th>Lubrication Type</th><td>GREASE</td></tr><tr><th>Torque Capacity(lb.ft.)</th><td>12</td></tr><tr><th>Maximum Inner Race Overrunning Speed(rpm)</th><td>8400</td></tr><tr><th>Maximum Outer Race Overrunning Speed(rpm)</th><td>8400</td></tr><tr><th>Ball Bearing Rating Dynamic(lbs.)</th><td>1665</td></tr><tr><th>Ball Bearing Rating Static(lbs.)</th><td>769.5</td></tr><tr><th>Roller Bearing Rating Dynamic(lbs.)</th><td>N/A</td></tr><tr><th>Roller Bearing Rating Static(lbs.)</th><td>N/A</td></tr><tr><th>Resistance After Run-in (lb.in.)</th><td>0.80</td></tr><tr><th>Shipping Weight (lbs.)</th><td>0.13</td></tr></tbody></table>","Part Number(s):CSK15|Product Series:CSK|Bearing Series:6,202|Max. Inner Race RPM:8,400|Ball Bearing Rating Dynamic:1,665.00|Max. Outer Race RPM:8,400|Ball Bearing Rating Static:769.50|Bore:0.470|Keyway in Bore:None|Keyway on Outer Race:None|Resistance After Run In:0.80|Lubrication Type:Grease|Shipping Weight:0.130|Torque Capacity:12|Indexing Application Caution:Formsprag Clutch recommends the use of our HPI series for indexing rates in excess of 150 strokes per minute or indexing angles in excess of 90 degrees.|Product Mounting:Contact Formsprag Clutch Application Engineering for Vertical Mounting.",CSK15
product_images/40/3696/RINZ_G5G5_e2mVwcm.jpg,RIZ50 STIEBER CLUTCH,Formsprag,403696,"<table class=""description-table""><tbody><tr><th>Model Number</th><td>RIZ50</td></tr><tr><th>Bore (in.)</th><td>1.97</td></tr><tr><th>Keyway in Bore(in.)</th><td>per DIN6885.1</td></tr><tr><th>Lubrication Type</th><td>GREASE</td></tr><tr><th>Torque Capacity(lb.ft.)</th><td>1033</td></tr><tr><th>Maximum Inner Race Overrunning Speed(rpm)</th><td>6000</td></tr><tr><th>Maximum Drive Speed (rpm)</th><td>265</td></tr><tr><th>Sprag Lift-off Speed(rpm)</th><td>610</td></tr><tr><th>Shipping Weight (lbs.)</th><td>16.53</td></tr></tbody></table>","Product Series:RIZ|Family Name:RIZ|Max. Inner Race RPM:6,000|Bore:1.970|Max Driving Speed:265|Sprag Lift-off Speed:610|Keyway in Bore:per DIN6885.1|Lubrication Type:Grease|Shipping Weight:16.530|Torque Capacity:1033|Product Mounting:Contact Formsprag Clutch Application Engineering for Vertical Mounting.|Product Mounting Addtl:See our Accessories section for convenient mounting options.|Ordering Part Number(s):RIZ50",RIZ50
product_images/40/3700/RINZ_G5G5_OoRa6C5.jpg,RIZ70 STIEBER CLUTCH,Formsprag,403700,"<table class=""description-table""><tbody><tr><th>Model Number</th><td>RIZ70</td></tr><tr><th>Bore (in.)</th><td>2.76</td></tr><tr><th>Keyway in Bore(in.)</th><td>per DIN6885.1</td></tr><tr><th>Lubrication Type</th><td>GREASE</td></tr><tr><th>Torque Capacity(lb.ft.)</th><td>2077</td></tr><tr><th>Maximum Inner Race Overrunning Speed(rpm)</th><td>4500</td></tr><tr><th>Maximum Drive Speed (rpm)</th><td>210</td></tr><tr><th>Sprag Lift-off Speed(rpm)</th><td>480</td></tr><tr><th>Shipping Weight (lbs.)</th><td>31.97</td></tr></tbody></table>","Product Series:RIZ|Family Name:RIZ|Max. Inner Race RPM:4,500|Bore:2.760|Max Driving Speed:210|Sprag Lift-off Speed:480|Keyway in Bore:per DIN6885.1|Lubrication Type:Grease|Shipping Weight:31.970|Torque Capacity:2250|Product Mounting:Contact Formsprag Clutch Application Engineering for Vertical Mounting.|Product Mounting Addtl:See our Accessories section for convenient mounting options.|Ordering Part Number(s):RIZ70",RIZ70
product_images/39/9016/AL_F4D2_ThGntW3.jpg,AL150 CLUTCH ASSEMBLY STIEBER,Formsprag,399016,"<table class=""description-table""><tbody><tr><th>Model Number</th><td>AL150</td></tr><tr><th>Bore (in.)</th><td>5.910</td></tr><tr><th>Keyway in Bore(in.)</th><td>per DIN 6885.1</td></tr><tr><th>Lubrication Type</th><td> OIL </td></tr><tr><th>Torque Capacity(lb.ft.)</th><td>51660</td></tr><tr><th>Maximum Inner Race Overrunning Speed (rpm)</th><td>200</td></tr><tr><th>Maximum Outer Race Overrunning Speed(rpm)</th><td>980</td></tr><tr><th>Resistance After Run-in(lb.in.)</th><td>1097.40</td></tr><tr><th>Shipping Weight (lbs.)</th><td>304.24</td></tr></tbody></table>",Product Series:AL|Max. Inner Race RPM:200|Max. Outer Race RPM:980|Bore:5.910|Keyway in Bore:per DIN 6885.1|Resistance After Run In:1097.40|Lubrication Type:Oil|Shipping Weight:304.240|Torque Capacity:51660|Indexing Application Caution:Formsprag Clutch recommends the use of our HPI series for indexing rates in excess of 150 strokes per minute or indexing angles in excess of 90 degrees.|Product Mounting:Contact Formsprag Clutch Application Engineering for Vertical Mounting.|Product Mounting Addtl:See our Accessories section for convenient mounting options.|Ordering Part Number(s):AL150,AL150
product_images/40/0233/RSBW_LHz1LYp.jpg,RSBW90 STIEBER CLUTCH,Formsprag,400233,"<table class=""description-table""><tbody><tr><th>Model Number</th><td>RSBW90</td></tr><tr><th>Bore(in.)</th><td>3.54</td></tr><tr><th>Keyseat in Bore(in.)</th><td>N/A</td></tr><tr><th>Lubrication Type / Amt.</th><td>GREASE</td></tr><tr><th>Bore Range Min.(in.)</th><td>N/A</td></tr><tr><th>Bore Range Max.(in.)</th><td>N/A</td></tr><tr><th>Torque Capacity(lb.ft)</th><td>3598</td></tr><tr><th>Maximum Overrunning Speed(rpm)</th><td>200</td></tr><tr><th>Resistance After Run-in(lb.ft.)</th><td>N/A</td></tr><tr><th>Shipping Weight(lbs.)</th><td>21.61</td></tr></tbody></table>","Part Number(s):RSBW90|Product Series:RSBW|Family Name:Special Purpose Designs|Bore:3.540|Max. Overrunning Speed:200|Shipping Weight:21.610|Torque Capacity:3598|Note:For applications with Multiple Backstops and/or Multiple Drive Pulleys, please verify your selection with the Formsprag Clutch factory.|Product Mounting:Contact Formsprag Clutch Application Engineering for Vertical Mounting.|Product Mounting Addtl:See our Accessories section for convenient mounting options.|Lubrication Type:Grease",RSBW90
product_images/40/1614/OC_AS_8ahnQlv.jpg,AS40 STIEBER CLUTCH ASSEMBLY,Formsprag,401614,"<table class=""description-table""><tbody><tr><th>Model Number</th><td>AS40</td></tr><tr><th>Bore(in.)</th><td>1.570</td></tr><tr><th>Keyway</th><td>DIN6885.3</td></tr><tr><th>Lubrication Type</th><td>Oil</td></tr><tr><th>Torque Capacity(lb.ft.)</th><td>137</td></tr><tr><th>Maximum Inner Race Overrunning Speed (rpm)</th><td>1200</td></tr><tr><th>Maximum Outer Race Overrunning Speed(rpm)</th><td>1800</td></tr><tr><th>Resistance After Run-in (lb.in.)</th><td>8.85</td></tr><tr><th>Shipping Weight(lbs.)</th><td>0.86</td></tr></tbody></table>","Part Number(s):AS40|Product Series:AS|Family Name:External Bearing Required Designs|Max. Inner Race RPM:1,200|Max. Outer Race RPM:1,800|Bore:1.570|Keyway:DIN6885.3|Resistance After Run In:8.85|Lubrication Type:Oil|Shipping Weight:0.860|Torque Capacity:137|Runout Requirements:Check the Runout Requirements for this unit as listed on the Dimensions Sheet before making your final selection.|Indexing Application Caution:Formsprag Clutch recommends the use of our HPI series for indexing rates in excess of 150 strokes per minute or indexing angles in excess of 90 degrees.|Product Mounting:Contact Formsprag Clutch Application Engineering for Vertical Mounting.",AS40
product_images/40/1625/GFR_F2_spec_M0xDvhb.jpg,GFR100 STIEBER,Formsprag,401625,"<table class=""description-table""><tbody><tr><th>Model Number</th><td>GFR100</td></tr><tr><th>Bore (in.)</th><td>3.940</td></tr><tr><th>Keyway in Bore(in.)</th><td>per DIN 6885.1</td></tr><tr><th>Lubrication Type</th><td> OIL </td></tr><tr><th>Torque Capacity(lb.ft.)</th><td>14760</td></tr><tr><th>Maximum Inner Race Overrunning Speed (rpm)</th><td>350</td></tr><tr><th>Maximum Outer Race Overrunning Speed(rpm)</th><td>1450</td></tr><tr><th>Resistance After Run-in(lb.in.)</th><td>N/R</td></tr><tr><th>Shipping Weight (lbs.)</th><td>93.70</td></tr></tbody></table>","Product Series:GFR|Max. Inner Race RPM:350|Max. Outer Race RPM:1,450|Bore:3.940|Keyway in Bore:per DIN 6885.1|Lubrication Type:Oil|Shipping Weight:93.700|Torque Capacity:14760|Indexing Application Caution:Formsprag Clutch recommends the use of our HPI series for indexing rates in excess of 150 strokes per minute or indexing angles in excess of 90 degrees.|Product Mounting:Contact Formsprag Clutch Application Engineering for Vertical Mounting.|Product Mounting Addtl:See our Accessories section for convenient mounting options.|Ordering Part Number(s):GFR100",GFR100
product_images/40/1789/EUM1020_1040.gif,Warner Electric 5371-273-029 Clutch Brake EUM-210-1020 24V,Warner Electric,401789,"<div><table class=""description-table""><tbody><tr><th>Item Number: </th><td>5371-273-029</td></tr><tr><th>Description: </th><td>EUM-210-1020/Enclosed UniModule</td></tr><tr><th>Product Family: </th><td>Packaged NEMA C-faced</td></tr></tbody></table><h5>Specifications</h5><table class=""description-table""><tbody><tr><th>Model</th><td>EUM-210-1020</td></tr><tr><th>Function</th><td>Motor Clutch/Brake</td></tr><tr><th>NEMA Frame</th><td>213C/182TC, 215C/184TC</td></tr><tr><th>Voltage (DC)</th><td>24</td></tr><tr><th>Torque (lb-ft)</th><td>95</td></tr><tr><th>Friction Faces</th><td>Std</td></tr><tr><th>Input/Output</th><td>Hollow Bore/Shaft</td></tr><tr><th>Housing</th><td>Enclosed</td></tr></tbody></table></div>","UPC:786582065902|Family Name:Packaged NEMA C-faced|Unit Of Measure:English|Torque:95|Model:EUM-210-1020|Friction Faces:Standard|Series:EUM|Series Name:Enclosed UniModule|Module Size:210|NEMA Frame:213C/182TC, 215C/184TC|Function:Motor Clutch/Brake|Voltage (DC):24|Housing:Enclosed|Input/Output:Hollow Bore/Shaft",5371-273-029
product_images/40/2378/AL_F4D2_UCE7evx.jpg,AL20 STIEBER CL ASSY,Formsprag,402378,"<table class=""description-table""><tbody><tr><th>Model Number</th><td>AL20</td></tr><tr><th>Bore (in.)</th><td>0.790</td></tr><tr><th>Keyway in Bore(in.)</th><td>per DIN 6885.1</td></tr><tr><th>Lubrication Type</th><td> OIL </td></tr><tr><th>Torque Capacity(lb.ft.)</th><td>134</td></tr><tr><th>Maximum Inner Race Overrunning Speed (rpm)</th><td>2700</td></tr><tr><th>Maximum Outer Race Overrunning Speed(rpm)</th><td>5600</td></tr><tr><th>Resistance After Run-in(lb.in.)</th><td>7.08</td></tr><tr><th>Shipping Weight (lbs.)</th><td>2.20</td></tr></tbody></table>","Product Series:AL|Max. Inner Race RPM:2,700|Max. Outer Race RPM:5,600|Bore:0.790|Keyway in Bore:per DIN 6885.1|Resistance After Run In:7.08|Lubrication Type:Oil|Shipping Weight:2.200|Torque Capacity:134|Indexing Application Caution:Formsprag Clutch recommends the use of our HPI series for indexing rates in excess of 150 strokes per minute or indexing angles in excess of 90 degrees.|Product Mounting:Contact Formsprag Clutch Application Engineering for Vertical Mounting.|Product Mounting Addtl:See our Accessories section for convenient mounting options.|Ordering Part Number(s):AL20",AL20
product_images/40/3711/GFR_F2_spec_6DpMW3M.jpg,GFR70 STIEBER CLUTCH ASSY.,Formsprag,403711,"<table class=""description-table""><tbody><tr><th>Model Number</th><td>GFR70</td></tr><tr><th>Bore (in.)</th><td>2.760</td></tr><tr><th>Keyway in Bore(in.)</th><td>per DIN 6885.1</td></tr><tr><th>Lubrication Type</th><td> OIL </td></tr><tr><th>Torque Capacity(lb.ft.)</th><td>4244</td></tr><tr><th>Maximum Inner Race Overrunning Speed (rpm)</th><td>550</td></tr><tr><th>Maximum Outer Race Overrunning Speed(rpm)</th><td>2150</td></tr><tr><th>Resistance After Run-in(lb.in.)</th><td>N/R</td></tr><tr><th>Shipping Weight (lbs.)</th><td>29.76</td></tr></tbody></table>","Product Series:GFR|Max. Inner Race RPM:550|Max. Outer Race RPM:2,150|Bore:2.760|Keyway in Bore:per DIN 6885.1|Lubrication Type:Oil|Shipping Weight:29.760|Torque Capacity:4244|Indexing Application Caution:Formsprag Clutch recommends the use of our HPI series for indexing rates in excess of 150 strokes per minute or indexing angles in excess of 90 degrees.|Product Mounting:Contact Formsprag Clutch Application Engineering for Vertical Mounting.|Product Mounting Addtl:See our Accessories section for convenient mounting options.|Ordering Part Number(s):GFR70",GFR70
product_images/40/4926/Warner_Electric_6910-448-014.jpg,Warner Electric 6910-448-014 T Control Dancer/Auto MCS-203,Warner Electric,404926,"The completely solid state MCS-203 Dancer Control Module is designed for automatic web tensioning through the use of a dancer roll. The MCS-203 can control two 24 VDC tension brakes in parallel. It works on the concept of a P-I-D controller and has internal P, I & D adjustments for optimum performance regardless of brake size.",UPC:786582105233|Family Name:Tension Systems|Unit Of Measure:English|Type:Analog Tension Control and Power Supply|Model:MCS-203|Product Image Note:Image shown with wall shelf housing - purchased separately.|Description 2:Automatic Dancer Control,6910-448-014
https://dpk3n3gg92jwt.cloudfront.net/domains/altra.warnerelectric/images/cbc-150-1.jpg,Warner Electric 6004-448-001 POWER SUPPLY CBC-150-1,Warner Electric,405838,"The CBC-100 and CBC-150 series are UL listed, conduit box mounted controls for 90 volt clutches and brakes. Models are available for either 120 VAC or 220/240 VAC input.","UPC:786582079701|Family Name:Controls for Clutches & Brakes|Unit Of Measure:English|Type:On - Off Controls|Model Number:CBC-150-1|No. of Channels:2|Input:120 VAC, 50/60 Hz|Output:90 VDC full wave rectifiedDual .8 Amp max.|Overexcitation:No|Customer Supplied Switching Options:Relay A.C.|Auxilliary Supply:N/A|Ambient Temperatures: -20° to 113°F (-20° to 45°C)|Status Indicator:No|Max. Cycle Rate:Limited by the clutch or brake, variable with application|Switching:SPDT|UL Listed:Yes|Solid State Switching (max leakage current <2mA):140 VAC,2 Amp min.|Electromechanical Switching:120 VAC,1 Amp min.|Rectification Circuits:Yes dual|Suppression Circuits:Yes dual|Output Channel:Dual|Mounts:Replaces the cover of the module conduit box|Inputs:120 VAC Only",6004-448-001
product_images/32/199/BG20J100b20Universal20Joint.jpg,Boston Gear 08484 JS125B STAINLESS STEEL UNIVERSAL JO BORE: 5/8 INCH,Boston Gear,32199,"<p>Boston Gear precision-machined J and JS Series universal joints, commonly referred to as ""pin and block"" type, are designed for connecting shafts at angles up to 30° for speeds up to 2000 RPM. All 14 sizes are stocked in solid, plain, and finished bores in both steel (J) and stainless steel (JS). And all are available through Boston Gear Guaranteed Same Day Shipment Program for the timeliest delivery possible.</p><br><table><tr><th>Product Family</th><th>J/JS Series Universal Joints</th></tr><tr><th>Weight</th><th>0.901</th></tr><tr><th>Product Description</th><th>Universal Joint, JS/Series, Pin & Block Type, Stainless Steel</th></tr><tr><th>Altra Master No.</th><th>30214761</th></tr><tr><th>Material</th><th>Stainless Steel</th></tr><tr><th>UPC</th><th>781711084847</th></tr><tr><th>Family Id</th><th>30,026</th></tr><tr><th>Overall Length</th><th>3.750000</th></tr><tr><th>Hub Diameter</th><th>1.250000</th></tr><tr><th>Unit Of Measure</th><th>English</th></tr><tr><th>Bore Length</th><th>1-15/64""</th></tr></table>","Altra Master No.:30214761|UPC:781711084847|Overall Length:3.750000|Material:Stainless Steel|Hub Diameter:1.250000|Product Family:J/JS Series Universal Joints|Product Description:Universal Joint, JS/Series, Pin & Block Type, Stainless Steel|Weight:0.901|Bore Length:1-15/64""|Bore Diameter (both ends):5/8""|Bore Diameter (both ends):5/8 (in)",JS125B
https://dpk3n3gg92jwt.cloudfront.net/domains/altra.warnerelectric/images/GEN2-EM30p40-L7514HR.jpg,Warner Electric 5370-273-229 CLUTCH BRAKE UM-180-2030 90V GEN II,Warner Electric,670515,"UniModules offer the ultimate in Clutch/ Brake performance and convenience. UniModules offer the same performance as EM’s without the assembly required. Completely pre-assembled one-piece clutch and clutch/brake packages in five sizes. Can be motor or reducer mounted or used as a separate drive unit powered by a prime mover. Pre-assembled, pre-aligned, and preburnished at the factory for rated torque directly out-of-the-box.","UPC:786582959737|Family Name:Packaged NEMA C-faced|Unit Of Measure:English|Torque:30|Model:UM-180-2030 Gen2|Old Gen1 Part Number:5370-273-012|Friction Faces:Standard|Series:UM|Series Name:UniModule|Module Size:180|NEMA Frame:182C/143TC, 184C/145TC|Function:Input Clutch/Brake|Voltage (DC):90|Housing:Open|Input/Output:Shaft/Shaft|Optional Cover Kit (accessories):5370-101-076",5370-273-229
product_images/38/440/BG_54142_LTHBP_Plastic_Worm_1.jpg,BOSTON 54141 LSHP PLASTIC WORM,Boston Gear,38440,"<p>When used with worm gears, Boston Gear worms provide an effective answer for power transmission applications requiring high ratio speed reduction in a limited space using right angle (90°), non-intersecting shafts. Manufactured from acetal, nylon, and hardened and unhardened steel, they offer the smoothest, quietest form of gearing when properly applied.  Because the efficiency of a worm gear drive depends on the lead angle and number of starts on the worm, it important to keep the ratio as low as possible. It is equally important that worms and worm gears used together must have the same diametrical pitch and threads.</p><br><table><tr><th>Product Family</th><th>Worms</th></tr><tr><th>Diametrical Pitch</th><th>48</th></tr><tr><th>Bore Size</th><th>0.187</th></tr><tr><th>Product Description</th><th>Worm, 48 DP, 14.5 PA, .333 PD, RH, Acetal</th></tr><tr><th>Altra Master No.</th><th>30235687</th></tr><tr><th>Straight Spiral Tooth</th><th>Spiral Tooth</th></tr><tr><th>Material</th><th>Acetal</th></tr><tr><th>Mating Gear</th><th>48 DP, Single Thread</th></tr><tr><th>UPC</th><th>781711541418</th></tr><tr><th>Hand</th><th>Right Hand</th></tr><tr><th>Family Id</th><th>30,064</th></tr><tr><th>Weight</th><th>0.011</th></tr><tr><th>Face (Thread Length)</th><th>0.562</th></tr><tr><th>KWY/Setscrew/Other</th><th>No KWY or Setscrew</th></tr><tr><th>Pitch Diameter</th><th>0.333</th></tr><tr><th>Outside Diameter</th><th>0.380</th></tr><tr><th>Hub Diameter</th><th>0.260</th></tr><tr><th>Unit Of Measure</th><th>English</th></tr></table>","Altra Master No.:30235687|UPC:781711541418|Diametrical Pitch:48|Outside Diameter:0.380|Mating Gear:48 DP, Single Thread|Material:Acetal|Face (Thread Length):0.562|KWY/Setscrew/Other:No KWY or Setscrew|Hub Diameter:0.260|Bore Size:0.187|Product Family:Worms|Pitch Diameter:0.333|Product Description:Worm, 48 DP, 14.5 PA, .333 PD, RH, Acetal|Weight:0.011",LSHP
https://dpk3n3gg92jwt.cloudfront.net/domains/altra.warnerelectric/images/CBC1001LF-8630HR.jpg,Warner Electric 6003-448-101 Power Supply CBC-100-1,Warner Electric,405844,"The CBC-100 and CBC-150 series are UL listed, conduit box mounted controls for 90 volt clutches and brakes. Models are available for either 120 VAC or 220/240 VAC input.","UPC:786582079671|Family Name:Controls for Clutches & Brakes|Unit Of Measure:English|Type:On - Off Controls|Model Number:CBC-100-1|No. of Channels:1|Input:120 VAC, 50/60 Hz|Output:90 VDC full wave rectified.8 Amp max.|Overexcitation:No|Customer Supplied Switching Options:Relay A.C.|Auxilliary Supply:N/A|Ambient Temperatures: -20° to 113°F (-20° to 45°C)|Status Indicator:No|Max. Cycle Rate:Limited by the clutch or brake, variable with application|Switching:SPST|UL Listed:Yes|Solid State Switching (max leakage current <2mA):140 VAC,1 Amp min.|Electromechanical Switching:120 VAC,1 Amp min.|Rectification Circuits:Yes|Suppression Circuits:Yes |Output Channel:Single|Mounts:Inside conduit box|Inputs:120 VAC Only",6003-448-101
