id,catalog_number,attributes
2073315,70622,Base Code:7062|Color:Green|Length:19.1 in.|Width:2.6 in.|Height:4.5 in.|Weight:1.92 lbs.|Block Material:Polypropylene|Bristle Material:Polyester|Bristle StiffnessStiff|Working Temp:-22° F/-30° C to 176° F/80° C|Autoclavable To:250° F/121° C|Brand:Vikan
2073355,6880EBG,Base Code:6880EB|Color:Gray|Length:36.5 in.|Width:10.1 in.|Height:1.7 in.|Weight:1.77 lbs.|FDA Compliant Material:No|Working Temp:-22° F/-30° C to 176° F/80° C|Autoclavable To:250° F/121° C|Brand:Remco
2073155,6269,Thread:Hygienic (Euro)|Color:White|Length:102.25-192.0 in.|Width:1.2 in.|Weight:3.34 lbs.|Material:Fiberglass|FDA Compliant Material:No|Working Temp:-22° F/-30° C to 176° F/80° C|Autoclavable To:250° F/121° C|Brand:Remco
2073424,29109,Base Code:2910|Thread:Hygienic (Euro)|Color:Black|Length:10.25 in.|Width:1.25 in.|Height:6.9 in.|Weight:0.56 lbs.|Material:Stainless Steel|Additional Material: Polypropylene|Working Temp:-22° F/-30° C to 176° F/80° C|Autoclavable To:250° F/121° C|Brand:Vikan
2073412,56863,Base Code:5686|Capacity3 Gallons|Color:Blue|Length:12.81 in.|Width:12.88 in.|Height:12.5 in.|Weight:2.20 lbs.|Material:Polypropylene|Additional Material: Stainless Steel|FDA Compliant Material:Yes|Working Temp:-22° F/-30° C to 176° F/80° C|Autoclavable To:250° F/121° C|Brand:Vikan
2073271,70393,Base Code:7039|Color:Blue|Length:8.7 in.|Width:5.1 in.|Height:3.7 in.|Weight:1.05 lbs.|Block Material:Polypropylene|Bristle Material:Polypropylene|Bristle StiffnessMedium|Working Temp:-22° F/-30° C to 176° F/80° C|Autoclavable To:250° F/121° C|Brand:Vikan
2073347,6269N,Thread:Hygienic (Euro)|Color:White|Length:103.5-193.5 in.|Width:1.25 in.|Weight:4.39 lbs.|Material:Fiberglass|FDA Compliant Material:No|Working Temp:-22° F/-30° C to 176° F/80° C|Autoclavable To:250° F/121° C|Brand:Remco
2073472,77532,Replaces Product Code:70822|Base Code:7753|Color:Green|Length:19.6 in.|Width:3.7 in.|Height:4.1 in.|Weight:0.64 lbs.|Working Temp:-22° F/-30° C to 176° F/80° C|Autoclavable To:250° F/121° C|Brand:Vikan
2073380,29003,Base Code:2900|Thread:Hygienic (Euro)|Color:Blue|Length:2 in.|Width:11.25 in.|Height:8 in.|Weight:1.13 lbs.|Material:Nylon|FDA Compliant Material:Yes|Working Temp:up to 300° F/138° C|Autoclavable To:250° F/121° C|Brand:Remco
2073464,69844,Base Code:6984|Color:Red|Length:47.5 in.|Width:13.6 in.|Height:6.25 in.|Weight:4.84 lbs.|Material:Polypropylene|FDA Compliant Material:Yes|Working Temp:-22° F/-30° C to 176° F/80° C|Autoclavable To:250° F/121° C|Brand:Remco
2073524,77134,Base Code:7713|Color:Red|Length:19.75 in.|Width:1.8 in.|Height:4 in.|Weight:0.72 lbs.|Working Temp:-22° F/-30° C to 176° F/80° C|Autoclavable To:250° F/121° C|Brand:Vikan
2073544,77339,Base Code:7733|Color:Black|Length:19.7 in.|Width:0.8 in.|Height:1.7 in.|Weight:0.33 lbs.|Working Temp:-22° F/-30° C to 176° F/80° C|Autoclavable To:250° F/121° C|Brand:Vikan
2073508,77542,Replaces Product Code:70842|Base Code:7754|Color:Green|Length:23.6 in.|Width:3.7 in.|Height:4.3 in.|Weight:0.75 lbs.|Working Temp:-22° F/-30° C to 176° F/80° C|Autoclavable To:250° F/121° C|Brand:Vikan
2073440,70354,Base Code:7035|Color:Red|Length:4.40 in.|Width:5.25 in.|Height:5.25 in.|Weight:0.65 lbs.|Block Material:Polypropylene|Bristle Material:Polyester|Bristle StiffnessMedium|Bristle Length1.65 in.|Material:Stainless Steel|FDA Compliant Material:Yes|Working Temp:-22° F/-30° C to 176° F/80° C|Autoclavable To:250° F/121° C|Brand:Vikan
2073580,29113,Base Code:2911|Thread:Hygienic (Euro)|Color:Blue|Length:10.25 in.|Width:1 in.|Height:6.9 in.|Weight:0.65 lbs.|Material:Nylon|FDA Compliant Material:Yes|Working Temp:-22° F/-30° C to 176° F/80° C|Autoclavable To:250° F/121° C|Brand:Remco
2073548,77345,Base Code:7734|Color:White|Length:23.7 in.|Width:1 in.|Height:1.7 in.|Weight:0.39 lbs.|Working Temp:-22° F/-30° C to 176° F/80° C|Autoclavable To:250° F/121° C|Brand:Vikan
2073480,77513,Replaces Product Code:47673|Base Code:7751|Color:Blue|Length:9.8 in.|Width:3.1 in.|Height:3 in.|Weight:0.43 lbs.|Working Temp:-22° F/-30° C to 176° F/80° C|Autoclavable To:250° F/121° C|Brand:Vikan
2073572,29119,Base Code:2911|Thread:Hygienic (Euro)|Color:Black|Length:10.25 in.|Width:1 in.|Height:6.9 in.|Weight:0.65 lbs.|Material:Nylon|FDA Compliant Material:Yes|Working Temp:-22° F/-30° C to 176° F/80° C|Autoclavable To:250° F/121° C|Brand:Remco
2073516,41676,Base Code:4167|Color:Yellow|Length:12.40 in.|Width:3.90 in.|Height:3.90 in.|Weight:0.62 lbs.|Block Material:Polypropylene|Bristle Material:Polyester|Bristle StiffnessSoft/Split|FDA Compliant Material:Yes|Working Temp:-22° F/-30° C to 176° F/80° C|Autoclavable To:250° F/121° C|Brand:Vikan
2073648,41943,Base Code:4194|Color:Blue|Length:9.75 in.|Width:2.75 in.|Height:3.10 in.|Weight:0.46 lbs.|Block Material:Polypropylene|Bristle Material:Polyester|Bristle StiffnessSoft/Split|FDA Compliant Material:Yes|Working Temp:-22° F/-30° C to 176° F/80° C|Autoclavable To:250° F/121° C|Brand:Vikan
2073588,63004,Base Code:6300|Capacity16 oz.|Color:Red|Length:10.4 in.|Width:3.2 in.|Height:2 in.|Weight:0.21 lbs.|Material:Polypropylene|FDA Compliant Material:Yes|Working Temp:-22° F/-30° C to 176° F/80° C|Autoclavable To:250° F/121° C|Brand:Remco
2073624,41822,Base Code:4182|Color:Green|Length:15.50 in.|Width:2.75 in.|Height:2.80 in.|Weight:0.53 lbs.|Block Material:Polypropylene|Bristle Material:Polyester|Bristle StiffnessMedium|FDA Compliant Material:Yes|Working Temp:-22° F/-30° C to 176° F/80° C|Autoclavable To:250° F/121° C|Brand:Vikan
2073584,29832,Base Code:2983|Thread:Hygienic (Euro)|Color:Green|Length:40.3 in.|Width:1.25 in.|Weight:1.6 lbs.|Material:Stainless Steel|Additional Material: Polypropylene|FDA Compliant Material:Yes|Working Temp:-22° F/-30° C to 176° F/80° C|Autoclavable To:250° F/121° C|Brand:Vikan
2073664,10164,Base Code:1016|Color:Red|Length:3 in.|Width:0.8 in.|Height:2.4 in.|Weight:0.14 lbs.|Material:Polypropylene|FDA Compliant Material:Yes|Working Temp:-22° F/-30° C to 176° F/80° C|Autoclavable To:250° F/121° C|Brand:Vikan
2073512,77546,Replaces Product Code:70846|Base Code:7754|Color:Yellow|Length:23.6 in.|Width:3.7 in.|Height:4.3 in.|Weight:0.75 lbs.|Working Temp:-22° F/-30° C to 176° F/80° C|Autoclavable To:250° F/121° C|Brand:Vikan
2073680,45879,Base Code:4587|Color:Black|Length:13.00 in.|Width:1.30 in.|Height:3.30 in.|Weight:0.38 lbs.|Block Material:Polypropylene|Bristle Material:Polyester|Bristle StiffnessSoft|FDA Compliant Material:Yes|Working Temp:-22° F/-30° C to 176° F/80° C|Autoclavable To:250° F/121° C|Brand:Vikan
2073708,71601,"Base Code:7160|Color:Pink|Length:23.3 in.|Width:3.4 in.|Height:3.7 in.|Weight:0.79 lbs.|Material:Polypropylene, Rubber|Block Material: Polypropylene|Blade Material: Rubber|FDA Compliant Material:Yes|Working Temp:-4° F/-20° C|Autoclavable To:250° F/121° C|Brand:Vikan"
2073716,71409,"Base Code:7140|Color:Black|Length:15.4 in.|Width:3.5 in.|Height:3.5 in.|Weight:0.54 lbs.|Material:Polypropylene, Rubber|Block Material: Polypropylene|Blade Material: Rubber|FDA Compliant Material:Yes|Working Temp:-4° F/-20° C|Autoclavable To:250° F/121° C|Brand:Vikan"
2073258,69816,Base Code:6981|Color:Yellow|Length:37.5 in.|Width:10.2 in.|Height:5.9 in.|Weight:2.6 lbs.|Material:Polypropylene|FDA Compliant Material:Yes|Working Temp:-22° F/-30° C to 176° F/80° C|Autoclavable To:250° F/121° C|Brand:Remco
2073403,6777MD4,Base Code:6777MD|Color:MD Red|Length:52 in.|Width:5.9 in.|Height:1.4 in.|Weight:3.63 lbs.|Material:Polypropylene|Additional Material: Semi-Ferrous Additive|FDA Compliant Material:Yes|Working Temp:-22° F/-30° C to 176° F/80° C|Autoclavable To:250° F/121° C|Brand:Remco
2073632,41865,Base Code:4186|Color:White|Length:15.40 in.|Width:2.75 in.|Height:2.80 in.|Weight:0.53 lbs.|Block Material:Polypropylene|Bristle Material:Polyester|Bristle StiffnessStiff|FDA Compliant Material:Yes|Working Temp:-22° F/-30° C to 176° F/80° C|Autoclavable To:250° F/121° C|Brand:Vikan
2073704,71606,"Replaces Product Code:70726|Base Code:7160|Color:Yellow|Length:23.3 in.|Width:3.4 in.|Height:3.7 in.|Weight:0.79 lbs.|Material:Polypropylene, Rubber|Block Material: Polypropylene|Blade Material: Rubber|FDA Compliant Material:Yes|Working Temp:-4° F/-20° C|Autoclavable To:250° F/121° C|Brand:Vikan"
2073269,70379,Base Code:7037|Color:Black|Length:7.9 in.|Width:4.9 in.|Height:3.75 in.|Weight:1 lbs.|Block Material:Polypropylene|Bristle Material:Polyester|Bristle StiffnessStiff|Working Temp:-22° F/-30° C to 176° F/80° C|Autoclavable To:250° F/121° C|Brand:Vikan
2073688,45896,Base Code:4589|Color:Yellow|Length:13.00 in.|Width:1.30 in.|Height:3.30 in.|Weight:0.37 lbs.|Block Material:Polypropylene|Bristle Material:Polyester|Bristle StiffnessMedium|FDA Compliant Material:Yes|Working Temp:-22° F/-30° C to 176° F/80° C|Autoclavable To:250° F/121° C|Brand:Vikan
2073197,56016,Base Code:5601|Color:Yellow|Length:51.2 in.|Width:13.5 in.|Height:9.8 in.|Weight:4.05 lbs.|Material:Polypropylene|FDA Compliant Material:Yes|Working Temp:-22° F/-30° C to 176° F/80° C|Autoclavable To:250° F/121° C|Brand:Vikan
2072768,29155,Base Code:2915|Color:White|Length:13 in.|Width:2.9 in.|Height:6.9 in.|Weight:1.68 lbs.|Block Material:Polypropylene|Bristle Material:Polyester|Working Temp:-22° F/-30° C to 176° F/80° C|Autoclavable To:250° F/121° C|Brand:Vikan
2073245,69605,Base Code:6960|Color:White|Length:0.2 in.|Width:8.3 in.|Height:5.2 in.|Weight:0.29 lbs.|Material:Polypropylene|FDA Compliant Material:Yes|Working Temp:-22° F/-30° C to 176° F/80° C|Autoclavable To:250° F/121° C|Brand:Remco
2072760,29373,Base Code:2937|Thread:Hygienic (Euro)|Color:Blue|Length:59.25 in.|Width:1.25 in.|Weight:1.16 lbs.|Material:Aluminum|Additional Material: Polypropylene|FDA Compliant Material:Yes|Working Temp:-22° F/-30° C to 176° F/80° C|Autoclavable To:250° F/121° C|Brand:Vikan
2072796,93242,Base Code:9324|Color:Green|Length:5.7 in.|Width:7.1 in.|Height:2.25 in.|Weight:1.76 lbs.|Material:Rubber|Additional Material: Stainless Steel / Brass|FDA Compliant Material:No|Working Temp:up to 203° F/95° C|Autoclavable To:203° F/95° C|Brand:Vikan
2072812,31667,Base Code:3166|Color:Orange|Length:12.4 in.|Width:1.9 in.|Height:5.5 in.|Weight:0.99 lbs.|Block Material:Polypropylene|Bristle Material:Polyester|Bristle StiffnessMedium|Working Temp:-22° F/-30° C to 176° F/80° C|Autoclavable To:250° F/121° C|Brand:Vikan
2072800,93246,Base Code:9324|Color:Yellow|Length:5.7 in.|Width:7.1 in.|Height:2.25 in.|Weight:1.76 lbs.|Material:Rubber|Additional Material: Stainless Steel / Brass|FDA Compliant Material:No|Working Temp:up to 203° F/95° C|Autoclavable To:203° F/95° C|Brand:Vikan
2072808,44013,Base Code:4401|Color:Blue|Length:7.90 in.|Width:0.50 in.|Height:0.90 in.|Weight:0.06 lbs.|Block Material:Polypropylene|Bristle Material:Polyester|Bristle StiffnessExtra Stiff|FDA Compliant Material:Yes|Working Temp:-22° F/-30° C to 176° F/80° C|Autoclavable To:250° F/121° C|Brand:Vikan
2072784,5525,Base Code:552|Color:White|Length:10 in.|Width:4.5 in.|Height:1.2 in.|Weight:0.05 lbs.|Material:Polyester Fibers|FDA Compliant Material:No|Working Temp:-22° F/-30° C to 176° F/80° C|Autoclavable To:250° F/121° C|Brand:Remco
2072840,56861,Base Code:5686|Capacity3 Gallons|Color:Pink|Length:12.81 in.|Width:12.88 in.|Height:12.5 in.|Weight:2.20 lbs.|Material:Polypropylene|Additional Material: Stainless Steel|FDA Compliant Material:Yes|Working Temp:-22° F/-30° C to 176° F/80° C|Autoclavable To:250° F/121° C|Brand:Vikan
2072864,71703,"Replaces Product Code:70733|Base Code:7170|Color:Blue|Length:27.2 in.|Width:3.1 in.|Height:3.9 in.|Weight:0.88 lbs.|Material:Polypropylene, Rubber|Block Material: Polypropylene|Blade Material: Rubber|FDA Compliant Material:Yes|Working Temp:-4° F/-20° C|Autoclavable To:250° F/121° C|Brand:Vikan"
2072868,69828,Base Code:6982|Color:Purple|Length:42.5 in.|Width:13.75 in.|Height:6.6 in.|Weight:3.56 lbs.|Material:Polypropylene|FDA Compliant Material:Yes|Working Temp:-22° F/-30° C to 176° F/80° C|Autoclavable To:250° F/121° C|Brand:Remco
2072880,69617,Base Code:6961|Color:Orange|Length:0.1 in.|Width:3 in.|Height:8.1 in.|Weight:0.09 lbs.|Material:Polypropylene|FDA Compliant Material:Yes|Working Temp:-22° F/-30° C to 176° F/80° C|Autoclavable To:250° F/121° C|Brand:Remco
2072848,56888,Base Code:5688|Capacity1.5 Gallons|Color:Purple|Length:10 in.|Width:9.6 in.|Height:7.1 in.|Weight:1.2 lbs.|Material:Polypropylene|Additional Material: Stainless Steel|FDA Compliant Material:Yes|Working Temp:-22° F/-30° C to 176° F/80° C|Autoclavable To:250° F/121° C|Brand:Vikan
2073492,77635,Replaces Product Code:55025|Base Code:7763|Color:White|Length:19.7 in.|Width:3.9 in.|Height:4.5 in.|Weight:0.73 lbs.|Working Temp:-22° F/-30° C to 176° F/80° C|Autoclavable To:250° F/121° C|Brand:Vikan
2072896,5380-77-9,Replaces Product Code:53929|Base Code:5380-77-|Color:Black|Length:6.10 in.|Width:3.00 in.|Height:3.00 in.|Weight:0.29 lbs.|Block Material:Polypropylene|Bristle Material:Polyester|Bristle StiffnessMedium|Bristle Length0.95 in.|Material:Stainless Steel|FDA Compliant Material:Yes|Working Temp:-22° F/-30° C to 176° F/80° C|Autoclavable To:250° F/121° C|Brand:Vikan
2072924,31747,Base Code:3174|Color:Orange|Length:16.1 in.|Width:2.6 in.|Height:4.2 in.|Weight:1.13 lbs.|Block Material:Polypropylene|Bristle Material:Polyester|Bristle StiffnessSoft/Stiff|Working Temp:-22° F/-30° C to 176° F/80° C|Autoclavable To:250° F/121° C|Brand:Vikan
2072932,42377,Base Code:4237|Color:Orange|Length:10.80 in.|Width:2.40 in.|Height:2.00 in.|Weight:0.11 lbs.|Block Material:Polypropylene|Bristle Material:Polyester|Bristle StiffnessMedium|FDA Compliant Material:Yes|Working Temp:-22° F/-30° C to 176° F/80° C|Autoclavable To:250° F/121° C|Brand:Vikan
2072940,70717,Base Code:7071|Color:Orange|Brand:Vikan
2072908,71504,"Replaces Product Code:70714|Base Code:7150|Color:Red|Length:19.5 in.|Width:3.5 in.|Height:4.1 in.|Weight:0.55 lbs.|Material:Polypropylene, Rubber|Block Material: Polypropylene|Blade Material: Rubber|FDA Compliant Material:Yes|Working Temp:-4° F/-20° C|Autoclavable To:250° F/121° C|Brand:Vikan"
2072828,41921,Base Code:4192|Color:Pink|Length:9.80 in.|Width:2.60 in.|Height:2.60 in.|Weight:0.44 lbs.|Block Material:Polypropylene|Bristle Material:Polyester|Bristle StiffnessStiff|FDA Compliant Material:Yes|Working Temp:-22° F/-30° C to 176° F/80° C|Autoclavable To:250° F/121° C|Brand:Vikan
2073500,77729,Base Code:7772|Color:Black|Length:15.6 in.|Width:0.9 in.|Height:1.7 in.|Weight:0.17 lbs.|Working Temp:-22° F/-30° C to 176° F/80° C|Autoclavable To:250° F/121° C|Brand:Vikan
2072921,41868,Base Code:4186|Color:Purple|Length:15.40 in.|Width:2.75 in.|Height:2.80 in.|Weight:0.53 lbs.|Block Material:Polypropylene|Bristle Material:Polyester|Bristle StiffnessStiff|FDA Compliant Material:Yes|Working Temp:-22° F/-30° C to 176° F/80° C|Autoclavable To:250° F/121° C|Brand:Vikan
2072952,70336,Base Code:7033|Color:Yellow|Length:18.50 in.|Width:3.30 in.|Height:3.30 in.|Weight:0.38 lbs.|Block Material:Polypropylene|Bristle Material:Polyester|Bristle StiffnessMedium|Bristle Length1.14 in.|Material:Stainless Steel|FDA Compliant Material:Yes|Working Temp:-22° F/-30° C to 176° F/80° C|Autoclavable To:250° F/121° C|Brand:Vikan
2073008,29375,Base Code:2937|Thread:Hygienic (Euro)|Color:White|Length:59.25 in.|Width:1.25 in.|Weight:1.16 lbs.|Material:Aluminum|Additional Material: Polypropylene|FDA Compliant Material:Yes|Working Temp:-22° F/-30° C to 176° F/80° C|Autoclavable To:250° F/121° C|Brand:Vikan
2073016,29594,Base Code:2959|Thread:Hygienic (Euro)|Color:Red|Length:57.5 in.|Width:1 in.|Weight:0.73 lbs.|Material:Aluminum|Additional Material: Polypropylene|FDA Compliant Material:Yes|Working Temp:-22° F/-30° C to 176° F/80° C|Autoclavable To:250° F/121° C|Brand:Vikan
2073024,29756,Base Code:2975|Thread:Hygienic (Euro)|Color:Yellow|Length:61.8 - 112.50 in.|Width:1.25 in.|Weight:2.14 lbs.|Material:Aluminum|Additional Material: Polypropylene|FDA Compliant Material:Yes|Working Temp:-22° F/-30° C to 176° F/80° C|Autoclavable To:250° F/121° C|Brand:Vikan
2073028,29815,Base Code:2981|Thread:Hygienic (Euro)|Color:White|Length:25.5 in.|Width:1.25 in.|Weight:0.43 lbs.|Material:Aluminum|Additional Material: Polypropylene|FDA Compliant Material:Yes|Working Temp:-22° F/-30° C to 176° F/80° C|Autoclavable To:250° F/121° C|Brand:Vikan
2073040,31046,Base Code:3104|Thread:Hygienic (Euro) Thread|Color:Yellow|Length:9.6 in.|Width:1.4 in.|Height:6.9 in.|Weight:0.71 lbs.|Block Material:Polypropylene|Bristle Material:Polyester|Bristle StiffnessSoft/Stiff|Working Temp:-22° F/-30° C to 176° F/80° C|Autoclavable To:250° F/121° C|Brand:Vikan
2073004,29363,Base Code:2936|Thread:Hygienic (Euro)|Color:Blue|Length:51.4 in.|Width:1.25 in.|Weight:1.06 lbs.|Material:Fiberglass|Additional Material: Polypropylene|FDA Compliant Material:Yes|Working Temp:-22° F/-30° C to 176° F/80° C|Autoclavable To:250° F/121° C|Brand:Vikan
2072984,29154,Base Code:2915|Color:Red|Length:13 in.|Width:2.9 in.|Height:6.9 in.|Weight:1.68 lbs.|Block Material:Polypropylene|Bristle Material:Polyester|Working Temp:-22° F/-30° C to 176° F/80° C|Autoclavable To:250° F/121° C|Brand:Vikan
2072976,29104,Base Code:2910|Thread:Hygienic (Euro)|Color:Red|Length:10.25 in.|Width:1.25 in.|Height:6.9 in.|Weight:0.56 lbs.|Material:Stainless Steel|Additional Material: Polypropylene|Working Temp:-22° F/-30° C to 176° F/80° C|Autoclavable To:250° F/121° C|Brand:Vikan
2073052,31942,Base Code:3194|Color:Green|Length:24.4 in.|Width:2.8 in.|Height:4.5 in.|Weight:1.81 lbs.|Block Material:Polypropylene|Bristle Material:Polyester|Bristle StiffnessSoft/Stiff|Working Temp:-22° F/-30° C to 176° F/80° C|Autoclavable To:250° F/121° C|Brand:Vikan
2073044,31784,Base Code:3178|Color:Red|Length:16.25 in.|Width:2.8 in.|Height:4.2 in.|Weight:1.03 lbs.|Block Material:Polypropylene|Bristle Material:Polypropylene|Bristle StiffnessSoft/Split|Working Temp:-22° F/-30° C to 176° F/80° C|Autoclavable To:250° F/121° C|Brand:Vikan
2073084,38936,Base Code:3893|Color:Yellow|Length:7.25 in.|Width:2.40 in.|Height:2.10 in.|Weight:0.41 lbs.|Block Material:Polypropylene|Bristle Material:Polyester|Bristle StiffnessStiff|Working Temp:-22° F/-30° C to 176° F/80° C|Autoclavable To:250° F/121° C|Brand:Vikan
2073056,31946,Base Code:3194|Color:Yellow|Length:24.4 in.|Width:2.8 in.|Height:4.5 in.|Weight:1.81 lbs.|Block Material:Polypropylene|Bristle Material:Polyester|Bristle StiffnessSoft/Stiff|Working Temp:-22° F/-30° C to 176° F/80° C|Autoclavable To:250° F/121° C|Brand:Vikan
2073032,30893,Base Code:3089|Color:Blue|Length:11.20 in.|Width:2.00 in.|Height:2.40 in.|Weight:0.16 lbs.|Block Material:Polypropylene|Bristle Material:Polyester|Bristle StiffnessStiff|FDA Compliant Material:Yes|Working Temp:-22° F/-30° C to 176° F/80° C|Autoclavable To:250° F/121° C|Brand:Vikan
2073132,53565,Base Code:5356|Color:White|Length:7.10 in.|Width:2.30 in.|Height:2.30 in.|Weight:0.10 lbs.|Bristle Material:Polyester|Bristle StiffnessMedium|Material:Stainless Steel|FDA Compliant Material:Yes|Working Temp:-22° F/-30° C to 176° F/80° C|Autoclavable To:250° F/121° C|Brand:Vikan
2073092,41805,Base Code:4180|Color:White|Length:16.30 in.|Width:2.50 in.|Height:3.10 in.|Weight:0.53 lbs.|Block Material:Polypropylene|Bristle Material:Polyester|Bristle StiffnessStiff|Working Temp:-22° F/-30° C to 176° F/80° C|Autoclavable To:250° F/121° C|Brand:Vikan
2073128,53544,Base Code:5354|Color:Red|Length:7.90 in.|Width:0.40 in.|Height:0.40 in.|Weight:0.04 lbs.|Bristle Material:Polyester|Bristle StiffnessMedium|Material:Stainless Steel|FDA Compliant Material:Yes|Working Temp:-22° F/-30° C to 176° F/80° C|Autoclavable To:250° F/121° C|Brand:Vikan
2073140,53752,Base Code:5375|Color:Green|Length:19.90 in.|Width:0.40 in.|Height:0.40 in.|Weight:0.15 lbs.|Block Material:Polypropylene|Bristle Material:Polyester|Bristle StiffnessStiff|Bristle Length0.12 in.|Material:Stainless Steel|FDA Compliant Material:Yes|Working Temp:-4° F/-20° C to 176° F/80° C|Autoclavable To:250° F/121° C|Brand:Vikan
2073104,42375,Base Code:4237|Color:White|Length:10.80 in.|Width:2.40 in.|Height:2.00 in.|Weight:0.11 lbs.|Block Material:Polypropylene|Bristle Material:Polyester|Bristle StiffnessMedium|FDA Compliant Material:Yes|Working Temp:-22° F/-30° C to 176° F/80° C|Autoclavable To:250° F/121° C|Brand:Vikan
2073100,41886,Base Code:4188|Color:Yellow|Length:9.10 in.|Width:2.75 in.|Height:2.80 in.|Weight:0.51 lbs.|Block Material:Polypropylene|Bristle Material:Polyester|Bristle StiffnessStiff|Working Temp:-22° F/-30° C to 176° F/80° C|Autoclavable To:250° F/121° C|Brand:Vikan
2073108,42874,Base Code:4287|Color:Red|Length:11.00 in.|Width:0.90 in.|Height:2.00 in.|Weight:0.10 lbs.|Block Material:Polypropylene|Bristle Material:Polyester|Bristle StiffnessMedium|FDA Compliant Material:Yes|Working Temp:-22° F/-30° C to 176° F/80° C|Autoclavable To:250° F/121° C|Brand:Vikan
2073148,53765,Base Code:5376|Color:White|Length:19.90 in.|Width:0.90 in.|Height:0.90 in.|Weight:0.15 lbs.|Block Material:Polypropylene|Bristle Material:Polyester|Bristle StiffnessMedium|Bristle Length0.35 in.|Material:Stainless Steel|FDA Compliant Material:Yes|Working Temp:-4° F/-20° C to 176° F/80° C|Autoclavable To:250° F/121° C|Brand:Vikan
2073152,6072,Thread:Hygienic (Euro)|Color:White|Length:72 in.|Width:1 in.|Weight:1.61 lbs.|Material:Fiberglass|FDA Compliant Material:No|Working Temp:-22° F/-30° C to 176° F/80° C|Autoclavable To:250° F/121° C|Brand:Remco
2073164,53784,Base Code:5378|Color:Red|Length:19.90 in.|Width:1.50 in.|Height:1.50 in.|Weight:0.17 lbs.|Block Material:Polypropylene|Bristle Material:Polyester|Bristle StiffnessStiff|Bristle Length0.67 in.|Material:Stainless Steel|FDA Compliant Material:Yes|Working Temp:-4° F/-20° C to 176° F/80° C|Autoclavable To:250° F/121° C|Brand:Vikan
2072988,29203,Base Code:2920|Color:Blue|Length:20.1 in.|Width:3 in.|Height:6.9 in.|Weight:2.63 lbs.|Block Material:Polypropylene|Bristle Material:Polyester|Working Temp:-22° F/-30° C to 176° F/80° C|Autoclavable To:250° F/121° C|Brand:Vikan
2073160,6630,Base Code:663|Color:White|Length:30 in.|Width:5.6 in.|Height:2 in.|Weight:1.23 lbs.|Working Temp:-22° F/-30° C to 176° F/80° C|Autoclavable To:250° F/121° C|Brand:Remco
2072944,70114,Base Code:7011|Thread:Hygienic (Euro)|Color:Red|Length:8.75 in.|Width:4.3 in.|Height:1 in.|Weight:0.32 lbs.|Material:Nylon|FDA Compliant Material:Yes|Working Temp:-22° F/-30° C to 338° F/170° C|Autoclavable To:250° F/121° C|Brand:Vikan
2073176,53875,Color:White|Length:59.25 in.|Width:1.80 in.|Height:1.80 in.|Weight:0.47 lbs.|Block Material:Polypropylene|Bristle Material:Polyester|Bristle StiffnessMedium|Material:Stainless Steel|FDA Compliant Material:Yes|Working Temp:-22° F/-30° C to 176° F/80° C|Autoclavable To:250° F/121° C|Brand:Vikan
2073184,5380-103-5,Replaces Product Code:53945|Base Code:5380-103-|Color:White|Length:6.50 in.|Width:3.90 in.|Height:3.90 in.|Weight:0.33 lbs.|Block Material:Polypropylene|Bristle Material:Polyester|Bristle StiffnessMedium|Bristle Length1.46 in.|Material:Stainless Steel|FDA Compliant Material:Yes|Working Temp:-22° F/-30° C to 176° F/80° C|Autoclavable To:250° F/121° C|Brand:Vikan
2073180,5380-77-4,Replaces Product Code:53924|Base Code:5380-77-|Color:Red|Length:6.10 in.|Width:3.00 in.|Height:3.00 in.|Weight:0.29 lbs.|Block Material:Polypropylene|Bristle Material:Polyester|Bristle StiffnessMedium|Bristle Length0.95 in.|Material:Stainless Steel|FDA Compliant Material:Yes|Working Temp:-22° F/-30° C to 176° F/80° C|Autoclavable To:250° F/121° C|Brand:Vikan
2073068,35875,Base Code:3587|Color:White|Length:6.40 in.|Width:1.70 in.|Height:1.40 in.|Weight:0.24 lbs.|Block Material:Polypropylene|Bristle Material:Polyester|Bristle StiffnessMedium|FDA Compliant Material:Yes|Working Temp:-22° F/-30° C to 176° F/80° C|Autoclavable To:250° F/121° C|Brand:Vikan
2073172,53815,Color:White|Length:36.20 in.|Width:1.00 in.|Height:1.00 in.|Weight:0.31 lbs.|Block Material:Polypropylene|Bristle Material:Polyester|Bristle StiffnessMedium|Material:Stainless Steel|FDA Compliant Material:Yes|Working Temp:-22° F/-30° C to 176° F/80° C|Autoclavable To:250° F/121° C|Brand:Vikan
2073188,55003,Base Code:5500|Thread:Hygienic (Euro)|Color:Blue|Length:9 in.|Width:3.6 in.|Height:4.7 in.|Weight:0.5 lbs.|Material:Polypropylene|FDA Compliant Material:Yes|Working Temp:-22° F/-30° C to 176° F/80° C|Autoclavable To:250° F/121° C|Brand:Vikan
2073244,69604,Base Code:6960|Color:Red|Length:0.2 in.|Width:8.3 in.|Height:5.2 in.|Weight:0.29 lbs.|Material:Polypropylene|FDA Compliant Material:Yes|Working Temp:-22° F/-30° C to 176° F/80° C|Autoclavable To:250° F/121° C|Brand:Remco
