id,catalog_number,add_descr
2850017,LP5016,"Industrial Grade - Pulling Grips, Junior Duty - Standard Length, Flexible Eye Pulling Grips serve as reusable tools for pulling cables, wires, and/or rope in overhead and underground cable pulls. These grips protect the cable from abrasion and ease the cable through bends and rough surfaces. Light duty grips are the most economical pulling grips for many applications, such as industrial plant wiring and rewiring, and underground electrical pulls."
2850014,LP30030,"Industrial Grade - Pulling Grips, Junior Duty - Standard Length, Flexible Eye Pulling Grips serve as reusable tools for pulling cables, wires, and/or rope in overhead and underground cable pulls. These grips protect the cable from abrasion and ease the cable through bends and rough surfaces. Light duty grips are the most economical pulling grips for many applications, such as industrial plant wiring and rewiring, and underground electrical pulls."
2850016,LP5011,"Industrial Grade - Pulling Grips, Junior Duty - Short Length, Flexible Eye Pulling Grips serve as reusable tools for pulling cables, wires, and/or rope in overhead and underground cable pulls. These grips protect the cable from abrasion and ease the cable through bends and rough surfaces. Light duty grips are the most economical pulling grips for many applications, such as industrial plant wiring and rewiring, and underground electrical pulls."
2850015,LP35032,"Industrial Grade - Pulling Grips, Junior Duty - Standard Length, Flexible Eye Pulling Grips serve as reusable tools for pulling cables, wires, and/or rope in overhead and underground cable pulls. These grips protect the cable from abrasion and ease the cable through bends and rough surfaces. Light duty grips are the most economical pulling grips for many applications, such as industrial plant wiring and rewiring, and underground electrical pulls."
2850013,LP25027,"Industrial Grade - Pulling Grips, Junior Duty - Standard Length, Flexible Eye Pulling Grips serve as reusable tools for pulling cables, wires, and/or rope in overhead and underground cable pulls. These grips protect the cable from abrasion and ease the cable through bends and rough surfaces. Light duty grips are the most economical pulling grips for many applications, such as industrial plant wiring and rewiring, and underground electrical pulls."
2850011,LP20025,"Industrial Grade - Pulling Grips, Junior Duty - Standard Length, Flexible Eye Pulling Grips serve as reusable tools for pulling cables, wires, and/or rope in overhead and underground cable pulls. These grips protect the cable from abrasion and ease the cable through bends and rough surfaces. Light duty grips are the most economical pulling grips for many applications, such as industrial plant wiring and rewiring, and underground electrical pulls."
2850009,LP17517,"Industrial Grade - Pulling Grips, Junior Duty - Short Length, Flexible Eye Pulling Grips serve as reusable tools for pulling cables, wires, and/or rope in overhead and underground cable pulls. These grips protect the cable from abrasion and ease the cable through bends and rough surfaces. Light duty grips are the most economical pulling grips for many applications, such as industrial plant wiring and rewiring, and underground electrical pulls."
2850012,LP25018,"Industrial Grade - Pulling Grips, Junior Duty - Short Length, Flexible Eye Pulling Grips serve as reusable tools for pulling cables, wires, and/or rope in overhead and underground cable pulls. These grips protect the cable from abrasion and ease the cable through bends and rough surfaces. Light duty grips are the most economical pulling grips for many applications, such as industrial plant wiring and rewiring, and underground electrical pulls."
2850010,LP20018,"Industrial Grade - Pulling Grips, Junior Duty - Short Length, Flexible Eye Pulling Grips serve as reusable tools for pulling cables, wires, and/or rope in overhead and underground cable pulls. These grips protect the cable from abrasion and ease the cable through bends and rough surfaces. Light duty grips are the most economical pulling grips for many applications, such as industrial plant wiring and rewiring, and underground electrical pulls."
2850006,LP12521,"Industrial Grade - Pulling Grips, Junior Duty - Standard Length, Flexible Eye Pulling Grips serve as reusable tools for pulling cables, wires, and/or rope in overhead and underground cable pulls. These grips protect the cable from abrasion and ease the cable through bends and rough surfaces. Light duty grips are the most economical pulling grips for many applications, such as industrial plant wiring and rewiring, and underground electrical pulls."
2850007,LP15015,"Industrial Grade - Pulling Grips, Junior Duty - Short Length, Flexible Eye Pulling Grips serve as reusable tools for pulling cables, wires, and/or rope in overhead and underground cable pulls. These grips protect the cable from abrasion and ease the cable through bends and rough surfaces. Light duty grips are the most economical pulling grips for many applications, such as industrial plant wiring and rewiring, and underground electrical pulls."
2850003,LP10013,"Industrial Grade - Pulling Grips, Junior Duty - Short Length, Flexible Eye Pulling Grips serve as reusable tools for pulling cables, wires, and/or rope in overhead and underground cable pulls. These grips protect the cable from abrasion and ease the cable through bends and rough surfaces. Light duty grips are the most economical pulling grips for many applications, such as industrial plant wiring and rewiring, and underground electrical pulls."
2850008,LP15023,"Industrial Grade - Pulling Grips, Junior Duty - Standard Length, Flexible Eye Pulling Grips serve as reusable tools for pulling cables, wires, and/or rope in overhead and underground cable pulls. These grips protect the cable from abrasion and ease the cable through bends and rough surfaces. Light duty grips are the most economical pulling grips for many applications, such as industrial plant wiring and rewiring, and underground electrical pulls."
2850005,LP12514,"Industrial Grade - Pulling Grips, Junior Duty - Short Length, Flexible Eye Pulling Grips serve as reusable tools for pulling cables, wires, and/or rope in overhead and underground cable pulls. These grips protect the cable from abrasion and ease the cable through bends and rough surfaces. Light duty grips are the most economical pulling grips for many applications, such as industrial plant wiring and rewiring, and underground electrical pulls."
2850004,LP10020,"Industrial Grade - Pulling Grips, Junior Duty - Standard Length, Flexible Eye Pulling Grips serve as reusable tools for pulling cables, wires, and/or rope in overhead and underground cable pulls. These grips protect the cable from abrasion and ease the cable through bends and rough surfaces. Light duty grips are the most economical pulling grips for many applications, such as industrial plant wiring and rewiring, and underground electrical pulls."
2849990,L830RWBK,"Hart-Lock Industrial Specification Grade Locking Devices - Watertight Receptacles 30A, 480V/AC NEMA L8-30 2-Pole/3-Wire. Hart-Lock watertight devices are ideal for unique applications exposed to repeated high pressure hosedown and chemicals."
2849985,L830CY,"Hart-Lock Industrial Specification Grade Locking Devices - Severe Duty Plug & Connector 30A, 480V/AC NEMA L8-30 2-Pole/3-Wire. Superior design and performance make Arrow Hart’s Hart-Lock devices the ideal choice for industrial applications. Available in a wide range of NEMA and Non-NEMA configurations."
2849989,L830RW,"Hart-Lock Industrial Specification Grade Locking Devices - Watertight Receptacles 30A, 480V/AC NEMA L8-30 2-Pole/3-Wire. Hart-Lock watertight devices are ideal for unique applications exposed to repeated high pressure hosedown and chemicals."
2849988,L830PY,"Hart-Lock Industrial Specification Grade Locking Devices - Severe Duty Plug & Connector 30A, 480V/AC NEMA L8-30 2-Pole/3-Wire. Superior design and performance make Arrow Hart’s Hart-Lock devices the ideal choice for industrial applications. Available in a wide range of NEMA and Non-NEMA configurations."
2849981,L820RW,"Hart-Lock Industrial Specification Grade Locking Devices - Watertight Receptacles 20A, 480V NEMA L8-20 2-Pole/3-Wire. Hart-Lock watertight devices are ideal for unique applications exposed to repeated high pressure hosedown and chemicals."
2849980,L820PY,"Hart-Lock Industrial Specification Grade Locking Devices - Severe Duty Plug & Connector 20A, 480V/AC NEMA L8-20 2-Pole/3-Wire. Superior design and performance make Arrow Hart’s Hart-Lock devices the ideal choice for industrial applications. Available in a wide range of NEMA and Non-NEMA configurations."
2849982,L820RWBK,"Hart-Lock Industrial Specification Grade Locking Devices - Watertight Receptacles 20A, 480V NEMA L8-20 2-Pole/3-Wire. Hart-Lock watertight devices are ideal for unique applications exposed to repeated high pressure hosedown and chemicals."
2849978,L820PW,"Hart-Lock Industrial Specification Grade Locking Devices - Watertight Plug & Connector 20A, 480V/AC NEMA L8-20 2-Pole/3-Wire. Superior design and performance make Arrow Hart’s Hart-Lock devices the ideal choice for industrial applications. Available in a wide range of NEMA and Non-NEMA configurations."
2849979,L820PWBK,"Hart-Lock Industrial Specification Grade Locking Devices - Watertight Plug & Connector 20A, 480V/AC NEMA L8-20 2-Pole/3-Wire. Superior design and performance make Arrow Hart’s Hart-Lock devices the ideal choice for industrial applications. Available in a wide range of NEMA and Non-NEMA configurations."
2849974,L730RWBK,"Hart-Lock Industrial Specification Grade Locking Devices - Watertight Receptacles 30A, 277V/AC NEMA L7-30 2-Pole/3-Wire. Hart-Lock watertight devices are ideal for unique applications exposed to repeated high pressure hosedown and chemicals."
2849976,L820CWBK,"Hart-Lock Industrial Specification Grade Locking Devices - Watertight Plug & Connector 20A, 480V/AC NEMA L8-20 2-Pole/3-Wire. Superior design and performance make Arrow Hart’s Hart-Lock devices the ideal choice for industrial applications. Available in a wide range of NEMA and Non-NEMA configurations."
2849969,L730CY,"Hart-Lock Industrial Specification Grade Locking Devices - Severe Duty Plug & Connector 30A, 277V/AC NEMA L7-30 2-Pole/3-Wire. Superior design and performance make Arrow Hart’s Hart-Lock devices the ideal choice for industrial applications. Available in a wide range of NEMA and Non-NEMA configurations."
2849977,L820CY,"Hart-Lock Industrial Specification Grade Locking Devices - Severe Duty Plug & Connector 20A, 480V/AC NEMA L8-20 2-Pole/3-Wire. Superior design and performance make Arrow Hart’s Hart-Lock devices the ideal choice for industrial applications. Available in a wide range of NEMA and Non-NEMA configurations."
2849975,L820CW,"Hart-Lock Industrial Specification Grade Locking Devices - Watertight Plug & Connector 20A, 480V/AC NEMA L8-20 2-Pole/3-Wire. Superior design and performance make Arrow Hart’s Hart-Lock devices the ideal choice for industrial applications. Available in a wide range of NEMA and Non-NEMA configurations."
2849971,L730PWBK,"Hart-Lock Industrial Specification Grade Locking Devices - Watertight Plug & Connector 30A, 277V/AC NEMA L7-30 2-Pole/3-Wire. Superior design and performance make Arrow Hart’s Hart-Lock devices the ideal choice for industrial applications. Available in a wide range of NEMA and Non-NEMA configurations."
2849968,L730CWBK,"Hart-Lock Industrial Specification Grade Locking Devices - Watertight Plug & Connector 30A, 277V/AC NEMA L7-30 2-Pole/3-Wire. Superior design and performance make Arrow Hart’s Hart-Lock devices the ideal choice for industrial applications. Available in a wide range of NEMA and Non-NEMA configurations."
2849972,L730PY,"Hart-Lock Industrial Specification Grade Locking Devices - Severe Duty Plug & Connector 30A, 277V/AC NEMA L7-30 2-Pole/3-Wire. Superior design and performance make Arrow Hart’s Hart-Lock devices the ideal choice for industrial applications. Available in a wide range of NEMA and Non-NEMA configurations."
2849973,L730RW,"Hart-Lock Industrial Specification Grade Locking Devices - Watertight Receptacles 30A, 277V/AC NEMA L7-30 2-Pole/3-Wire. Hart-Lock watertight devices are ideal for unique applications exposed to repeated high pressure hosedown and chemicals."
2849967,L730CW,"Hart-Lock Industrial Specification Grade Locking Devices - Watertight Plug & Connector 30A, 277V/AC NEMA L7-30 2-Pole/3-Wire. Superior design and performance make Arrow Hart’s Hart-Lock devices the ideal choice for industrial applications. Available in a wide range of NEMA and Non-NEMA configurations."
2849970,L730PW,"Hart-Lock Industrial Specification Grade Locking Devices - Watertight Plug & Connector 30A, 277V/AC NEMA L7-30 2-Pole/3-Wire. Superior design and performance make Arrow Hart’s Hart-Lock devices the ideal choice for industrial applications. Available in a wide range of NEMA and Non-NEMA configurations."
2849965,L720RW,"Hart-Lock Industrial Specification Grade Locking Devices - Watertight Receptacles 20A, 277V NEMA L7-20 2-Pole/3-Wire. Hart-Lock watertight devices are ideal for unique applications exposed to repeated high pressure hosedown and chemicals."
2849966,L720RWBK,"Hart-Lock Industrial Specification Grade Locking Devices - Watertight Receptacles 20A, 277V NEMA L7-20 2-Pole/3-Wire. Hart-Lock watertight devices are ideal for unique applications exposed to repeated high pressure hosedown and chemicals."
2849963,L720PWBK,"Hart-Lock Industrial Specification Grade Locking Devices - Watertight Plug & Connector 20A, 277V/AC NEMA L7-20 2-Pole/3-Wire. Superior design and performance make Arrow Hart’s Hart-Lock devices the ideal choice for industrial applications. Available in a wide range of NEMA and Non-NEMA configurations."
2849960,L720CWBK,"Hart-Lock Industrial Specification Grade Locking Devices - Watertight Plug & Connector 20A, 277V/AC NEMA L7-20 2-Pole/3-Wire. Superior design and performance make Arrow Hart’s Hart-Lock devices the ideal choice for industrial applications. Available in a wide range of NEMA and Non-NEMA configurations."
2849956,L630R,"Hart-Lock Industrial Specification Grade Locking Devices - Watertight Receptacles 30A, 250V/AC NEMA L6-30 2-Pole/3-Wire. Hart-Lock watertight devices are ideal for unique applications exposed to repeated high pressure hosedown and chemicals."
2849958,L630RWBK,"Hart-Lock Industrial Specification Grade Locking Devices - Watertight Receptacles 30A, 250V/AC NEMA L6-30 2-Pole/3-Wire. Hart-Lock watertight devices are ideal for unique applications exposed to repeated high pressure hosedown and chemicals."
2849962,L720PW,"Hart-Lock Industrial Specification Grade Locking Devices - Watertight Plug & Connector 20A, 277V/AC NEMA L7-20 2-Pole/3-Wire. Superior design and performance make Arrow Hart’s Hart-Lock devices the ideal choice for industrial applications. Available in a wide range of NEMA and Non-NEMA configurations."
2849957,L630RW,"Hart-Lock Industrial Specification Grade Locking Devices - Watertight Receptacles 30A, 250V/AC NEMA L6-30 2-Pole/3-Wire. Hart-Lock watertight devices are ideal for unique applications exposed to repeated high pressure hosedown and chemicals."
2849964,L720PY,"Hart-Lock Industrial Specification Grade Locking Devices - Severe Duty Plug & Connector 20A, 277V/AC NEMA L7-20 2-Pole/3-Wire. Superior design and performance make Arrow Hart’s Hart-Lock devices the ideal choice for industrial applications. Available in a wide range of NEMA and Non-NEMA configurations."
2849953,L630PW,"Hart-Lock Industrial Specification Grade Locking Devices - Watertight Plug & Connector 30A, 250V/AC NEMA L6-30 2-Pole/3-Wire. Superior design and performance make Arrow Hart’s Hart-Lock devices the ideal choice for industrial applications. Available in a wide range of NEMA and Non-NEMA configurations."
2849961,L720CY,"Hart-Lock Industrial Specification Grade Locking Devices - Severe Duty Plug & Connector 20A, 277V/AC NEMA L7-20 2-Pole/3-Wire. Superior design and performance make Arrow Hart’s Hart-Lock devices the ideal choice for industrial applications. Available in a wide range of NEMA and Non-NEMA configurations."
2849955,L630PY,"Hart-Lock Industrial Specification Grade Locking Devices - Severe Duty Plug & Connector 30A, 250V/AC NEMA L6-30 2-Pole/3-Wire. Superior design and performance make Arrow Hart’s Hart-Lock devices the ideal choice for industrial applications. Available in a wide range of NEMA and Non-NEMA configurations."
2849948,L630C,"Hart-Lock Industrial Specification Grade Locking Devices - Watertight Plug & Connector 30A, 250V/AC NEMA L6-30 2-Pole/3-Wire. Superior design and performance make Arrow Hart’s Hart-Lock devices the ideal choice for industrial applications. Available in a wide range of NEMA and Non-NEMA configurations."
2849954,L630PWBK,"Hart-Lock Industrial Specification Grade Locking Devices - Watertight Plug & Connector 30A, 250V/AC NEMA L6-30 2-Pole/3-Wire. Superior design and performance make Arrow Hart’s Hart-Lock devices the ideal choice for industrial applications. Available in a wide range of NEMA and Non-NEMA configurations."
2849959,L720CW,"Hart-Lock Industrial Specification Grade Locking Devices - Watertight Plug & Connector 20A, 277V/AC NEMA L7-20 2-Pole/3-Wire. Superior design and performance make Arrow Hart’s Hart-Lock devices the ideal choice for industrial applications. Available in a wide range of NEMA and Non-NEMA configurations."
2849946,L620RW,"Hart-Lock Industrial Specification Grade Locking Devices - Watertight Receptacles 20A, 250V NEMA L6-20 2-Pole/3-Wire. Hart-Lock watertight devices are ideal for unique applications exposed to repeated high pressure hosedown and chemicals."
2849951,L630CY,"Hart-Lock Industrial Specification Grade Locking Devices - Severe Duty Plug & Connector 30A, 250V/AC NEMA L6-30 2-Pole/3-Wire. Superior design and performance make Arrow Hart’s Hart-Lock devices the ideal choice for industrial applications. Available in a wide range of NEMA and Non-NEMA configurations."
2849950,L630CWBK,"Hart-Lock Industrial Specification Grade Locking Devices - Watertight Plug & Connector 30A, 250V/AC NEMA L6-30 2-Pole/3-Wire. Superior design and performance make Arrow Hart’s Hart-Lock devices the ideal choice for industrial applications. Available in a wide range of NEMA and Non-NEMA configurations."
2849944,L620PY,"Hart-Lock Industrial Specification Grade Locking Devices - Severe Duty Plug & Connector 20A, 250V/AC NEMA L6-20 2-Pole/3-Wire. Superior design and performance make Arrow Hart’s Hart-Lock devices the ideal choice for industrial applications. Available in a wide range of NEMA and Non-NEMA configurations."
2849947,L620RWBK,"Hart-Lock Industrial Specification Grade Locking Devices - Watertight Receptacles 20A, 250V NEMA L6-20 2-Pole/3-Wire. Hart-Lock watertight devices are ideal for unique applications exposed to repeated high pressure hosedown and chemicals."
2849942,L620PW,"Hart-Lock Industrial Specification Grade Locking Devices - Watertight Plug & Connector 20A, 250V/AC NEMA L6-20 2-Pole/3-Wire. Superior design and performance make Arrow Hart’s Hart-Lock devices the ideal choice for industrial applications. Available in a wide range of NEMA and Non-NEMA configurations."
2849945,L620R,"Hart-Lock Industrial Specification Grade Locking Devices - Watertight Receptacles 20A, 250V NEMA L6-20 2-Pole/3-Wire. Hart-Lock watertight devices are ideal for unique applications exposed to repeated high pressure hosedown and chemicals."
2849943,L620PWBK,"Hart-Lock Industrial Specification Grade Locking Devices - Watertight Plug & Connector 20A, 250V/AC NEMA L6-20 2-Pole/3-Wire. Superior design and performance make Arrow Hart’s Hart-Lock devices the ideal choice for industrial applications. Available in a wide range of NEMA and Non-NEMA configurations."
2849949,L630CW,"Hart-Lock Industrial Specification Grade Locking Devices - Watertight Plug & Connector 30A, 250V/AC NEMA L6-30 2-Pole/3-Wire. Superior design and performance make Arrow Hart’s Hart-Lock devices the ideal choice for industrial applications. Available in a wide range of NEMA and Non-NEMA configurations."
2849952,L630P,"Hart-Lock Industrial Specification Grade Locking Devices - Watertight Plug & Connector 30A, 250V/AC NEMA L6-30 2-Pole/3-Wire. Superior design and performance make Arrow Hart’s Hart-Lock devices the ideal choice for industrial applications. Available in a wide range of NEMA and Non-NEMA configurations."
2849939,L620CWBK,"Hart-Lock Industrial Specification Grade Locking Devices - Watertight Plug & Connector 20A, 250V/AC NEMA L6-20 2-Pole/3-Wire. Superior design and performance make Arrow Hart’s Hart-Lock devices the ideal choice for industrial applications. Available in a wide range of NEMA and Non-NEMA configurations."
2849940,L620CY,"Hart-Lock Industrial Specification Grade Locking Devices - Severe Duty Plug & Connector 20A, 250V/AC NEMA L6-20 2-Pole/3-Wire. Superior design and performance make Arrow Hart’s Hart-Lock devices the ideal choice for industrial applications. Available in a wide range of NEMA and Non-NEMA configurations."
2849938,L620CW,"Hart-Lock Industrial Specification Grade Locking Devices - Watertight Plug & Connector 20A, 250V/AC NEMA L6-20 2-Pole/3-Wire. Superior design and performance make Arrow Hart’s Hart-Lock devices the ideal choice for industrial applications. Available in a wide range of NEMA and Non-NEMA configurations."
2849936,L530RWBK,"Hart-Lock Industrial Specification Grade Locking Devices - Watertight Receptacles 30A, 125V NEMA L5-30 2-Pole/3-Wire. Hart-Lock watertight devices are ideal for unique applications exposed to repeated high pressure hosedown and chemicals."
2849941,L620P,"Hart-Lock Industrial Specification Grade Locking Devices - Watertight Plug & Connector 20A, 250V/AC NEMA L6-20 2-Pole/3-Wire. Superior design and performance make Arrow Hart’s Hart-Lock devices the ideal choice for industrial applications. Available in a wide range of NEMA and Non-NEMA configurations."
2849935,L530RW,"Hart-Lock Industrial Specification Grade Locking Devices - Watertight Receptacles 30A, 125V NEMA L5-30 2-Pole/3-Wire. Hart-Lock watertight devices are ideal for unique applications exposed to repeated high pressure hosedown and chemicals."
2849930,L530P,"Hart-Lock Industrial Specification Grade Locking Devices - Watertight Plug & Connector 30A, 125V/AC NEMA L5-30 2-Pole/3-Wire. Superior design and performance make Arrow Hart’s Hart-Lock devices the ideal choice for industrial applications. Available in a wide range of NEMA and Non-NEMA configurations."
2849937,L620C,"Hart-Lock Industrial Specification Grade Locking Devices - Watertight Plug & Connector 20A, 250V/AC NEMA L6-20 2-Pole/3-Wire. Superior design and performance make Arrow Hart’s Hart-Lock devices the ideal choice for industrial applications. Available in a wide range of NEMA and Non-NEMA configurations."
2849933,L530PY,"Hart-Lock Industrial Specification Grade Locking Devices - Severe Duty Plug & Connector 30A, 125V/AC NEMA L5-30 2-Pole/3-Wire. Superior design and performance make Arrow Hart’s Hart-Lock devices the ideal choice for industrial applications. Available in a wide range of NEMA and Non-NEMA configurations."
2849931,L530PW,"Hart-Lock Industrial Specification Grade Locking Devices - Watertight Plug & Connector 30A, 125V/AC NEMA L5-30 2-Pole/3-Wire. Superior design and performance make Arrow Hart’s Hart-Lock devices the ideal choice for industrial applications. Available in a wide range of NEMA and Non-NEMA configurations."
2849932,L530PWBK,"Hart-Lock Industrial Specification Grade Locking Devices - Watertight Plug & Connector 30A, 125V/AC NEMA L5-30 2-Pole/3-Wire. Superior design and performance make Arrow Hart’s Hart-Lock devices the ideal choice for industrial applications. Available in a wide range of NEMA and Non-NEMA configurations."
2849929,L530CY,"Hart-Lock Industrial Specification Grade Locking Devices - Severe Duty Plug & Connector 30A, 125V/AC NEMA L5-30 2-Pole/3-Wire. Superior design and performance make Arrow Hart’s Hart-Lock devices the ideal choice for industrial applications. Available in a wide range of NEMA and Non-NEMA configurations."
2849928,L530CWBK,"Hart-Lock Industrial Specification Grade Locking Devices - Watertight Plug & Connector 30A, 125V/AC NEMA L5-30 2-Pole/3-Wire. Superior design and performance make Arrow Hart’s Hart-Lock devices the ideal choice for industrial applications. Available in a wide range of NEMA and Non-NEMA configurations."
2849934,L530R,"Hart-Lock Industrial Specification Grade Locking Devices - Watertight Receptacles 30A, 125V NEMA L5-30 2-Pole/3-Wire. Hart-Lock watertight devices are ideal for unique applications exposed to repeated high pressure hosedown and chemicals."
2849924,L520RW,"Hart-Lock Industrial Specification Grade Locking Devices - Watertight Receptacles 20A, 125V NEMA L5-20 2-Pole/3-Wire. Hart-Lock watertight devices are ideal for unique applications exposed to repeated high pressure hosedown and chemicals."
2849927,L530CW,"Hart-Lock Industrial Specification Grade Locking Devices - Watertight Plug & Connector 30A, 125V/AC NEMA L5-30 2-Pole/3-Wire. Superior design and performance make Arrow Hart’s Hart-Lock devices the ideal choice for industrial applications. Available in a wide range of NEMA and Non-NEMA configurations."
2849920,L520PW,"Hart-Lock Industrial Specification Grade Locking Devices - Watertight Plug & Connector 20A, 125V/AC NEMA L5-20 2-Pole/3-Wire. Superior design and performance make Arrow Hart’s Hart-Lock devices the ideal choice for industrial applications. Available in a wide range of NEMA and Non-NEMA configurations."
2849921,L520PWBK,"Hart-Lock Industrial Specification Grade Locking Devices - Watertight Plug & Connector 20A, 125V/AC NEMA L5-20 2-Pole/3-Wire. Superior design and performance make Arrow Hart’s Hart-Lock devices the ideal choice for industrial applications. Available in a wide range of NEMA and Non-NEMA configurations."
2849926,L530C,"Hart-Lock Industrial Specification Grade Locking Devices - Watertight Plug & Connector 30A, 125V/AC NEMA L5-30 2-Pole/3-Wire. Superior design and performance make Arrow Hart’s Hart-Lock devices the ideal choice for industrial applications. Available in a wide range of NEMA and Non-NEMA configurations."
2849922,L520PY,"Hart-Lock Industrial Specification Grade Locking Devices - Severe Duty Plug & Connector 20A, 125V/AC NEMA L5-20 2-Pole/3-Wire. Superior design and performance make Arrow Hart’s Hart-Lock devices the ideal choice for industrial applications. Available in a wide range of NEMA and Non-NEMA configurations."
2849919,L520P,"Hart-Lock Industrial Specification Grade Locking Devices - Watertight Plug & Connector 20A, 125V/AC NEMA L5-20 2-Pole/3-Wire. Superior design and performance make Arrow Hart’s Hart-Lock devices the ideal choice for industrial applications. Available in a wide range of NEMA and Non-NEMA configurations."
2849925,L520RWBK,"Hart-Lock Industrial Specification Grade Locking Devices - Watertight Receptacles 20A, 125V NEMA L5-20 2-Pole/3-Wire. Hart-Lock watertight devices are ideal for unique applications exposed to repeated high pressure hosedown and chemicals."
2849923,L520R,"Hart-Lock Industrial Specification Grade Locking Devices - Watertight Receptacles 20A, 125V NEMA L5-20 2-Pole/3-Wire. Hart-Lock watertight devices are ideal for unique applications exposed to repeated high pressure hosedown and chemicals."
2849917,L520CWBK,"Hart-Lock Industrial Specification Grade Locking Devices - Watertight Plug & Connector 20A, 125V/AC NEMA L5-20 2-Pole/3-Wire. Superior design and performance make Arrow Hart’s Hart-Lock devices the ideal choice for industrial applications. Available in a wide range of NEMA and Non-NEMA configurations."
2849918,L520CY,"Hart-Lock Industrial Specification Grade Locking Devices - Severe Duty Plug & Connector 20A, 125V/AC NEMA L5-20 2-Pole/3-Wire. Superior design and performance make Arrow Hart’s Hart-Lock devices the ideal choice for industrial applications. Available in a wide range of NEMA and Non-NEMA configurations."
2849916,L520CW,"Hart-Lock Industrial Specification Grade Locking Devices - Watertight Plug & Connector 20A, 125V/AC NEMA L5-20 2-Pole/3-Wire. Superior design and performance make Arrow Hart’s Hart-Lock devices the ideal choice for industrial applications. Available in a wide range of NEMA and Non-NEMA configurations."
2849915,L520C,"Hart-Lock Industrial Specification Grade Locking Devices - Watertight Plug & Connector 20A, 125V/AC NEMA L5-20 2-Pole/3-Wire. Superior design and performance make Arrow Hart’s Hart-Lock devices the ideal choice for industrial applications. Available in a wide range of NEMA and Non-NEMA configurations."
2849914,L2420R,"Industrial Specification Grade Locking Devices - Receptacle 20A, 347V/AC NEMA L24-20 2-Pole/3-Wire. Superior design and performance make Arrow Hart’s devices the ideal choice for industrial applications. Available in a wide range of NEMA and Non-NEMA configurations."
2849908,L2330PW,"Hart-Lock Industrial Specification Grade Locking Devices - Watertight Plug & Connector 30A, 3ØY 347/600V NEMA L23-30 4-Pole/5-Wire. Superior design and performance make Arrow Hart’s Hart-Lock devices the ideal choice for industrial applications. Available in a wide range of NEMA and Non-NEMA configurations."
2849907,L2330CY,"Hart-Lock Industrial Specification Grade Locking Devices - Severe Duty Plug & Connector 30A, 3ØY 347/600V NEMA L23-30 4-Pole/5-Wire. Superior design and performance make Arrow Hart’s Hart-Lock devices the ideal choice for industrial applications. Available in a wide range of NEMA and Non-NEMA configurations."
2849912,L2330RWBK,"Hart-Lock Industrial Specification Grade Locking Devices - Watertight Receptacles 30A, 3ØY 347/600V NEMA L23-30 4-Pole/5-Wire. Hart-Lock watertight devices are ideal for unique applications exposed to repeated high pressure hosedown and chemicals."
2849905,L2330CW,"Hart-Lock Industrial Specification Grade Locking Devices - Watertight Plug & Connector 30A, 3ØY 347/600V NEMA L23-30 4-Pole/5-Wire. Superior design and performance make Arrow Hart’s Hart-Lock devices the ideal choice for industrial applications. Available in a wide range of NEMA and Non-NEMA configurations."
2849910,L2330PY,"Hart-Lock Industrial Specification Grade Locking Devices - Severe Duty Plug & Connector 30A, 3ØY 347/600V NEMA L23-30 4-Pole/5-Wire. Superior design and performance make Arrow Hart’s Hart-Lock devices the ideal choice for industrial applications. Available in a wide range of NEMA and Non-NEMA configurations."
2849906,L2330CWBK,"Hart-Lock Industrial Specification Grade Locking Devices - Watertight Plug & Connector 30A, 3ØY 347/600V NEMA L23-30 4-Pole/5-Wire. Superior design and performance make Arrow Hart’s Hart-Lock devices the ideal choice for industrial applications. Available in a wide range of NEMA and Non-NEMA configurations."
2849911,L2330RW,"Hart-Lock Industrial Specification Grade Locking Devices - Watertight Receptacles 30A, 3ØY 347/600V NEMA L23-30 4-Pole/5-Wire. Hart-Lock watertight devices are ideal for unique applications exposed to repeated high pressure hosedown and chemicals."
2849913,L2420P,"Industrial Specification Grade Locking Devices - Safety Grip Plug 20A, 347V/AC NEMA L24-20 2-Pole/3-Wire. Superior design and performance make Arrow Hart’s devices the ideal choice for industrial applications. Available in a wide range of NEMA and Non-NEMA configurations."
2849904,L2320RWBK,"Hart-Lock Industrial Specification Grade Locking Devices - Watertight Receptacles 20A, 3ØY 347/600V NEMA L23-20 4-Pole/5-Wire. Hart-Lock watertight devices are ideal for unique applications exposed to repeated high pressure hosedown and chemicals."
2849909,L2330PWBK,"Hart-Lock Industrial Specification Grade Locking Devices - Watertight Plug & Connector 30A, 3ØY 347/600V NEMA L23-30 4-Pole/5-Wire. Superior design and performance make Arrow Hart’s Hart-Lock devices the ideal choice for industrial applications. Available in a wide range of NEMA and Non-NEMA configurations."
2849901,L2320PWBK,"Hart-Lock Industrial Specification Grade Locking Devices - Watertight Plug & Connector 20A, 3ØY 347/600V NEMA L23-20 4-Pole/5-Wire. Superior design and performance make Arrow Hart’s Hart-Lock devices the ideal choice for industrial applications. Available in a wide range of NEMA and Non-NEMA configurations."
2849898,L2320CWBK,"Hart-Lock Industrial Specification Grade Locking Devices - Watertight Plug & Connector 20A, 3ØY 347/600V NEMA L23-20 4-Pole/5-Wire. Superior design and performance make Arrow Hart’s Hart-Lock devices the ideal choice for industrial applications. Available in a wide range of NEMA and Non-NEMA configurations."
